"",BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS02.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS02.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS03.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS03.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS04.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS04.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.C.A15.A,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.C.A15.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.C.A15.A,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.C.A15.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS09.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS09.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS11.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS11.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09I028.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09I028.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS10.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS10.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09I029.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09I029.W1.A.V.ABA.A_FLAGS
2008-12,55.85,,17.83,,19.38,,13.95,,8.17,,57.80,,8.10,,7.54,,5.61,,5.48,,9.53,,5.16,
2009-01,50.49,,16.89,,17.35,,12.36,,7.24,,54.73,,7.28,,7.66,,4.86,,5.23,,8.82,,4.95,
2009-02,49.68,,15.60,,17.64,,12.32,,6.60,,53.54,,6.79,,7.28,,4.61,,4.66,,8.48,,4.90,
2009-03,48.61,,14.80,,17.10,,11.66,,6.57,,53.53,,6.99,,6.72,,4.28,,4.35,,8.34,,5.81,
2009-04,48.71,,14.90,,17.04,,12.16,,5.58,,52.48,,6.21,,7.06,,4.13,,4.16,,8.05,,5.49,
2009-05,46.11,,14.00,,16.07,,11.34,,5.67,,50.40,,6.14,,6.83,,3.83,,4.15,,7.91,,5.43,
2009-06,47.42,,14.12,,16.34,,11.49,,5.61,,51.39,,5.72,,6.89,,3.82,,4.01,,8.09,,5.54,
2009-07,47.16,,14.50,,15.66,,11.83,,6.10,,51.93,,6.62,,7.20,,3.93,,4.16,,8.26,,5.41,
2009-08,48.79,,15.07,,16.74,,11.67,,6.26,,52.93,,6.41,,7.14,,4.00,,4.07,,8.51,,5.40,
2009-09,50.81,,15.92,,17.10,,11.80,,7.08,,55.38,,7.56,,7.32,,4.41,,4.22,,8.83,,5.58,
2009-10,49.68,,16.17,,16.87,,11.52,,6.35,,54.15,,6.38,,7.54,,4.27,,4.26,,8.94,,5.28,
2009-11,48.89,,16.27,,15.50,,11.86,,6.06,,52.95,,5.86,,7.42,,4.40,,4.34,,9.20,,5.13,
2009-12,51.31,,17.46,,17.17,,11.96,,6.76,,54.31,,6.41,,7.68,,4.91,,4.85,,9.31,,5.36,
2010-01,51.39,,17.37,,17.22,,12.41,,6.60,,55.33,,6.14,,8.50,,4.76,,4.44,,9.22,,5.16,
2010-02,51.43,,17.86,,16.99,,11.82,,6.63,,54.85,,6.10,,7.90,,4.71,,4.30,,9.77,,5.00,
2010-03,55.88,,19.01,,18.64,,12.64,,7.76,,59.92,,6.78,,8.18,,5.25,,4.64,,10.45,,5.25,
2010-04,54.83,,19.33,,17.81,,12.43,,7.38,,56.61,,6.11,,8.35,,5.25,,4.72,,10.02,,5.36,
2010-05,60.11,,21.73,,19.46,,13.03,,7.80,,61.98,,6.59,,8.59,,6.80,,4.91,,11.57,,5.85,
2010-06,61.41,,21.08,,20.52,,12.97,,7.91,,62.29,,6.45,,8.31,,6.30,,5.22,,11.72,,5.81,
2010-07,60.56,,20.97,,20.64,,12.83,,7.36,,61.71,,5.98,,8.36,,6.09,,5.17,,11.11,,5.89,
2010-08,60.25,,21.01,,19.93,,13.21,,7.97,,61.38,,6.50,,8.53,,6.05,,5.34,,11.23,,5.95,
2010-09,60.68,,21.23,,20.25,,12.44,,7.02,,61.60,,5.75,,7.97,,6.21,,5.48,,11.53,,6.15,
2010-10,60.29,,21.44,,19.81,,13.11,,8.06,,61.59,,6.52,,8.77,,6.28,,5.53,,11.09,,6.32,
2010-11,62.74,,22.25,,21.14,,13.35,,8.67,,63.78,,6.81,,8.93,,6.38,,5.49,,11.48,,6.43,
2010-12,62.01,,22.86,,20.85,,13.24,,8.69,,61.59,,6.34,,8.78,,6.75,,5.71,,11.21,,6.51,
2011-01,61.95,,22.72,,20.76,,13.29,,9.37,,62.30,,6.66,,8.97,,6.79,,5.79,,11.08,,6.72,
2011-02,63.45,,23.00,,21.27,,13.20,,9.93,,63.41,,6.82,,8.88,,6.89,,5.61,,10.93,,6.62,
2011-03,63.97,,23.47,,20.52,,13.59,,9.86,,64.11,,6.26,,9.16,,7.10,,5.93,,11.05,,6.73,
2011-04,64.71,,23.86,,20.71,,13.59,,10.77,,63.87,,6.76,,9.01,,7.27,,6.15,,11.31,,6.61,
2011-05,64.84,,23.31,,20.94,,13.82,,9.52,,65.05,,6.13,,9.30,,7.23,,5.82,,11.24,,6.62,
2011-06,67.84,,24.26,,21.89,,14.28,,8.57,,66.36,,5.60,,9.56,,7.51,,5.99,,11.35,,6.91,
2011-07,65.39,,23.66,,20.87,,13.94,,10.97,,64.76,,6.96,,9.33,,7.46,,5.97,,11.29,,6.94,
2011-08,66.19,,23.69,,20.66,,14.85,,9.69,,65.84,,6.33,,9.64,,7.56,,5.90,,11.44,,6.73,
2011-09,66.01,,22.92,,21.71,,13.97,,9.64,,65.17,,6.22,,9.10,,7.22,,5.84,,10.86,,6.92,
2011-10,66.10,,22.84,,22.55,,14.17,,10.45,,65.60,,6.60,,9.45,,7.01,,6.19,,11.24,,6.91,
2011-11,64.36,,22.59,,21.33,,14.05,,11.08,,64.07,,6.90,,9.04,,6.79,,6.12,,10.99,,7.01,
2011-12,63.73,,22.52,,21.59,,13.95,,11.04,,62.97,,6.85,,9.35,,6.95,,6.23,,11.05,,6.77,
2012-01,62.13,,21.98,,21.36,,13.36,,10.36,,61.51,,6.23,,8.73,,6.84,,5.74,,10.67,,6.95,
2012-02,64.32,,23.06,,21.49,,13.68,,10.82,,63.38,,6.29,,8.71,,7.08,,5.90,,11.36,,7.14,
2012-03,63.65,,22.96,,20.81,,13.66,,12.19,,63.22,,6.91,,9.49,,6.69,,5.79,,11.30,,7.12,
2012-04,63.85,,22.26,,21.58,,13.45,,10.26,,61.97,,5.92,,9.02,,6.48,,5.84,,11.32,,6.62,
2012-05,66.31,,23.17,,21.79,,14.38,,10.30,,65.10,,6.15,,9.57,,7.05,,5.98,,11.80,,6.94,
2012-06,65.16,,22.48,,21.22,,14.07,,10.25,,63.40,,6.58,,9.63,,6.68,,5.78,,11.55,,7.05,
2012-07,65.54,,22.59,,21.69,,14.06,,9.81,,63.77,,6.11,,9.23,,6.80,,5.68,,11.19,,6.89,
2012-08,65.66,,21.89,,22.62,,14.23,,9.75,,63.77,,5.75,,9.05,,6.49,,5.72,,11.16,,7.05,
2012-09,65.51,,22.24,,21.18,,14.53,,10.05,,63.36,,6.10,,9.84,,6.81,,5.67,,11.08,,6.77,
2012-10,64.39,,22.07,,21.18,,14.54,,12.24,,64.15,,7.49,,9.27,,6.75,,5.65,,10.97,,6.79,
2012-11,63.38,,21.03,,21.48,,14.09,,10.24,,62.34,,6.27,,9.71,,6.03,,5.62,,10.63,,6.64,
2012-12,63.15,,21.68,,21.22,,13.95,,11.67,,62.28,,7.29,,9.41,,6.30,,5.58,,10.89,,6.71,
2013-01,63.48,,22.25,,21.64,,14.36,,10.69,,63.41,,6.65,,9.14,,6.67,,5.55,,10.98,,6.57,
2013-02,62.08,,21.55,,20.32,,14.26,,10.82,,61.96,,6.64,,8.99,,6.38,,5.49,,10.63,,6.62,
2013-03,63.59,,22.11,,21.43,,14.21,,10.01,,62.88,,6.27,,9.12,,6.49,,5.57,,10.59,,6.67,
2013-04,63.69,,21.98,,21.12,,14.72,,10.13,,63.47,,6.62,,9.36,,6.28,,5.69,,11.09,,6.69,
2013-05,64.93,,22.18,,21.56,,14.56,,10.20,,64.87,,6.78,,9.36,,6.51,,5.57,,10.99,,6.70,
2013-06,64.33,,21.71,,21.20,,14.31,,10.54,,63.92,,7.05,,9.14,,6.63,,5.67,,10.71,,6.62,
2013-07,64.06,,21.72,,21.05,,14.69,,10.24,,64.12,,6.70,,9.38,,6.19,,5.64,,10.89,,6.64,
2013-08,64.08,,21.37,,21.36,,14.56,,11.33,,64.38,,7.34,,9.00,,6.32,,5.77,,10.69,,6.93,
2013-09,64.10,,21.82,,20.44,,14.92,,9.49,,63.47,,6.15,,9.36,,6.33,,5.74,,10.93,,6.64,
2013-10,64.94,,21.87,,21.98,,14.81,,10.47,,65.67,,6.93,,9.20,,6.47,,5.73,,10.73,,7.09,
2013-11,64.23,,22.00,,21.70,,14.50,,10.74,,64.74,,7.10,,9.41,,6.41,,5.79,,10.66,,7.10,
2013-12,64.98,,21.76,,21.62,,15.14,,10.08,,65.07,,6.62,,9.20,,6.25,,5.93,,10.83,,7.33,
2014-01,65.68,,22.59,,21.97,,15.15,,9.84,,66.31,,6.56,,9.55,,6.31,,5.90,,11.43,,7.09,
2014-02,66.29,,22.71,,22.36,,15.14,,9.95,,67.08,,6.65,,9.74,,6.47,,5.85,,11.14,,7.33,
2014-03,66.24,,22.11,,23.27,,15.21,,9.42,,67.08,,6.45,,9.64,,6.07,,5.82,,11.28,,7.20,
2014-04,66.54,,22.65,,22.09,,15.20,,9.00,,67.10,,6.23,,9.57,,6.37,,5.90,,11.21,,7.12,
2014-05,64.00,,21.73,,21.26,,14.69,,9.55,,64.98,,6.64,,9.40,,6.08,,5.71,,11.26,,7.22,
2014-06,68.92,,22.53,,23.50,,15.48,,8.83,,68.48,,6.08,,9.57,,6.41,,6.11,,11.50,,7.27,
2014-07,66.38,,22.17,,21.94,,15.11,,8.65,,66.61,,6.17,,8.97,,6.34,,6.11,,11.33,,7.58,
2014-08,66.73,,22.74,,21.72,,15.48,,8.89,,66.62,,6.48,,10.09,,6.47,,5.79,,11.49,,6.94,
2014-09,68.84,,22.88,,23.17,,15.43,,9.14,,68.57,,6.63,,9.81,,6.43,,6.05,,11.88,,7.28,
2014-10,67.02,,22.88,,22.19,,15.74,,9.10,,67.55,,6.80,,10.10,,6.53,,6.04,,11.83,,7.39,
2014-11,67.62,,23.05,,22.54,,15.53,,9.17,,67.87,,7.21,,9.87,,6.66,,5.85,,11.77,,7.39,
2014-12,68.40,,22.78,,23.30,,15.94,,8.31,,69.09,,7.42,,9.51,,6.62,,5.89,,12.39,,7.86,
2015-01,68.65,,22.54,,23.57,,16.11,,7.44,,68.97,,7.58,,9.82,,6.54,,5.86,,12.23,,7.77,
2015-02,70.95,,23.81,,24.40,,16.27,,6.93,,71.01,,6.56,,9.88,,6.95,,6.16,,12.70,,7.88,
2015-03,71.55,,23.25,,24.83,,16.87,,7.69,,71.11,,7.11,,9.73,,6.66,,6.19,,12.95,,7.76,
2015-04,71.31,,23.79,,24.41,,16.08,,7.58,,70.64,,6.86,,10.39,,6.75,,6.09,,12.84,,7.93,
2015-05,71.98,,24.08,,24.35,,16.20,,7.74,,71.49,,6.90,,10.11,,6.86,,6.33,,13.03,,8.24,
2015-06,71.58,,23.52,,24.26,,16.64,,7.84,,71.13,,7.19,,10.45,,6.77,,6.15,,12.98,,7.98,
2015-07,72.68,,23.88,,24.54,,16.95,,7.59,,72.27,,7.28,,10.24,,6.64,,6.26,,13.28,,8.60,
2015-08,71.89,,23.87,,24.03,,16.94,,6.99,,71.87,,7.33,,10.35,,6.93,,6.08,,13.07,,8.07,
2015-09,74.19,,23.95,,25.11,,16.79,,7.02,,74.56,,7.55,,10.51,,6.67,,6.22,,13.01,,8.56,
2015-10,71.66,,22.93,,24.90,,16.64,,6.88,,72.12,,7.45,,10.33,,6.42,,6.20,,12.89,,8.30,
2015-11,72.50,,23.09,,25.38,,16.93,,6.83,,72.97,,7.65,,10.33,,6.43,,6.38,,13.31,,8.58,
2015-12,71.37,,23.28,,24.59,,17.14,,6.41,,72.14,,7.80,,10.54,,6.36,,6.26,,12.83,,8.33,
2016-01,73.42,,24.01,,24.81,,17.45,,5.72,,74.76,,7.85,,11.02,,6.34,,6.30,,13.18,,8.66,
2016-02,74.46,,23.45,,25.50,,17.49,,5.00,,76.57,,7.16,,10.51,,6.30,,6.33,,13.44,,8.63,
2016-03,72.22,,23.09,,24.33,,17.22,,5.42,,74.23,,7.15,,10.03,,6.40,,6.34,,13.15,,8.36,
2016-04,71.90,,22.57,,25.10,,16.65,,5.06,,74.16,,6.60,,9.71,,6.23,,6.30,,12.74,,8.60,
2016-05,72.29,,22.85,,24.93,,16.99,,5.04,,74.44,,6.20,,9.79,,6.30,,6.49,,13.01,,8.57,
2016-06,73.01,,23.23,,24.86,,16.49,,5.36,,74.84,,6.29,,9.74,,6.88,,6.27,,13.03,,8.61,
2016-07,73.10,,22.98,,25.25,,16.78,,5.55,,74.63,,6.62,,10.01,,6.43,,6.24,,13.04,,8.62,
2016-08,73.88,,23.14,,25.46,,17.38,,6.13,,75.33,,7.32,,10.18,,6.30,,6.51,,13.32,,9.25,
2016-09,74.51,,22.97,,25.79,,17.03,,5.39,,76.00,,6.46,,10.03,,6.50,,6.40,,12.98,,9.18,
2016-10,74.37,,23.58,,25.91,,17.54,,6.33,,75.55,,6.97,,10.51,,6.51,,6.36,,13.99,,8.90,
2016-11,75.29,,23.97,,25.84,,17.82,,6.58,,75.94,,7.18,,10.64,,6.73,,6.53,,13.51,,9.42,
2016-12,75.03,,24.14,,25.30,,17.83,,6.62,,75.03,,6.46,,10.62,,7.04,,6.35,,13.52,,8.84,
2017-01,77.27,,24.63,,26.57,,17.81,,6.75,,76.84,,6.51,,10.79,,7.14,,6.71,,13.83,,9.29,
2017-02,77.33,,24.51,,26.93,,17.90,,6.86,,76.56,,6.55,,10.78,,7.08,,6.58,,14.29,,9.78,
2017-03,77.87,,25.70,,26.00,,18.07,,7.12,,77.28,,7.04,,11.44,,7.11,,6.65,,14.19,,9.29,
2017-04,80.06,,25.20,,27.50,,19.36,,6.50,,79.55,,6.49,,11.50,,7.31,,6.92,,14.76,,9.87,
2017-05,79.80,,26.25,,26.51,,18.36,,6.49,,79.78,,6.77,,11.17,,7.48,,6.88,,14.78,,9.61,
2017-06,78.47,,25.32,,26.63,,18.09,,5.82,,78.82,,6.41,,10.87,,7.13,,6.81,,14.68,,9.58,
2017-07,80.18,,26.02,,27.25,,18.24,,5.93,,80.82,,6.51,,10.89,,7.40,,6.81,,15.02,,9.45,
2017-08,80.46,,26.10,,27.94,,18.10,,5.98,,81.12,,6.46,,10.90,,7.54,,6.96,,14.69,,10.09,
2017-09,79.81,,25.86,,26.51,,18.30,,6.22,,80.14,,6.41,,10.81,,7.42,,6.93,,14.51,,9.61,
2017-10,80.61,,26.58,,27.95,,18.17,,6.58,,80.49,,6.61,,11.21,,7.67,,6.98,,14.90,,9.89,
2017-11,80.96,,26.64,,27.03,,19.27,,7.14,,80.64,,6.76,,11.52,,7.66,,7.07,,14.93,,9.91,
2017-12,81.14,,26.99,,27.27,,19.28,,7.72,,80.73,,7.16,,12.11,,8.07,,7.04,,14.93,,10.05,
2018-01,81.45,,27.01,,27.74,,18.34,,7.72,,81.06,,6.88,,11.82,,7.59,,7.15,,15.17,,9.91,
2018-02,80.91,,26.66,,26.94,,18.79,,7.48,,80.77,,7.01,,11.86,,7.58,,7.08,,14.59,,9.69,
2018-03,79.14,,26.70,,26.55,,17.74,,8.00,,79.12,,7.50,,11.10,,7.64,,6.96,,14.51,,10.11,
2018-04,82.48,,27.31,,27.80,,18.84,,7.11,,82.25,,6.37,,12.02,,7.71,,7.22,,14.96,,9.97,
2018-05,82.66,,27.35,,28.86,,18.41,,7.66,,81.59,,6.36,,11.93,,7.68,,7.30,,15.19,,10.15,
2018-06,83.67,,27.38,,28.25,,19.06,,7.69,,82.25,,6.28,,12.61,,7.81,,7.29,,15.23,,10.34,
2018-07,86.72,,28.89,,28.90,,19.59,,8.03,,85.20,,6.52,,12.86,,7.94,,7.42,,15.81,,9.81,
2018-08,83.83,,27.85,,27.91,,19.13,,7.99,,82.22,,6.49,,12.64,,7.88,,7.51,,15.17,,9.86,
2018-09,85.01,,28.28,,28.78,,19.40,,8.08,,83.23,,6.28,,13.12,,8.09,,7.89,,15.97,,9.73,
2018-10,84.09,,28.23,,28.65,,19.53,,8.78,,82.02,,6.43,,12.12,,7.99,,7.56,,16.08,,10.17,
2018-11,83.09,,28.16,,28.18,,19.26,,8.35,,81.38,,6.63,,12.35,,7.91,,7.53,,15.44,,10.14,
2018-12,84.16,,28.35,,29.22,,18.85,,8.22,,82.94,,7.10,,12.92,,7.72,,7.61,,15.51,,10.62,
2019-01,85.72,,28.39,,29.92,,19.19,,8.02,,84.58,,7.05,,12.52,,7.57,,7.66,,15.76,,10.92,
2019-02,84.37,,27.90,,28.76,,18.58,,8.43,,83.36,,7.35,,12.48,,7.47,,7.50,,15.30,,10.44,
2019-03,84.40,,26.80,,30.31,,19.47,,8.14,,83.31,,7.15,,11.62,,7.57,,7.63,,15.65,,10.62,
2019-04,83.83,,27.47,,29.45,,19.20,,7.97,,82.65,,6.91,,12.34,,7.26,,7.59,,15.78,,10.61,
2019-05,83.12,,26.80,,29.09,,18.79,,8.03,,82.06,,6.95,,12.24,,7.22,,7.28,,15.09,,10.67,
2019-06,85.50,,27.29,,29.76,,19.50,,7.76,,84.69,,7.37,,12.59,,7.22,,7.46,,15.32,,11.45,
2019-07,84.07,,26.98,,28.89,,19.39,,7.71,,83.44,,7.43,,12.32,,7.15,,7.39,,15.39,,10.15,
2019-08,83.73,,25.91,,28.99,,19.48,,7.44,,83.12,,7.51,,11.39,,7.22,,7.22,,15.50,,11.06,
2019-09,86.07,,26.16,,30.25,,19.82,,7.00,,85.07,,6.72,,11.75,,7.35,,7.27,,15.73,,11.11,
2019-10,85.52,,27.27,,30.07,,19.69,,7.31,,84.74,,6.99,,12.47,,7.52,,7.31,,15.59,,10.82,
2019-11,84.35,,26.22,,29.12,,20.21,,7.72,,83.58,,7.04,,12.27,,7.19,,7.21,,15.54,,10.58,
2019-12,83.54,,25.54,,29.17,,20.58,,7.88,,82.65,,7.07,,12.09,,7.34,,6.90,,15.45,,10.82,
2020-01,85.53,,26.59,,30.00,,20.72,,7.75,,84.77,,7.31,,12.42,,7.53,,7.50,,15.70,,10.94,
2020-02,84.38,,26.03,,29.30,,20.27,,7.14,,83.73,,7.52,,12.36,,7.38,,7.42,,15.03,,10.71,
2020-03,79.74,,26.41,,26.02,,19.96,,6.40,,79.50,,9.58,,12.72,,7.47,,6.41,,14.70,,8.35,
2020-04,67.97,,22.96,,19.53,,18.89,,3.97,,68.23,,7.58,,12.01,,6.26,,5.29,,13.42,,3.40,
2020-05,70.97,,22.38,,20.85,,20.69,,3.90,,71.81,,6.83,,11.92,,5.80,,5.65,,13.99,,5.47,
2020-06,76.15,,23.29,,25.06,,19.98,,4.19,,77.43,,6.34,,12.23,,5.84,,6.31,,14.96,,8.75,
2020-07,77.18,,23.23,,25.94,,20.01,,4.39,,78.36,,6.17,,10.76,,6.03,,6.56,,15.17,,9.36,
2020-08,82.20,,24.88,,29.36,,19.98,,4.51,,83.50,,6.17,,11.62,,6.64,,6.68,,15.64,,11.68,
2020-09,82.92,,25.60,,28.31,,20.32,,5.13,,83.86,,7.01,,11.97,,6.79,,6.80,,15.24,,10.90,
2020-10,81.70,,25.95,,27.57,,20.60,,5.21,,82.46,,6.86,,12.05,,7.14,,6.73,,15.59,,10.78,
2020-11,85.75,,26.82,,30.05,,20.69,,5.24,,86.42,,6.62,,11.87,,7.52,,7.19,,16.60,,11.69,
2020-12,85.00,,27.68,,29.74,,20.23,,5.45,,85.40,,6.43,,12.53,,7.55,,7.31,,16.75,,10.74,
2021-01,82.65,,27.36,,27.86,,20.08,,5.99,,81.96,,6.50,,11.62,,7.99,,7.15,,16.84,,9.89,
2021-02,85.86,,28.33,,28.57,,20.44,,6.00,,84.31,,6.01,,12.19,,8.36,,7.36,,16.88,,9.98,
2021-03,90.12,,30.40,,29.35,,21.72,,6.97,,87.24,,6.66,,13.48,,8.59,,7.56,,17.41,,10.34,
2021-04,89.26,,30.59,,28.85,,21.77,,6.64,,85.39,,6.29,,14.23,,9.10,,7.47,,17.51,,10.01,
2021-05,91.92,,32.91,,27.84,,22.76,,7.28,,86.76,,6.39,,15.53,,9.89,,7.68,,17.70,,9.21,
2021-06,92.65,,32.33,,28.77,,22.54,,7.39,,86.36,,5.93,,14.99,,9.48,,7.84,,17.65,,9.37,
2021-07,89.56,,32.09,,28.08,,20.90,,8.23,,82.07,,6.11,,13.32,,9.34,,7.75,,17.37,,9.40,
2021-08,90.63,,32.84,,27.98,,21.68,,8.43,,82.02,,5.96,,13.86,,10.04,,7.74,,17.58,,8.37,
2021-09,90.69,,32.94,,28.30,,21.42,,9.32,,81.50,,6.15,,13.75,,9.66,,7.81,,17.65,,8.73,
2021-10,93.08,,33.07,,28.73,,24.20,,11.53,,81.98,,6.30,,15.14,,10.03,,7.86,,17.81,,9.24,
2021-11,95.82,,34.11,,29.88,,24.51,,12.81,,82.88,,6.23,,15.56,,10.16,,8.05,,18.63,,10.44,
2021-12,98.88,,35.75,,31.02,,24.90,,14.37,,85.54,,7.21,,15.63,,10.75,,8.21,,19.58,,10.68,
2022-01,94.62,,33.38,,28.20,,24.94,,14.28,,79.34,,6.34,,15.28,,10.55,,7.97,,18.49,,9.79,
