ñºñ⁄å¥ånóÒ,,,,,,,,,,,,,,,,,,,,,,,,(íPà :10â≠â~)
"Nominal, Original Series",,,,,,,,,,,,,,,,,,,,,,,,(Billion Yen)
,â∆åvç≈èIè¡îÔéxèoÅiçƒåfÅj,,,,,,,,,å`ë‘ï ëçå≈íËéëñ{å`ê¨,,,,,ëçéëñ{å`ê¨,,,ç‡â›ÅEÉTÅ[ÉrÉX,,,,,,
4- 6.,"65,936.3 ",571.1 ,42.0 ,"65,407.2 ","5,764.7 ","5,492.3 ","18,585.2 ","35,564.9 ",,"7,410.6 ","12,093.4 ","1,740.7 ","10,054.0 ","4,451.1 ","37,520.2 ","1,770.4 ",,"1,680.2 ","10,665.7 ","9,458.9 ","1,206.8 ","8,985.6 ","6,439.4 ","2,546.2 "
7- 9.,"68,281.7 ",812.9 ,57.3 ,"67,526.1 ","6,228.5 ","5,835.2 ","19,196.1 ","36,266.3 ",,"7,738.8 ","14,938.4 ","1,751.1 ","10,938.7 ","4,831.5 ","40,277.9 ",79.4 ,,"1,558.2 ","11,668.1 ","10,183.6 ","1,484.5 ","10,110.0 ","7,051.0 ","3,059.0 "
10-12.,"69,863.2 ",781.2 ,63.7 ,"69,145.7 ","6,345.6 ","6,173.5 ","19,906.7 ","36,720.0 ",,"7,875.4 ","18,595.3 ","1,662.8 ","10,397.5 ","4,774.2 ","46,068.3 ","2,763.1 ",,"1,365.2 ","12,407.0 ","10,772.1 ","1,634.9 ","11,041.9 ","7,798.9 ","3,243.0 "
1996/ 1- 3.,"67,305.5 ",781.5 ,66.3 ,"66,590.3 ","6,404.0 ","5,706.4 ","17,558.0 ","36,921.9 ",,"7,662.3 ","15,998.5 ","2,062.3 ","12,341.1 ","5,579.5 ","40,569.6 ","-3,074.1 ",,786.0 ,"12,146.2 ","10,416.3 ","1,729.9 ","11,360.2 ","7,981.9 ","3,378.3 "
4- 6.,"67,574.4 ",707.6 ,73.5 ,"66,940.2 ","5,687.4 ","5,287.1 ","18,687.0 ","37,278.8 ",,"8,062.3 ","12,968.0 ","1,605.8 ","10,893.2 ","4,774.9 ","40,694.8 ","2,390.6 ",,157.5 ,"11,904.7 ","10,284.0 ","1,620.7 ","11,747.3 ","8,449.7 ","3,297.5 "
7- 9.,"69,598.3 ",902.5 ,85.0 ,"68,780.7 ","6,392.3 ","5,543.9 ","18,812.3 ","38,032.3 ",,"8,969.5 ","14,347.6 ","1,796.7 ","12,026.8 ","5,226.4 ","42,305.7 ",-61.3 ,,365.0 ,"12,402.8 ","10,700.3 ","1,702.5 ","12,037.8 ","8,478.6 ","3,559.2 "
10-12.,"71,412.5 ",840.0 ,86.6 ,"70,659.0 ","6,677.1 ","5,720.5 ","19,888.8 ","38,372.7 ",,"9,176.2 ","17,603.4 ","1,760.3 ","11,128.2 ","5,124.3 ","47,954.1 ","3,161.7 ",,714.0 ,"13,437.8 ","11,614.7 ","1,823.1 ","12,723.8 ","9,070.4 ","3,653.4 "
1997/ 1- 3.,"70,116.0 ",821.1 ,89.1 ,"69,384.1 ","6,986.2 ","5,856.0 ","18,039.5 ","38,502.3 ",,"8,340.7 ","14,255.3 ","2,197.0 ","13,424.5 ","6,070.5 ","40,509.7 ","-3,778.3 ",,387.3 ,"13,629.1 ","11,652.6 ","1,976.5 ","13,241.8 ","9,492.7 ","3,749.1 "
4- 6.,"68,573.5 ",743.3 ,88.9 ,"67,919.1 ","5,695.2 ","5,211.6 ","18,401.6 ","38,610.7 ",,"7,798.7 ","12,198.5 ","1,620.8 ","11,028.0 ","5,052.3 ","40,105.8 ","2,407.5 ",,"1,296.3 ","13,935.2 ","12,126.7 ","1,808.5 ","12,638.9 ","9,127.6 ","3,511.3 "
7- 9.,"70,717.2 ",887.2 ,97.9 ,"69,927.8 ","6,044.3 ","5,407.9 ","19,042.8 ","39,432.9 ",,"7,757.7 ","14,254.1 ","1,618.2 ","12,014.0 ","5,640.5 ","41,939.6 ",655.1 ,,"1,361.7 ","13,879.1 ","12,110.3 ","1,768.8 ","12,517.4 ","8,852.1 ","3,665.3 "
10-12.,"71,470.5 ",766.6 ,96.4 ,"70,800.3 ","6,073.7 ","5,438.9 ","19,524.7 ","39,762.9 ",,"7,345.0 ","17,728.2 ","1,566.4 ","10,955.9 ","5,370.1 ","46,543.9 ","3,578.3 ",,"2,302.5 ","14,996.7 ","12,990.5 ","2,006.3 ","12,694.2 ","9,036.8 ","3,657.4 "
1998/ 1- 3.,"68,976.7 ",698.8 ,81.6 ,"68,359.6 ","5,871.6 ","5,568.4 ","17,886.6 ","39,032.9 ",,"6,629.2 ","14,214.0 ","1,757.0 ","12,739.3 ","6,444.7 ","38,902.7 ","-2,881.5 ",,"1,868.2 ","13,997.4 ","12,023.7 ","1,973.6 ","12,129.2 ","8,542.7 ","3,586.4 "
4- 6.,"68,119.5 ",693.1 ,91.8 ,"67,518.1 ","4,977.5 ","5,055.7 ","18,557.6 ","38,927.4 ",,"6,543.2 ","11,743.3 ","1,198.0 ","10,056.9 ","5,517.8 ","37,408.4 ","2,349.3 ",,"2,394.6 ","13,965.8 ","12,136.0 ","1,829.8 ","11,571.2 ","8,007.4 ","3,563.8 "
7- 9.,"70,276.9 ",873.8 ,104.9 ,"69,508.0 ","5,595.8 ","5,218.4 ","19,181.1 ","39,512.8 ",,"6,801.7 ","13,777.5 ","1,417.2 ","11,090.2 ","5,962.9 ","38,321.2 ",-728.3 ,,"2,570.7 ","14,428.7 ","12,517.3 ","1,911.4 ","11,858.0 ","8,184.9 ","3,673.0 "
10-12.,"71,361.4 ",749.5 ,78.4 ,"70,690.3 ","5,777.5 ","5,397.0 ","19,970.0 ","39,545.7 ",,"6,581.8 ","17,996.4 ","1,258.4 ","9,791.1 ","5,579.8 ","44,121.6 ","2,914.1 ",,"2,525.3 ","13,263.4 ","11,612.8 ","1,650.6 ","10,738.1 ","7,476.6 ","3,261.5 "
1999/ 1- 3.,"69,165.6 ",728.3 ,67.8 ,"68,505.1 ","6,017.4 ","4,997.9 ","18,115.1 ","39,374.6 ",,"6,053.8 ","14,041.1 ","1,865.9 ","12,069.7 ","6,674.9 ","36,009.5 ","-4,695.9 ",,"2,044.8 ","12,471.5 ","10,816.2 ","1,655.3 ","10,426.7 ","7,316.8 ","3,109.9 "
4- 6.,"68,477.5 ",697.8 ,81.0 ,"67,860.7 ","5,199.9 ","4,621.4 ","18,850.5 ","39,189.0 ",,"6,512.9 ","11,676.8 ","1,239.2 ","9,459.1 ","5,411.6 ","35,340.4 ","1,040.7 ",,"1,918.3 ","12,786.3 ","11,115.7 ","1,670.6 ","10,867.9 ","7,671.9 ","3,196.0 "
7- 9.,"70,561.7 ",918.7 ,72.2 ,"69,715.3 ","5,777.0 ","4,770.4 ","19,234.9 ","39,933.0 ",,"6,981.1 ","13,102.7 ","1,389.7 ","10,504.4 ","6,034.7 ","36,529.0 ","-1,483.4 ",,"2,019.5 ","13,212.3 ","11,652.2 ","1,560.1 ","11,192.8 ","7,851.0 ","3,341.8 "
10-12.,"71,436.2 ",732.8 ,63.9 ,"70,767.3 ","5,879.4 ","4,854.1 ","19,975.4 ","40,058.4 ",,"6,606.4 ","16,094.4 ","1,319.8 ","9,911.8 ","5,673.3 ","41,039.1 ","1,433.5 ",,"1,861.6 ","13,310.0 ","11,670.6 ","1,639.4 ","11,448.4 ","8,277.9 ","3,170.5 "
2000/ 1- 3.,"70,018.2 ",672.6 ,58.2 ,"69,403.8 ","6,440.9 ","4,900.1 ","18,095.0 ","39,967.8 ",,"6,274.3 ","13,524.7 ","1,842.5 ","12,367.0 ","6,937.6 ","36,779.3 ","-4,166.7 ",,"2,017.0 ","13,518.5 ","11,739.0 ","1,779.5 ","11,501.4 ","8,487.5 ","3,014.0 "
4- 6.,"69,029.5 ",644.0 ,65.3 ,"68,450.7 ","5,482.2 ","4,447.2 ","18,642.4 ","39,879.0 ",,"6,442.3 ","11,142.2 ","1,334.3 ","9,193.2 ","5,463.7 ","35,964.2 ","2,388.7 ",,"2,013.9 ","13,755.9 ","12,084.5 ","1,671.5 ","11,742.0 ","8,730.4 ","3,011.6 "
7- 9.,"70,592.1 ",787.3 ,69.4 ,"69,874.2 ","6,054.7 ","4,518.6 ","19,076.1 ","40,224.8 ",,"6,751.9 ","12,995.3 ","1,527.7 ","10,529.3 ","6,430.0 ","37,309.2 ",-924.9 ,,"2,010.2 ","14,277.2 ","12,503.6 ","1,773.6 ","12,267.0 ","9,052.7 ","3,214.3 "
10-12.,"72,144.6 ",715.5 ,70.0 ,"71,499.1 ","6,370.2 ","4,935.0 ","19,746.2 ","40,447.7 ",,"6,786.1 ","15,713.9 ","1,432.8 ","10,012.8 ","5,823.9 ","42,099.3 ","2,329.7 ",,"1,265.2 ","14,471.8 ","12,636.5 ","1,835.4 ","13,206.6 ","9,994.6 ","3,212.0 "
2001/ 1- 3.,"70,791.1 ",681.9 ,65.7 ,"70,175.0 ","6,933.1 ","4,793.2 ","18,478.7 ","39,970.0 ",,"6,370.3 ","14,056.7 ","1,866.8 ","12,209.9 ","7,310.6 ","38,541.4 ","-3,272.9 ",,935.3 ,"13,963.4 ","12,007.6 ","1,955.8 ","13,028.1 ","9,731.8 ","3,296.3 "
4- 6.,"70,163.5 ",652.8 ,74.0 ,"69,584.7 ","6,099.6 ","4,369.2 ","18,858.5 ","40,257.4 ",,"6,037.1 ","10,212.0 ","1,511.2 ","9,274.3 ","5,770.1 ","35,422.0 ","2,617.3 ",,490.4 ,"13,391.6 ","11,533.6 ","1,858.0 ","12,901.1 ","9,445.8 ","3,455.3 "
7- 9.,"71,164.4 ",767.0 ,65.9 ,"70,463.4 ","6,067.7 ","4,477.5 ","19,348.8 ","40,569.4 ",,"6,374.6 ","11,961.2 ","1,586.3 ","9,809.7 ","6,726.0 ","35,302.1 ","-1,155.8 ",,779.0 ,"13,170.7 ","11,314.2 ","1,856.5 ","12,391.7 ","8,973.0 ","3,418.8 "
10-12.,"71,609.3 ",479.8 ,65.1 ,"71,194.7 ","6,147.2 ","4,817.9 ","19,672.5 ","40,557.0 ",,"6,340.2 ","14,060.1 ","1,318.3 ","8,662.8 ","5,974.6 ","38,294.8 ","1,938.8 ",,953.2 ,"13,048.0 ","11,181.3 ","1,866.6 ","12,094.8 ","9,039.3 ","3,055.5 "
2002/ 1- 3.,"70,239.7 ",601.1 ,68.0 ,"69,706.6 ","6,632.0 ","4,465.8 ","18,094.4 ","40,514.3 ",,"5,865.2 ","12,645.1 ","1,817.5 ","10,093.2 ","7,463.9 ","33,335.0 ","-4,549.9 ",,"1,578.2 ","13,668.6 ","11,618.2 ","2,050.4 ","12,090.4 ","8,833.4 ","3,257.0 "
4- 6.,"70,086.7 ",674.0 ,72.3 ,"69,485.0 ","5,707.9 ","3,923.5 ","19,188.2 ","40,665.5 ",,"5,840.7 ","9,386.8 ","1,342.5 ","7,776.8 ","5,908.9 ","31,691.2 ","1,435.7 ",,"1,854.9 ","14,222.8 ","12,176.4 ","2,046.4 ","12,368.0 ","8,984.2 ","3,383.7 "
7- 9.,"71,209.1 ",793.8 ,69.6 ,"70,485.0 ","6,156.1 ","4,108.7 ","19,293.9 ","40,926.3 ",,"6,265.7 ","10,907.6 ","1,622.8 ","8,814.5 ","6,773.7 ","33,513.3 ",-871.0 ,,"1,545.9 ","14,018.2 ","12,094.5 ","1,923.8 ","12,472.4 ","9,107.9 ","3,364.5 "
10-12.,"71,814.0 ",743.2 ,67.3 ,"71,138.1 ","6,106.4 ","4,410.4 ","19,809.4 ","40,811.9 ",,"6,153.9 ","13,266.1 ","1,515.9 ","8,118.5 ","6,151.2 ","37,294.5 ","2,089.0 ",,"1,649.3 ","15,024.9 ","13,013.9 ","2,011.0 ","13,375.6 ","9,856.2 ","3,519.4 "
2003/ 1- 3.,"70,343.2 ",763.3 ,152.1 ,"69,732.0 ","6,502.6 ","4,079.7 ","18,231.0 ","40,918.7 ",,"5,714.4 ","11,845.0 ","1,847.2 ","9,674.0 ","7,493.1 ","32,882.8 ","-3,691.0 ",,"1,531.5 ","14,613.8 ","12,243.7 ","2,370.1 ","13,082.3 ","9,655.9 ","3,426.4 "
4- 6.,"69,348.0 ",468.6 ,127.5 ,"69,007.0 ","6,133.7 ","3,691.6 ","18,863.6 ","40,318.1 ",,"5,687.4 ","9,036.2 ","1,598.5 ","7,736.7 ","5,938.3 ","31,783.7 ","1,786.6 ",,"2,098.1 ","14,618.6 ","12,553.6 ","2,065.0 ","12,520.5 ","9,707.7 ","2,812.8 "
7- 9.,"70,271.2 ",751.7 ,194.0 ,"69,713.4 ","6,178.2 ","3,861.9 ","18,749.1 ","40,924.2 ",,"6,275.2 ","10,243.8 ","1,733.9 ","8,430.4 ","6,677.4 ","33,407.4 ",46.8 ,,"2,276.1 ","15,157.2 ","12,979.1 ","2,178.2 ","12,881.1 ","9,687.3 ","3,193.9 "
10-12.,"72,013.7 ",799.0 ,172.0 ,"71,386.7 ","6,385.2 ","4,150.1 ","19,859.9 ","40,991.6 ",,"6,168.1 ","12,455.1 ","1,521.4 ","8,347.4 ","6,306.2 ","36,381.4 ","1,583.1 ",,"2,506.4 ","15,687.5 ","13,552.8 ","2,134.7 ","13,181.1 ","9,815.2 ","3,366.0 "
2004/ 1- 3.,"70,676.7 ",768.6 ,178.1 ,"70,086.2 ","6,869.5 ","3,921.0 ","18,584.2 ","40,711.6 ",,"5,824.9 ","11,122.6 ","1,986.3 ","9,848.6 ","7,505.7 ","33,477.2 ","-2,811.0 ",,"2,726.0 ","16,113.2 ","13,673.0 ","2,440.3 ","13,387.2 ","10,042.8 ","3,344.4 "
4- 6.,"69,870.0 ",796.9 ,210.6 ,"69,283.6 ","5,912.6 ","3,515.6 ","18,903.2 ","40,952.3 ",,"5,884.3 ","8,387.2 ","1,533.0 ","7,786.8 ","6,092.9 ","31,745.2 ","2,060.9 ",,"2,621.8 ","16,662.6 ","14,274.2 ","2,388.5 ","14,040.9 ","10,517.4 ","3,523.4 "
7- 9.,"71,398.2 ",944.4 ,224.1 ,"70,677.9 ","6,225.1 ","3,600.7 ","19,374.0 ","41,478.0 ",,"6,387.7 ","9,828.9 ","1,784.3 ","8,682.8 ","6,723.8 ","33,639.4 ",232.0 ,,"2,459.3 ","17,195.9 ","14,663.9 ","2,532.0 ","14,736.6 ","11,039.5 ","3,697.1 "
10-12.,"72,080.1 ",898.9 ,191.3 ,"71,372.5 ","6,059.2 ","3,939.0 ","19,975.2 ","41,399.1 ",,"6,406.1 ","11,854.4 ","1,488.9 ","8,545.4 ","6,390.4 ","36,867.1 ","2,181.8 ",,"2,294.8 ","17,718.8 ","15,092.5 ","2,626.3 ","15,424.0 ","11,680.3 ","3,743.7 "
2005/ 1- 3.,"70,813.0 ",833.6 ,197.5 ,"70,177.0 ","6,580.5 ","3,870.8 ","18,292.3 ","41,433.4 ",,"5,860.9 ","10,901.6 ","2,090.9 ","10,492.9 ","7,707.2 ","34,152.6 ","-2,900.8 ",,"2,050.3 ","16,926.6 ","14,425.0 ","2,501.6 ","14,876.3 ","11,354.5 ","3,521.7 "
4- 6.,"70,294.4 ",765.8 ,231.2 ,"69,759.8 ","5,996.6 ","3,498.2 ","18,901.5 ","41,363.5 ",,"5,768.2 ","8,413.1 ","1,647.8 ","8,507.0 ","6,282.7 ","32,661.3 ","2,042.4 ",,"1,791.9 ","17,632.8 ","15,125.8 ","2,507.0 ","15,840.9 ","12,283.7 ","3,557.2 "
7- 9.,"71,859.4 ",893.6 ,255.9 ,"71,221.7 ","6,271.0 ","3,673.3 ","19,113.2 ","42,164.2 ",,"6,348.2 ","9,863.5 ","1,906.4 ","9,649.3 ","7,084.5 ","34,789.9 ",-61.9 ,,"1,558.0 ","18,663.0 ","16,012.4 ","2,650.6 ","17,105.0 ","13,241.0 ","3,864.0 "
10-12.,"73,023.2 ",827.4 ,238.0 ,"72,433.8 ","6,075.6 ","4,093.3 ","20,037.9 ","42,226.9 ",,"6,458.9 ","11,699.2 ","1,649.7 ","9,003.4 ","6,591.8 ","37,128.9 ","1,725.9 ",,"2,064.7 ","20,349.3 ","17,446.3 ","2,903.1 ","18,284.7 ","14,359.0 ","3,925.6 "
2006/ 1- 3.,"72,037.1 ",601.3 ,153.3 ,"71,589.1 ","6,664.9 ","3,969.9 ","18,766.8 ","42,187.5 ",,"5,978.7 ","10,971.4 ","2,147.8 ","10,991.1 ","7,921.4 ","34,836.8 ","-3,173.6 ",,"1,701.5 ","20,100.7 ","17,010.4 ","3,090.3 ","18,399.2 ","14,643.4 ","3,755.8 "
4- 6.,"71,022.0 ",596.8 ,181.5 ,"70,606.7 ","5,734.8 ","3,671.9 ","18,957.6 ","42,242.4 ",,"5,910.9 ","8,451.5 ","1,605.3 ","8,667.3 ","6,521.0 ","32,780.4 ","1,624.4 ",,"1,320.2 ","20,117.6 ","17,367.4 ","2,750.2 ","18,797.3 ","14,884.2 ","3,913.1 "
7- 9.,"71,650.0 ",671.0 ,188.7 ,"71,167.7 ","5,569.0 ","3,840.8 ","18,924.6 ","42,833.2 ",,"6,421.4 ","9,376.3 ","1,828.5 ","9,604.5 ","7,178.1 ","34,288.8 ",-120.0 ,,"1,631.7 ","21,315.3 ","18,415.9 ","2,899.4 ","19,683.6 ","15,610.8 ","4,072.8 "
10-12.,"73,794.9 ",630.6 ,179.0 ,"73,343.3 ","6,148.1 ","4,272.2 ","19,757.0 ","43,165.9 ",,"6,479.1 ","11,265.7 ","1,709.4 ","9,540.0 ","6,814.1 ","37,653.3 ","1,845.0 ",,"2,295.1 ","22,260.0 ","19,233.1 ","3,026.9 ","19,964.9 ","15,818.2 ","4,146.7 "
2007/ 1- 3.,"72,174.7 ",626.8 ,183.5 ,"71,731.4 ","6,489.0 ","4,000.5 ","18,133.0 ","43,108.8 ",,"6,004.7 ","10,520.2 ","2,088.7 ","11,731.6 ","8,129.8 ","36,024.1 ","-2,450.9 ",,"2,532.4 ","22,273.2 ","18,984.8 ","3,288.4 ","19,740.9 ","15,570.3 ","4,170.6 "
4- 6.,"71,723.9 ",596.6 ,195.1 ,"71,322.3 ","5,626.4 ","3,754.3 ","18,859.5 ","43,082.2 ",,"5,838.6 ","8,009.3 ","1,565.9 ","8,872.2 ","6,700.7 ","32,896.1 ","1,909.4 ",,"2,021.7 ","22,848.0 ","19,560.6 ","3,287.3 ","20,826.3 ","16,226.4 ","4,599.8 "
7- 9.,"72,155.2 ",680.9 ,220.0 ,"71,694.3 ","5,392.4 ","3,802.2 ","18,999.2 ","43,500.5 ",,"5,785.2 ","8,868.5 ","1,686.6 ","9,836.4 ","7,336.5 ","33,608.1 ",94.9 ,,"2,668.4 ","23,651.1 ","20,332.8 ","3,318.3 ","20,982.8 ","16,394.1 ","4,588.6 "
10-12.,"73,787.0 ",633.6 ,205.7 ,"73,359.2 ","5,879.9 ","4,132.5 ","20,051.3 ","43,295.5 ",,"5,225.9 ","10,666.5 ","1,707.4 ","9,469.5 ","6,961.1 ","36,437.9 ","2,407.5 ",,"2,277.9 ","24,464.8 ","21,145.4 ","3,319.4 ","22,186.9 ","17,645.5 ","4,541.3 "
2008/ 1- 3.,"72,886.5 ",615.3 ,204.4 ,"72,475.6 ","6,437.0 ","4,004.7 ","19,101.6 ","42,932.3 ",,"5,083.5 ","10,335.5 ","2,040.7 ","11,442.3 ","8,289.5 ","34,696.0 ","-2,495.4 ",,"1,865.3 ","23,638.2 ","20,223.9 ","3,414.3 ","21,772.9 ","17,310.4 ","4,462.4 "
4- 6.,"71,137.1 ",543.9 ,218.8 ,"70,812.0 ","5,558.4 ","3,644.2 ","19,435.2 ","42,174.3 ",,"5,241.8 ","7,601.7 ","1,548.5 ","8,710.4 ","6,859.5 ","32,659.6 ","2,697.7 ",,732.0 ,"23,373.6 ","19,992.9 ","3,380.6 ","22,641.5 ","18,284.3 ","4,357.2 "
7- 9.,"72,568.8 ",602.7 ,223.6 ,"72,189.7 ","5,810.7 ","3,780.5 ","19,842.4 ","42,756.0 ",,"5,825.4 ","8,631.9 ","1,713.1 ","9,610.8 ","7,423.9 ","32,751.8 ",-453.2 ,,7.6 ,"24,634.9 ","21,125.0 ","3,510.0 ","24,627.3 ","20,178.5 ","4,448.8 "
10-12.,"71,938.5 ",556.6 ,188.0 ,"71,569.9 ","5,545.9 ","3,953.0 ","19,419.4 ","42,651.7 ",,"5,814.1 ","10,283.9 ","1,455.0 ","8,673.4 ","6,916.8 ","36,438.4 ","3,295.1 ",,-801.9 ,"19,326.6 ","16,269.3 ","3,057.3 ","20,128.4 ","16,034.8 ","4,093.6 "
2009/ 1- 3.,"69,270.4 ",470.3 ,179.3 ,"68,979.4 ","5,466.7 ","3,903.9 ","17,940.3 ","41,668.4 ",,"4,972.8 ","9,963.3 ","1,502.0 ","9,470.7 ","7,848.5 ","29,683.2 ","-4,074.0 ",,-884.9 ,"13,316.2 ","10,558.0 ","2,758.1 ","14,201.0 ","10,779.3 ","3,421.7 "
4- 6.,"68,740.7 ",400.6 ,183.9 ,"68,524.0 ","4,864.7 ","3,506.3 ","18,608.8 ","41,544.1 ",,"4,314.4 ","7,896.5 ","1,159.8 ","6,570.3 ","6,281.7 ","26,574.0 ",351.2 ,,546.6 ,"14,551.2 ","12,004.7 ","2,546.5 ","14,004.6 ","10,522.6 ","3,482.0 "
7- 9.,"70,100.5 ",518.0 ,212.0 ,"69,794.4 ","5,545.3 ","3,563.0 ","18,710.4 ","41,975.8 ",,"4,287.4 ","8,150.3 ","1,372.8 ","7,587.5 ","6,605.3 ","26,385.3 ","-1,618.0 ",,953.9 ,"16,178.4 ","13,624.5 ","2,553.9 ","15,224.5 ","11,916.1 ","3,308.5 "
10-12.,"71,258.3 ",466.8 ,213.8 ,"71,005.2 ","5,931.1 ","3,759.3 ","19,332.5 ","41,982.4 ",,"4,222.9 ","9,512.3 ","1,503.6 ","7,210.4 ","6,493.3 ","29,229.4 ",287.0 ,,"1,606.5 ","17,423.3 ","14,934.3 ","2,489.1 ","15,816.9 ","12,516.0 ","3,300.9 "
2010/ 1- 3.,"69,845.3 ",479.6 ,222.9 ,"69,588.7 ","6,253.3 ","3,604.3 ","18,356.9 ","41,374.2 ",,"4,224.6 ","9,764.0 ","1,793.5 ","8,731.1 ","7,355.2 ","28,321.1 ","-3,547.4 ",,"1,892.0 ","18,195.8 ","15,343.3 ","2,852.5 ","16,303.8 ","12,927.1 ","3,376.6 "
4- 6.,"69,279.5 ",467.6 ,249.8 ,"69,061.8 ","5,334.2 ","3,308.8 ","19,076.7 ","41,342.0 ",,"4,055.4 ","6,792.0 ","1,451.9 ","6,700.8 ","6,214.2 ","26,280.6 ","1,066.4 ",,"1,586.5 ","19,045.9 ","16,293.2 ","2,752.7 ","17,459.5 ","13,873.9 ","3,585.5 "
7- 9.,"71,302.2 ",562.7 ,270.2 ,"71,009.8 ","6,044.6 ","3,414.8 ","19,661.5 ","41,888.9 ",,"4,417.4 ","7,942.8 ","1,461.3 ","7,627.1 ","6,673.3 ","28,506.0 ",384.2 ,,"1,739.0 ","19,016.7 ","16,227.6 ","2,789.1 ","17,277.7 ","13,857.5 ","3,420.1 "
10-12.,"71,121.2 ",491.8 ,226.7 ,"70,856.1 ","5,831.9 ","3,630.2 ","19,488.3 ","41,905.7 ",,"4,671.2 ","9,460.9 ","1,372.2 ","7,170.0 ","6,470.4 ","31,093.2 ","1,948.5 ",,"1,549.2 ","19,159.2 ","16,527.3 ","2,631.9 ","17,610.0 ","14,216.8 ","3,393.2 "
