2015=100
Exp or Imp,Year,Indexes Area,Commodity,,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,2016,WORLD," Those of other Alloy Steel",Unit Index,79.08,87.29,87.28,82.46,83.34,80.76,77.17,75.83,77.37,72.36,72,73.69,81.49
1,2016,WORLD," Those of other Alloy Steel",Quantum Index,107.49,96.83,100.31,118.13,92.82,99.88,109,111.91,116.75,118.02,113.33,108.7,105.64
1,2016,WORLD," Clad,Plated or Coated",Value Index,77.88,75.51,81.11,88.06,79.24,72.57,78.86,80.92,74.18,77.3,73.74,71.83,81.2
1,2016,WORLD," Clad,Plated or Coated",Unit Index,78.66,87.47,83.26,80.14,80.66,77.48,78.28,73.95,74.18,74.39,74.77,76.37,83.84
1,2016,WORLD," Clad,Plated or Coated",Quantum Index,99,86.33,97.42,109.87,98.23,93.66,100.74,109.42,99.99,103.92,98.62,94.05,96.85
1,2016,WORLD," Plated with Zinc",Value Index,74.78,69.64,75.77,83.98,75.35,66.15,80.28,78.88,75.21,70.89,70.25,72.5,78.4
1,2016,WORLD," Plated with Zinc",Unit Index,79.56,90.95,86.67,82.2,82.31,79.93,79.29,73.51,74.23,73.5,74.28,76.65,83.25
1,2016,WORLD," Plated with Zinc",Quantum Index,93.98,76.57,87.42,102.16,91.54,82.75,101.24,107.31,101.31,96.45,94.57,94.58,94.16
1,2016,WORLD," Thickness of less than 3mm",Value Index,77.52,71.82,70.96,76.57,66.84,79.36,74.17,81.57,86.44,78.04,78.72,75.26,90.43
1,2016,WORLD," Thickness of less than 3mm",Unit Index,79.56,76.5,73.94,72.19,72.59,72.42,79.49,82.56,83.36,81.47,81.34,85.16,94.35
1,2016,WORLD," Thickness of less than 3mm",Quantum Index,97.43,93.89,95.96,106.06,92.08,109.57,93.31,98.8,103.69,95.79,96.78,88.37,95.84
1,2016,WORLD," Iron & Steel Tubes,Pipes",Value Index,65.6,69.43,71.55,83.09,56.74,61.98,56.54,66.43,49.62,60.79,61.16,66.22,83.59
1,2016,WORLD," Iron & Steel Tubes,Pipes",Unit Index,75.46,88.71,85.44,81.41,84.03,78.19,72.36,72.26,71.92,60.38,70.08,75.78,68.37
1,2016,WORLD," Iron & Steel Tubes,Pipes",Quantum Index,86.93,78.27,83.75,102.06,67.52,79.26,78.13,91.93,69,100.68,87.28,87.38,122.25
1,2016,WORLD," Non-Ferrous Metals",Value Index,86.84,80.65,86.73,93.32,87.76,79.59,89.72,87.87,86.61,87.22,83.87,83.67,95.05
1,2016,WORLD," Non-Ferrous Metals",Unit Index,84.33,87.56,83.57,86.42,83.19,85.54,84.01,80.45,81.91,80.56,78.92,86.52,94.43
1,2016,WORLD," Non-Ferrous Metals",Quantum Index,102.97,92.11,103.78,107.98,105.49,93.05,106.79,109.21,105.74,108.26,106.27,96.7,100.65
1,2016,WORLD," Copper and Copper alloys",Value Index,85.87,84.22,94.74,94.76,79.83,82.07,88.37,87.21,85.04,85.78,79.62,79.77,89.07
1,2016,WORLD," Copper and Copper alloys",Unit Index,81.16,87.02,80.78,81.77,83.25,80.38,80.2,77.36,79.15,76.61,77.16,80.42,90.79
1,2016,WORLD," Copper and Copper alloys",Quantum Index,105.8,96.78,117.27,115.87,95.89,102.09,110.18,112.73,107.43,111.97,103.19,99.18,98.11
1,2016,WORLD," Metal Products",Value Index,93.21,83.5,94.45,100.69,99.38,83.89,106.52,87.47,87.72,87.87,89.41,89.87,107.8
1,2016,WORLD," Metal Products",Unit Index,96.23,99.11,97.18,94.96,93.28,100.12,100.37,95.5,98.47,92.64,95.26,92.82,95.47
1,2016,WORLD," Metal Products",Quantum Index,96.86,84.25,97.19,106.03,106.54,83.78,106.12,91.59,89.08,94.84,93.86,96.82,112.91
1,2016,WORLD," Hand Tools,Machinery Tools",Value Index,87.8,89.68,96.94,106.49,91.49,73.26,87.45,78.99,78.93,79.42,82.38,87.5,101.02
1,2016,WORLD," Hand Tools,Machinery Tools",Unit Index,97.45,101.54,95.68,95.66,91.85,100.77,96.37,102.56,95.61,94.3,101.92,96.77,97.56
1,2016,WORLD," Hand Tools,Machinery Tools",Quantum Index,90.09,88.32,101.31,111.33,99.6,72.7,90.74,77.02,82.55,84.21,80.82,90.41,103.55
1,2016,WORLD,"Machinery & Equipment",Value Index,93.94,85.96,91.84,105.07,94.8,79.71,96.84,92.71,83.91,97.62,95.33,96.23,107.29
1,2016,WORLD,"Machinery & Equipment",Unit Index,93.84,99.79,96.9,96.42,93.88,91.09,92.74,90.62,92.02,91.05,92,92.7,97.17
1,2016,WORLD,"Machinery & Equipment",Quantum Index,100.1,86.14,94.77,108.97,100.98,87.5,104.42,102.3,91.18,107.21,103.62,103.8,110.41
1,2016,WORLD," Machinery other than Electric",Value Index,94.38,79.54,93.89,107.89,96.69,84.54,97.53,95.41,86.71,94.3,92.52,92.88,110.63
1,2016,WORLD," Machinery other than Electric",Unit Index,94.81,102.8,97.68,98.4,96.13,90.91,91.8,92.16,93.52,91.87,92.49,94.38,96.59
1,2016,WORLD," Machinery other than Electric",Quantum Index,99.54,77.37,96.11,109.63,100.58,92.99,106.24,103.51,92.71,102.65,100.03,98.41,114.53
1,2016,WORLD," Power generating machinery",Value Index,93.24,80.52,95.53,106.76,94.56,77.42,92.75,90.27,78.94,94.58,93.79,103.21,110.52
1,2016,WORLD," Power generating machinery",Unit Index,93.53,102.99,95.32,97.54,92.43,88.66,90.11,95.36,92.19,89.36,88.42,92.38,98.36
1,2016,WORLD," Power generating machinery",Quantum Index,99.68,78.18,100.21,109.46,102.29,87.32,102.93,94.66,85.62,105.84,106.07,111.72,112.36
1,2016,WORLD," Internal Combustion Engines",Value Index,95.13,82.18,96.38,107.11,97.22,80.36,95.83,93.95,84.14,96.48,95.19,98.71,114.01
1,2016,WORLD," Internal Combustion Engines",Unit Index,94.84,100.77,98.53,96.38,92.46,91.67,92.36,93.17,93,94.37,91.75,93.97,99.73
1,2016,WORLD," Internal Combustion Engines",Quantum Index,100.3,81.55,97.82,111.13,105.14,87.66,103.76,100.83,90.46,102.23,103.74,105.04,114.31
1,2016,WORLD," Vehicles Engines",Value Index,91.85,76.44,89.04,98.21,94.39,77.68,92.49,92.55,82.52,95.82,96.62,96.16,110.27
1,2016,WORLD," Vehicles Engines",Unit Index,94.78,100.09,97.72,96.16,90.16,89.84,93.41,92.92,92.73,96.06,92.89,95.39,100.14
1,2016,WORLD," Vehicles Engines",Quantum Index,96.9,76.37,91.11,102.13,104.68,86.46,99.01,99.6,88.99,99.74,104.01,100.8,110.12
1,2016,WORLD," Agricultural Machinery",Value Index,87.52,92.22,104.74,107.08,101.99,76.65,98.33,70.04,64.51,73.24,85.21,78.65,97.61
1,2016,WORLD," Agricultural Machinery",Unit Index,91.57,95.49,97.45,93.87,92.82,95.41,93.14,88.57,89.93,86.45,87.39,86.58,90.64
1,2016,WORLD," Agricultural Machinery",Quantum Index,95.57,96.57,107.48,114.07,109.88,80.33,105.58,79.08,71.73,84.72,97.5,90.83,107.68
1,2016,WORLD," Office machines",Value Index,85.03,79.11,87.59,87.21,88.62,77.68,83.84,84.12,80.42,83.73,83.86,87.38,96.8
1,2016,WORLD," Office machines",Unit Index,95.14,104.41,98.37,95.25,92.7,88.39,96.08,92.85,94.57,94.56,90.1,94.13,100.86
1,2016,WORLD," Office machines",Quantum Index,89.37,75.77,89.04,91.56,95.59,87.88,87.26,90.59,85.04,88.54,93.08,92.83,95.98
1,2016,WORLD," Computer and Units",Value Index,90.56,86.23,90.76,102.45,89.79,82.81,98.48,86.3,83.41,94.1,89.76,83.04,99.6
1,2016,WORLD," Computer and Units",Unit Index,102.5,122.09,104.02,101.9,89.2,96.89,104.75,98.04,98.86,97.7,101.28,100.69,117.7
1,2016,WORLD," Computer and Units",Quantum Index,88.35,70.63,87.25,100.54,100.66,85.46,94.02,88.02,84.37,96.3,88.62,82.46,84.62
1,2016,WORLD," Parts of Computer",Value Index,83.58,77.02,86.76,82.78,88.4,76.6,79.35,84.11,79.62,81,82.51,89.3,95.46
1,2016,WORLD," Parts of Computer",Unit Index,93.7,99.34,97.56,94.24,94.06,86.74,94.25,92.23,94.5,94.33,87.55,93.14,96.9
1,2016,WORLD," Parts of Computer",Quantum Index,89.19,77.53,88.93,87.84,93.97,88.3,84.18,91.19,84.25,85.86,94.24,95.87,98.51
1,2016,WORLD," Office machines (others)",Value Index,79.8,76.14,84.48,80.03,86.17,68.16,81.08,72.18,77.86,73.97,74.89,78.12,104.55
1,2016,WORLD," Office machines (others)",Unit Index,79.96,97.35,82.72,75.91,89.89,71.57,79.55,74.82,74.09,81.69,73.88,77.34,82.59
1,2016,WORLD," Office machines (others)",Quantum Index,99.8,78.2,102.13,105.43,95.85,95.24,101.92,96.47,105.08,90.54,101.36,101.01,126.58
1,2016,WORLD," Metal Working machines",Value Index,75.67,64.32,78.07,102.53,73.65,67.61,79.61,82.57,71.4,75.47,67.3,65.47,80.04
1,2016,WORLD," Metal Working machines",Unit Index,97.18,98.7,98.28,102.11,93.01,94.51,97.57,102.75,100.65,101.52,95.08,90.94,90.56
1,2016,WORLD," Metal Working machines",Quantum Index,77.86,65.17,79.43,100.4,79.19,71.53,81.59,80.35,70.94,74.33,70.78,71.98,88.38
1,2016,WORLD," Machine Tools",Value Index,71.5,59.66,75.71,99.8,66.56,65.16,79.68,80.67,62.23,74.06,62.05,59.04,73.4
1,2016,WORLD," Machine Tools",Unit Index,93.57,94.5,93.95,97.44,89.88,95.15,93.57,98.62,98.28,92.71,91.18,86.26,90.73
1,2016,WORLD," Machine Tools",Quantum Index,76.41,63.13,80.58,102.42,74.05,68.48,85.15,81.79,63.32,79.88,68.05,68.43,80.89
1,2016,WORLD," Textile Mach.",Value Index,100.13,79.52,118.03,122.32,88.86,89.72,98.52,98.7,83.21,97.8,98.21,103.27,123.36
1,2016,WORLD," Textile Mach.",Unit Index,100.07,104.25,107.38,104.28,97.95,101.79,95.26,99.53,100.14,96.28,100.62,98.08,95.93
1,2016,WORLD," Textile Mach.",Quantum Index,100.05,76.28,109.92,117.29,90.72,88.14,103.42,99.16,83.09,101.58,97.6,105.29,128.58
1,2016,WORLD," Construction Machines",Value Index,97.84,91.39,107.95,122.55,110.52,90.84,111.94,89.86,81.01,92.5,88.38,89.2,97.99
1,2016,WORLD," Construction Machines",Unit Index,96.83,100.49,100.19,96.8,98.56,95.93,94.88,95.08,94.47,94.74,95.64,95.15,99.84
1,2016,WORLD," Construction Machines",Quantum Index,101.04,90.94,107.73,126.59,112.13,94.68,117.99,94.5,85.75,97.64,92.4,93.75,98.15
1,2016,WORLD," Excavators",Value Index,101.04,94.29,111.05,127.83,115.6,95.45,114.23,92.54,85.42,97.4,90.13,91.22,97.3
1,2016,WORLD," Excavators",Unit Index,96.5,99.56,99.04,97.36,98.76,96.82,95.11,92.31,94.33,94.6,95.59,95.08,99.02
1,2016,WORLD," Excavators",Quantum Index,104.7,94.71,112.12,131.28,117.05,98.58,120.1,100.25,90.55,102.96,94.29,95.93,98.26
1,2016,WORLD," Heating or Cooling Machine",Value Index,95.09,83.68,112.57,98.34,96.74,94.53,100.21,114.43,85.62,89.3,82.33,83.99,99.3
1,2016,WORLD," Heating or Cooling Machine",Unit Index,107.06,109.17,100.76,107.25,109.24,110,101.09,106.14,108.01,109.38,106.86,109.65,108.38
1,2016,WORLD," Heating or Cooling Machine",Quantum Index,88.81,76.64,111.72,91.69,88.55,85.93,99.13,107.8,79.27,81.64,77.04,76.6,91.62
1,2016,WORLD," Pump Centrifuges",Value Index,97.02,79.97,100.57,107.15,102.21,81.35,102.26,96.29,90.03,99.17,100.16,94.02,111.08
1,2016,WORLD," Pump Centrifuges",Unit Index,94.02,98.09,99.14,94.4,93.32,91.66,97.05,90.1,96.41,91.21,92.67,90.75,94.02
1,2016,WORLD," Pump Centrifuges",Quantum Index,103.19,81.52,101.44,113.49,109.52,88.75,105.37,106.86,93.38,108.72,108.07,103.6,118.14
1,2016,WORLD," Mechanical Handling Equipments",Value Index,85,77.15,85.23,103.02,84.86,77.64,95.31,88.2,70.86,82.78,82.61,84.3,88.07
1,2016,WORLD," Mechanical Handling Equipments",Unit Index,94.6,97.7,100.43,95.73,92.94,94.05,96.51,94.83,95.24,91.06,92.08,91.24,93.55
1,2016,WORLD," Mechanical Handling Equipments",Quantum Index,89.85,78.97,84.86,107.61,91.3,82.55,98.75,93,74.39,90.9,89.71,92.39,94.13
1,2016,WORLD," Lifts,Elevators,Hoist",Value Index,88.58,75.34,85.14,104.21,86.62,75.68,104.96,98.9,77.82,80.88,87.73,93.5,92.22
1,2016,WORLD," Lifts,Elevators,Hoist",Unit Index,97.87,106.53,101.07,98.31,93.96,96.59,96.36,102.84,102,91.58,93.79,98.84,94.05
1,2016,WORLD," Lifts,Elevators,Hoist",Quantum Index,90.51,70.72,84.24,105.99,92.19,78.35,108.92,96.17,76.29,88.31,93.54,94.6,98.04
1,2016,WORLD," Bearings",Value Index,87.72,78.57,87.92,94.56,89.69,77.08,91.73,90.14,77.04,88.98,87.32,89.66,99.92
1,2016,WORLD," Bearings",Unit Index,92.42,97.83,96.73,93.09,94.2,92.18,91.53,89.7,90,87.52,91.3,91.18,94.38
1,2016,WORLD," Bearings",Quantum Index,94.91,80.31,90.89,101.57,95.21,83.62,100.21,100.49,85.59,101.67,95.64,98.33,105.87
1,2016,WORLD," Semicon Machinery etc.",Value Index,121.76,86.43,92.62,131.02,114.85,114.03,122.36,131.53,130.72,126.9,122.14,115.61,172.95
1,2016,WORLD," Semicon Machinery etc.",Unit Index,100.6,118.07,94.62,109.79,104.55,91.87,94.46,91.64,105.31,103.75,108.01,97.45,94.41
1,2016,WORLD," Semicon Machinery etc.",Quantum Index,121.03,73.2,97.88,119.34,109.85,124.12,129.52,143.52,124.12,122.31,113.07,118.63,183.18
1,2016,WORLD," Electrical Machinery",Value Index,92.72,84.29,86.33,97.77,93.75,78.13,92.95,91.74,88.74,97.6,96.72,95.86,108.83
1,2016,WORLD," Electrical Machinery",Unit Index,91.4,97.67,94.66,93.21,89.58,88.06,91.6,87.91,89.65,89.34,90.81,91.34,93.52
1,2016,WORLD," Electrical Machinery",Quantum Index,101.45,86.3,91.2,104.88,104.65,88.71,101.48,104.35,98.99,109.24,106.5,104.94,116.36
1,2016,WORLD," Electric Power Machinery",Value Index,89.51,77.97,85.88,94.59,89.57,74.9,93.87,92.64,78.61,92.62,90.99,93.86,108.62
1,2016,WORLD," Electric Power Machinery",Unit Index,91.11,93.22,91.11,87.85,91.74,86.96,91.56,90.92,94.41,90.51,92.67,89.83,92.63
1,2016,WORLD," Electric Power Machinery",Quantum Index,98.24,83.64,94.25,107.67,97.63,86.13,102.52,101.88,83.26,102.33,98.18,104.48,117.26
1,2016,WORLD," Electrical Apparatus",Value Index,95.57,79.21,85.13,94.23,96.78,79.47,94.26,97.69,94.04,103.76,105.52,100.1,116.58
1,2016,WORLD," Electrical Apparatus",Unit Index,94.24,98.4,90.44,89.22,91.63,90.16,91.38,91.56,97.44,95.63,94.78,98.28,101.69
1,2016,WORLD," Electrical Apparatus",Quantum Index,101.4,80.5,94.13,105.61,105.62,88.15,103.14,106.69,96.51,108.5,111.33,101.85,114.63
1,2016,WORLD," Switches,Relays,Fuses etc.",Value Index,96.14,79.98,83.54,93.47,94.62,75.91,93.04,98.17,96.73,105.77,106.87,103.82,121.81
1,2016,WORLD," Switches,Relays,Fuses etc.",Unit Index,93.71,94.67,87.02,86.58,87.7,88.22,90.06,92.21,99.44,98.93,96.58,99.14,102.93
1,2016,WORLD," Switches,Relays,Fuses etc.",Quantum Index,102.59,84.48,95.99,107.95,107.88,86.04,103.3,106.46,97.27,106.91,110.65,104.71,118.34
1,2016,WORLD," Insulated Wire,Cable",Value Index,93.02,94.09,82.34,99.74,100.27,74.26,89.23,89.57,83.51,95.26,91.88,113.17,102.95
1,2016,WORLD," Insulated Wire,Cable",Unit Index,89.81,93.2,101.22,97.92,82.32,92.23,91.89,84.59,86.23,87.67,85.66,84.68,93.25
1,2016,WORLD," Insulated Wire,Cable",Quantum Index,103.58,100.95,81.35,101.85,121.8,80.51,97.1,105.88,96.84,108.64,107.25,133.64,110.39
