Date,Open,High,Low,Close,Volume
1988-01-03,824.4,824.4,810.9,823.2
1988-01-10,833.6,911.5,833.6,895.3
1988-01-17,849.1,870.5,849.1,869.8
1988-01-24,917.6,924.1,904.2,904.2
1988-01-31,908.9,908.9,897.4,908.9
1988-02-07,892,895.5,869.9,869.9
1988-02-14,859.2,873.2,851.8,873.2
1988-02-21,882.1,890,882.1,890
1988-02-28,901.7,901.7,888.2,888.2
1988-03-06,888.8,920.6,888.8,920.6
1988-03-13,915.7,940.6,915.7,940.6
1988-03-20,948,959.8,944.1,959.8
1988-03-27,969.5,969.5,945.6,945.6
1988-04-03,925.2,930.1,919.4,925.8
1988-04-10,926.8,946,926.8,943
1988-04-17,946.5,957.1,933.4,933.4
1988-04-24,930.7,955.8,930.7,955.8
1988-05-01,959.6,965.4,956.4,965.4
1988-05-08,968.9,976.1,968.9,976.1
1988-05-15,971.9,971.9,964.5,970.2
1988-05-22,970.7,975,964.3,965.3
1988-05-29,956,983.4,956,983.4
1988-06-05,999.3,1023.9,999.3,1023.9
1988-06-12,1035.1,1046.4,1031.2,1046.4
1988-06-19,1066.5,1069.4,1066.5,1069.4
1988-06-26,1072.3,1083.4,1058.1,1082.7
1988-07-03,1078,1105.4,1078,1105.4
1988-07-10,1094.5,1095.7,1079.4,1079.4
1988-07-17,1095.9,1131,1095.9,1131
1988-07-24,1146.6,1152.5,1136.2,1142.8
1988-07-31,1132.5,1143.4,1132.5,1143.4
1988-08-07,1162.6,1172.1,1160.8,1172.1
1988-08-14,1177.9,1177.9,1132.1,1132.1
1988-08-21,1122.8,1122.8,1081.5,1081.5
1988-08-28,1075.7,1075.7,1044.8,1044.8
1988-09-04,1020.3,1049.3,1020.2,1049.3
1988-09-11,1067,1067,1062.3,1063.5
1988-09-18,1065.5,1070,1062.9,1064.9
1988-09-25,1062.5,1062.5,1033.7,1033.7
1988-10-02,1023.1,1035,1022.3,1035
1988-10-09,1023.1,1023.1,993.2,1003.3
1988-10-16,1015.9,1018.5,994.6,994.6
1988-10-23,1003.1,1038.4,1003.1,1038.4
1988-10-30,1044.5,1044.5,1035,1035
1988-11-06,1039.3,1039.3,1028.5,1028.5
1988-11-13,1023.3,1026.5,1014.1,1015
1988-11-20,1002.7,1002.7,991.2,991.4
1988-11-27,992.8,1012.2,992.8,1011.3
1988-12-04,1002.6,1005.5,999.4,999.4
1988-12-11,993.2,1002.8,993.2,1002.3
1988-12-18,1001.2,1003.3,1001.2,1002.6
1988-12-25,1007.9,1024.8,1007.9,1024.8
1989-01-01,1036.5,1044.2,1036.5,1038.6
1989-01-08,1034.2,1043.3,1030.7,1043.3
1989-01-15,1072,1099.2,1072,1099.2
1989-01-22,1107.9,1107.9,1094.4,1095.3
1989-01-29,1096,1115.5,1087.7,1115.5
1989-02-05,1134.8,1143.4,1128.3,1143.4
1989-02-12,1151.2,1156.4,1151.2,1156
1989-02-19,1139.7,1139.7,1120.2,1129.9
1989-02-26,1132.8,1138.8,1131.5,1135.2
1989-03-05,1120.2,1120.2,1105.5,1118.4
1989-03-12,1119.9,1154.9,1119.9,1154.9
1989-03-19,1160.4,1187.5,1160.4,1187.5
1989-03-26,1169.1,1183.4,1169.1,1180.7
1989-04-02,1183.9,1194.6,1183.9,1189.8
1989-04-09,1187.3,1193.3,1186.7,1186.7
1989-04-16,1192,1244.3,1192,1244.3
1989-04-23,1258.3,1258.3,1244.3,1244.3
1989-04-30,1247.2,1259.4,1246.1,1259.4
1989-05-07,1266,1284.9,1266,1282.5
1989-05-14,1280.6,1287.3,1280.6,1285.1
1989-05-21,1295.4,1310,1295.4,1309.7
1989-05-28,1292.7,1292.7,1257.7,1269.6
1989-06-04,1265.5,1305.2,1265.5,1305.2
1989-06-11,1271.4,1271.4,1207.1,1241.2
1989-06-18,1208.7,1298.5,1208.7,1296.5
1989-06-25,1304.4,1304.4,1290.3,1290.3
1989-07-02,1287.6,1315.3,1287.6,1307.7
1989-07-09,1298.1,1335.7,1298.1,1335.7
1989-07-16,1345.4,1363.5,1345.4,1363.5
1989-07-23,1359,1369,1359,1361.9
1989-07-30,1358.9,1371.4,1358.9,1370.1
1989-08-06,1372.3,1372.3,1349.2,1349.2
1989-08-13,1351.7,1379.9,1351.7,1377.4
1989-08-20,1380,1381.5,1371.6,1381.5
1989-08-27,1387,1387,1355.2,1355.2
1989-09-03,1346,1363.7,1342.5,1363.7
1989-09-10,1382.3,1419.7,1382.3,1419.7
1989-09-17,1414.3,1420.5,1411.3,1411.8
1989-09-24,1404.5,1404.5,1392.8,1392.8
1989-10-01,1385.5,1387.6,1371.4,1375.3
1989-10-08,1388.3,1420.6,1388.3,1420.6
1989-10-15,1420.2,1431.9,1420.2,1427.9
1989-10-22,1285,1345.6,1285,1345.6
1989-10-29,1365,1365,1319.3,1319.3
1989-11-05,1302.8,1336.2,1302.8,1330.8
1989-11-12,1322.8,1332,1320.8,1332
1989-11-19,1336.4,1337.7,1333.3,1337.7
1989-11-26,1345.3,1385.3,1345.3,1385.3
1989-12-03,1393.7,1411.3,1393.7,1408.5
1989-12-10,1426.1,1445.5,1426.1,1445
1989-12-17,1448.5,1468.6,1448.5,1468.6
1989-12-24,1460,1484.6,1452.2,1484.6
1989-12-31,1483.4,1484.5,1481.3,1481.3
1990-01-07,1499.5,1534.2,1499.5,1531.5
1990-01-14,1547.2,1569.5,1547.2,1559.2
1990-01-21,1525.5,1533,1512.5,1527.2
1990-01-28,1535.4,1535.4,1489.5,1489.5
1990-02-04,1518.1,1549.1,1515,1549.1
1990-02-11,1576.2,1588.8,1576.2,1581.5
1990-02-18,1593.8,1593.8,1564.7,1584.8
1990-02-25,1593.2,1595.4,1544.4,1549
1990-03-04,1506.6,1551.5,1506.6,1551.5
1990-03-11,1552.5,1586.2,1552.5,1586.2
1990-03-18,1582.1,1582.1,1564.8,1571
1990-03-25,1562.9,1585.4,1562.9,1585.4
1990-04-01,1604.1,1607.1,1581.1,1581.1
1990-04-08,1549.2,1555.9,1508.3,1508.3
1990-04-15,1505.8,1525.2,1505.8,1525.2
1990-04-22,1531,1534.1,1520.6,1520.6
1990-04-29,1504.6,1504.6,1467.8,1470.4
1990-05-06,1458.4,1479.9,1458.4,1479.9
1990-05-13,1514.5,1532.3,1514.5,1532.3
1990-05-20,1536.1,1552.9,1524.4,1552.9
1990-05-27,1571,1578.6,1565.4,1565.4
1990-06-03,1557.3,1558.2,1553.6,1555.8
1990-06-10,1552.5,1568.1,1550.7,1568.1
1990-06-17,1556.9,1556.9,1531.1,1531.3
1990-06-24,1545.7,1545.7,1532.9,1532.9
1990-07-01,1522.6,1533.3,1522.6,1527
1990-07-08,1524.4,1536,1524.4,1536
1990-07-15,1532.5,1564.4,1523.5,1564.4
1990-07-22,1575.9,1575.9,1562.6,1562.6
1990-07-29,1566.4,1566.4,1554.1,1565.5
1990-08-05,1557.1,1557.8,1511.1,1511.1
1990-08-12,1415,1415,1343.7,1343.7
1990-08-19,1288.9,1330.4,1288.9,1314.1
1990-08-26,1280.7,1280.7,1127.9,1158.1
1990-09-02,1198.2,1277.9,1198.2,1277.9
1990-09-09,1265.6,1265.6,1238.3,1238.3
1990-09-16,1246.5,1248.7,1226.8,1226.8
1990-09-23,1196.7,1196.7,1148.4,1148.4
1990-09-30,1132.7,1132.7,1098.7,1098.7
1990-10-07,1103.4,1137.2,1103.4,1113.9
1990-10-14,1110,1110,1079.5,1094.4
1990-10-21,1098.4,1139.9,1098.4,1139.9
1990-10-28,1173.2,1211,1173.2,1175
1990-11-04,1177.1,1177.1,1131.1,1131.1
1990-11-11,1132.9,1132.9,1088.5,1088.5
1990-11-18,1102.9,1118.4,1102.9,1118.4
1990-11-25,1122.8,1128.8,1122.8,1128.8
1990-12-02,1121.2,1121.2,1106.6,1106.6
1990-12-09,1125.6,1197.6,1121.3,1197.6
1990-12-16,1179.9,1195.2,1176.7,1188.3
1990-12-23,1171.6,1177.6,1171.6,1172
1990-12-30,1160.5,1160.5,1154.8,1154.8
1991-01-06,1153.5,1180.5,1153.5,1180.5
1991-01-13,1174.7,1175.3,1160.6,1175.3
1991-01-20,1177.5,1213.6,1149.1,1213.6
1991-01-27,1205.4,1238.8,1200.3,1238.8
1991-02-03,1260.8,1267.7,1248.4,1267.7
1991-02-10,1273.7,1291.8,1273.7,1291.8
1991-02-17,1302,1338.7,1302,1338.7
1991-02-24,1378.1,1397.4,1378.1,1387.3
1991-03-03,1417.3,1463,1417.3,1463
1991-03-10,1472.9,1512.9,1472.9,1506.2
1991-03-17,1488.5,1492.7,1477.6,1492.7
1991-03-24,1486.1,1486.1,1459.7,1477.4
1991-03-31,1479.1,1490.8,1465.9,1490.8
1991-04-07,1480.5,1502.4,1480.5,1502.4
1991-04-14,1492.2,1492.2,1460.2,1481.7
1991-04-21,1485.9,1530.1,1485.9,1530.1
1991-04-28,1532.1,1558.4,1526.1,1558.4
1991-05-05,1558.6,1558.6,1546,1546
1991-05-12,1518.8,1532.3,1518.8,1532.3
1991-05-19,1517.4,1525.2,1503.1,1513.8
1991-05-26,1522.2,1547.6,1518,1547.6
1991-06-02,1541.5,1554.2,1541.5,1554.2
1991-06-09,1565.6,1565.6,1550.2,1550.2
1991-06-16,1529.6,1538.3,1527.5,1527.5
1991-06-23,1534.1,1534.1,1499.1,1499.1
1991-06-30,1491.9,1502.6,1489.9,1489.9
1991-07-07,1498.3,1511.7,1470.1,1476.7
1991-07-14,1453.7,1476.2,1453.7,1468.8
1991-07-21,1463.8,1465.4,1447.4,1455.9
1991-07-28,1491.4,1504.9,1491.4,1504.9
1991-08-04,1494.8,1494.8,1477.6,1477.6
1991-08-11,1465,1465.6,1462.6,1462.6
1991-08-18,1440.1,1440.1,1393.7,1393.7
1991-08-25,1309.2,1412,1309.2,1388.9
1991-09-01,1387,1432.2,1383.1,1432.2
1991-09-08,1429,1429,1420.4,1420.4
1991-09-15,1421,1421,1415.7,1415.7
1991-09-22,1404.7,1404.7,1378.6,1378.6
1991-09-29,1390.8,1390.8,1373.1,1373.1
1991-10-06,1360.6,1360.6,1352.3,1352.3
1991-10-13,1345.3,1352.4,1336,1352.4
1991-10-20,1375,1378,1370.2,1378
