2015=100
Exp or Imp,Year,Indexes Area,Commodity,,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,2017,WORLD," Textile Materials",Unit Index,86.65,89.6,85.54,82.34,83.49,85.44,83.87,88.45,85.96,84.02,87.72,90.23,94.31
1,2017,WORLD," Textile Materials",Quantum Index,62.21,48.62,60.13,75.37,64.47,62.69,64.2,59.65,62.7,69.4,66.05,53.35,61.01
1,2017,WORLD," Textile Yarn & Fabrics",Value Index,97.84,71,92.03,103.54,102.67,92.65,101.8,98.9,89.56,96.85,103.27,104.36,117.42
1,2017,WORLD," Textile Yarn & Fabrics",Unit Index,95.52,96.76,94.57,95.18,94.41,94.72,94.88,96.26,96.4,95.2,94.26,98.47,95.36
1,2017,WORLD," Textile Yarn & Fabrics",Quantum Index,102.42,73.38,97.31,108.78,108.74,97.81,107.29,102.74,92.9,101.73,109.55,105.98,123.12
1,2017,WORLD," Textile Yarn",Value Index,95.2,77.32,95.04,101.08,97.18,96.95,93.46,89.97,94.26,103.37,92.02,96.86,104.86
1,2017,WORLD," Textile Yarn",Unit Index,94.67,92.63,93.75,92.01,92.36,95.72,96.13,94.93,97.91,96.69,92.52,100.44,91.47
1,2017,WORLD," Textile Yarn",Quantum Index,100.55,83.47,101.37,109.85,105.21,101.28,97.21,94.77,96.26,106.91,99.45,96.43,114.63
1,2017,WORLD," Fabric Woolen",Value Index,92.34,64.28,85.02,97.04,97.93,86.51,100.03,96.31,79.83,86.37,97.86,101.52,115.42
1,2017,WORLD," Fabric Woolen",Unit Index,96.11,100.4,95.09,96.55,93.61,95.34,96.17,97.62,95.3,93.89,94.04,97.97,97.61
1,2017,WORLD," Fabric Woolen",Quantum Index,96.08,64.03,89.41,100.5,104.61,90.73,104.01,98.65,83.76,91.98,104.06,103.62,118.24
1,2017,WORLD," Synthetic Fabrics",Value Index,96.22,69.66,93.29,102.65,101.4,86.92,104.45,101.92,77.75,84.38,99.5,106.48,126.31
1,2017,WORLD," Synthetic Fabrics",Unit Index,95.22,100.24,93.49,95.66,91.3,93.8,94.97,96.57,93.81,92.9,91.73,97.97,100.09
1,2017,WORLD," Synthetic Fabrics",Quantum Index,101.05,69.49,99.78,107.3,111.05,92.66,109.98,105.54,82.88,90.82,108.47,108.68,126.19
1,2017,WORLD," Clothing",Value Index,110.03,88.35,118.11,109.39,82.48,88.05,100.4,116.52,123.42,125.99,104.62,121.24,141.85
1,2017,WORLD," Clothing",Unit Index,101.21,108.99,106.5,102.54,100.57,98.17,99.68,104.71,104.23,98.5,88.88,97.76,105.17
1,2017,WORLD," Clothing",Quantum Index,108.71,81.06,110.9,106.67,82.01,89.68,100.72,111.27,118.4,127.91,117.71,124.01,134.87
1,2017,WORLD,"Chemicals",Value Index,105.58,91.94,103.93,112.38,107.09,96.11,101.07,103.23,102.4,108.2,111.9,110.49,118.19
1,2017,WORLD,"Chemicals",Unit Index,98.96,99.3,96.49,97.49,98.8,98.11,95.51,98.46,97.6,99.86,100.73,103.61,101.47
1,2017,WORLD,"Chemicals",Quantum Index,106.68,92.58,107.7,115.26,108.39,97.96,105.82,104.84,104.91,108.35,111.08,106.64,116.47
1,2017,WORLD," Organic Chemicals",Value Index,92.44,92.83,96.33,103.52,96.45,85.64,82.08,83.45,87.52,89.71,94.64,96.5,100.59
1,2017,WORLD," Organic Chemicals",Unit Index,95.58,96.74,96.27,98.74,95.98,96.36,94.58,94.35,90.12,90.81,99.3,97.43,95.83
1,2017,WORLD," Organic Chemicals",Quantum Index,96.71,95.96,100.05,104.83,100.48,88.87,86.78,88.45,97.1,98.78,95.3,99.04,104.96
1,2017,WORLD," Inorganic Chemicals",Value Index,123.09,102.32,112.64,120.88,123.73,106.66,121.51,122.36,123.15,127.17,133.52,137.9,145.21
1,2017,WORLD," Inorganic Chemicals",Unit Index,105.31,103.57,100.92,103.52,105.57,100.08,103.35,102.56,101.86,107.35,110.41,108.47,115.22
1,2017,WORLD," Inorganic Chemicals",Quantum Index,116.88,98.79,111.61,116.77,117.2,106.57,117.57,119.29,120.9,118.46,120.93,127.13,126.02
1,2017,WORLD," Dyeing Tanning,Colouring",Value Index,110.71,83.37,106.09,112.7,114.49,95.7,112.53,114.64,110.7,118.35,117.94,113.31,128.69
1,2017,WORLD," Dyeing Tanning,Colouring",Unit Index,103.1,98.12,93.81,94.74,102.34,97.38,95.72,102.94,103.2,114.57,109.25,111.49,111.81
1,2017,WORLD," Dyeing Tanning,Colouring",Quantum Index,107.38,84.96,113.08,118.96,111.86,98.27,117.56,111.37,107.27,103.29,107.96,101.63,115.09
1,2017,WORLD," Medical Products",Value Index,120.97,102.79,120.29,123.8,120.32,120.42,114.42,122.94,116.55,132.88,116.05,144.15,117.04
1,2017,WORLD," Medical Products",Unit Index,114.14,106.68,113.13,101.24,109.91,124.24,95.49,110.42,104.83,126.14,107.49,148.33,123.43
1,2017,WORLD," Medical Products",Quantum Index,105.98,96.35,106.33,122.28,109.47,96.92,119.81,111.33,111.18,105.34,107.96,97.17,94.82
1,2017,WORLD," Plastic Materials",Value Index,102.74,86.09,100.23,107.49,103.28,90.85,102.08,103.19,101.74,106.42,110.67,105.41,115.48
1,2017,WORLD," Plastic Materials",Unit Index,97.02,98.74,94.8,95.43,96.4,95.96,95.84,97.41,98.82,98.35,97.85,97.78,96.98
1,2017,WORLD," Plastic Materials",Quantum Index,105.89,87.18,105.72,112.62,107.13,94.66,106.51,105.92,102.95,108.2,113.1,107.8,119.08
1,2017,WORLD,"Non-Mtl.Min.Manufs",Value Index,96.66,75.5,98.64,98.87,94.23,86.66,104.03,95.63,92.27,108.9,98.39,101.11,105.7
1,2017,WORLD,"Non-Mtl.Min.Manufs",Unit Index,98.04,105.4,96.22,84.56,96.45,92.5,101.29,95.08,93.77,102.55,102.72,103.36,103.93
1,2017,WORLD,"Non-Mtl.Min.Manufs",Quantum Index,98.59,71.63,102.51,116.91,97.7,93.69,102.7,100.57,98.4,106.18,95.78,97.82,101.7
1,2017,WORLD," Glass & Glassware",Value Index,98.87,80.72,94.42,100.11,101.64,89.84,103.35,103.03,101.86,105.76,106.14,96.14,103.47
1,2017,WORLD," Glass & Glassware",Unit Index,95.82,93.31,96.33,79.01,98.19,102.44,100.78,101.86,96.47,92.73,94.16,98.26,102.29
1,2017,WORLD," Glass & Glassware",Quantum Index,103.18,86.5,98.01,126.71,103.51,87.69,102.55,101.15,105.59,114.04,112.72,97.84,101.15
1,2017,WORLD,"Metals",Value Index,93.53,80.44,91.4,103.04,89.72,89.73,93.4,91.29,90.49,95.53,94.5,97.73,105.14
1,2017,WORLD,"Metals",Unit Index,97.7,95.45,95.98,96.19,96.84,96.28,96.8,96.65,97,97.21,99.14,102.27,102.34
1,2017,WORLD,"Metals",Quantum Index,95.73,84.27,95.23,107.11,92.65,93.19,96.49,94.45,93.28,98.26,95.32,95.56,102.73
1,2017,WORLD," Iron & Steel & Products",Value Index,89.53,81.76,87.9,99.67,84.7,90.15,90.4,83.99,86.85,86.35,87.39,95,100.24
1,2017,WORLD," Iron & Steel & Products",Unit Index,96.25,91.76,95.13,94.71,96.64,95.29,95.96,95.35,95.95,94.27,97.49,100.85,101.53
1,2017,WORLD," Iron & Steel & Products",Quantum Index,93.01,89.09,92.39,105.23,87.64,94.6,94.2,88.08,90.52,91.59,89.63,94.19,98.73
1,2017,WORLD," Iron & Steel wire bars,rods,shapes & sections",Value Index,90.32,72.7,88.43,102.16,87.49,91.4,91.37,89.31,80.92,90.33,97.12,95.18,97.47
1,2017,WORLD," Iron & Steel wire bars,rods,shapes & sections",Unit Index,95.54,90.24,93.1,93.46,94.57,94.06,96.09,97.05,96.49,94.98,97.54,99.49,99.15
1,2017,WORLD," Iron & Steel wire bars,rods,shapes & sections",Quantum Index,94.53,80.56,94.98,109.31,92.5,97.16,95.09,92.02,83.87,95.1,99.56,95.67,98.3
1,2017,WORLD," Flat-rolled products of iron on steel",Value Index,92.74,86.72,93.43,102.12,88.32,94.33,94.07,85.84,92.4,90.26,86.77,97.15,101.5
1,2017,WORLD," Flat-rolled products of iron on steel",Unit Index,99.49,94.06,97.55,99.33,98.97,97.87,98.21,98.55,99.21,98.04,101.51,104.5,106.04
1,2017,WORLD," Flat-rolled products of iron on steel",Quantum Index,93.21,92.2,95.77,102.8,89.23,96.39,95.77,87.1,93.13,92.06,85.47,92.97,95.72
1,2017,WORLD," Those of other Alloy Steel",Value Index,96.28,88.85,94.56,104.68,90.56,100.84,101.54,91.39,94.63,91.88,90.55,107.68,98.17
1,2017,WORLD," Those of other Alloy Steel",Unit Index,92.53,86.72,90.65,92.55,90.35,89.04,90.4,93.75,95.36,93.07,94.6,97.67,96.53
1,2017,WORLD," Those of other Alloy Steel",Quantum Index,104.05,102.45,104.31,113.1,100.23,113.25,112.33,97.48,99.23,98.71,95.71,110.24,101.7
1,2017,WORLD," Clad,Plated or Coated",Value Index,85.88,76.18,86.28,95.63,80.65,87.98,92.84,80.3,85.85,86,84.12,86.9,87.84
1,2017,WORLD," Clad,Plated or Coated",Unit Index,91.67,87.28,89.28,90.1,90.42,91.32,91.69,92.33,92.88,91.22,93.96,94.24,95.41
1,2017,WORLD," Clad,Plated or Coated",Quantum Index,93.68,87.28,96.63,106.14,89.19,96.34,101.25,86.97,92.42,94.28,89.52,92.2,92.07
1,2017,WORLD," Plated with Zinc",Value Index,83.74,74.75,87.77,95.12,79.79,89.65,86.49,78.61,84.91,79.44,79.18,86.75,82.37
1,2017,WORLD," Plated with Zinc",Unit Index,93.56,87.57,90.31,91.59,92.85,92.9,93.47,94.17,94.42,93.86,96.87,97.51,97.79
1,2017,WORLD," Plated with Zinc",Quantum Index,89.49,85.36,97.18,103.85,85.92,96.5,92.53,83.48,89.92,84.64,81.74,88.96,84.22
1,2017,WORLD," Thickness of less than 3mm",Value Index,95.14,93.83,102.05,111.3,92.31,92.74,89.38,90.17,95.43,93.19,83.05,94.98,103.23
1,2017,WORLD," Thickness of less than 3mm",Unit Index,110.82,105.46,110.56,111.77,111.92,109.68,107.98,105.68,106.12,106.55,113.29,119.76,121.48
1,2017,WORLD," Thickness of less than 3mm",Quantum Index,85.85,88.96,92.3,99.57,82.47,84.55,82.77,85.32,89.93,87.45,73.3,79.31,84.97
1,2017,WORLD," Iron & Steel Tubes,Pipes",Value Index,74.51,67.59,61.69,92.5,66,71.45,78.16,75.35,73.91,66.57,69.63,83.74,87.56
1,2017,WORLD," Iron & Steel Tubes,Pipes",Unit Index,76.75,79.22,78.82,73.24,81.82,80.04,76.16,75.24,73.76,71.55,72.05,80.73,79.81
1,2017,WORLD," Iron & Steel Tubes,Pipes",Quantum Index,97.08,85.31,78.26,126.28,80.66,89.25,102.62,100.15,100.2,93.03,96.64,103.73,109.71
1,2017,WORLD," Non-Ferrous Metals",Value Index,97.81,79.68,95.73,109.61,94.53,87.24,94.86,99.25,93.85,108.77,102.49,99.71,108
1,2017,WORLD," Non-Ferrous Metals",Unit Index,100.17,100.11,95.51,99.18,97.25,96.72,96.7,96.76,99.5,103.4,102.92,107.87,106.12
1,2017,WORLD," Non-Ferrous Metals",Quantum Index,97.64,79.59,100.23,110.51,97.2,90.19,98.1,102.57,94.32,105.18,99.57,92.43,101.77
1,2017,WORLD," Copper and Copper alloys",Value Index,99.52,74.51,99.6,111.85,94.75,89.63,99.49,100.77,100.11,116.6,100.65,101.4,104.89
1,2017,WORLD," Copper and Copper alloys",Unit Index,99.36,96.13,93.96,96.52,94.61,95.34,94.76,96.85,100.65,102.59,104.46,108.82,108.03
1,2017,WORLD," Copper and Copper alloys",Quantum Index,100.15,77.51,106,115.88,100.14,94,104.99,104.03,99.46,113.66,96.34,93.18,97.08
1,2017,WORLD," Metal Products",Value Index,100.57,77.35,96.89,105.48,99.21,91.37,100.72,103.95,97.48,107.65,106.56,103.63,116.53
1,2017,WORLD," Metal Products",Unit Index,99.01,101.96,99.04,97.04,96.91,98.83,99.33,100.19,97.16,98.27,99.46,100.08,100.46
1,2017,WORLD," Metal Products",Quantum Index,101.57,75.85,97.83,108.69,102.36,92.46,101.4,103.75,100.32,109.55,107.14,103.54,115.99
1,2017,WORLD," Hand Tools,Machinery Tools",Value Index,97,73.19,88.75,101.26,91.88,93.04,98.05,103.35,95.83,105.55,102.63,95.58,114.93
1,2017,WORLD," Hand Tools,Machinery Tools",Unit Index,98.05,106.42,101.26,98.41,96.88,98.6,100.44,97.51,92.78,93.36,95.68,99.6,98.4
1,2017,WORLD," Hand Tools,Machinery Tools",Quantum Index,98.93,68.78,87.64,102.89,94.83,94.36,97.61,105.99,103.28,113.06,107.25,95.96,116.8
1,2017,WORLD,"Machinery & Equipment",Value Index,103.69,85.79,100.57,115.29,100.96,91.51,106.15,104.36,98.11,108.3,106.36,110.37,116.49
1,2017,WORLD,"Machinery & Equipment",Unit Index,97.44,99.1,97.22,98.45,95.85,96.92,95.16,97.69,96.13,96.68,97.89,99.05,99.11
1,2017,WORLD,"Machinery & Equipment",Quantum Index,106.41,86.57,103.43,117.1,105.33,94.41,111.55,106.82,102.05,112.01,108.66,111.42,117.53
1,2017,WORLD," Machinery other than Electric",Value Index,108.74,83.66,109.49,122.92,107.57,99.02,111.06,108.49,102.78,110.75,108.95,114.14,126.01
1,2017,WORLD," Machinery other than Electric",Unit Index,98.76,98.97,99.1,100.91,97.06,98.26,97.2,98.85,97.53,98.85,97.06,100.6,100.49
1,2017,WORLD," Machinery other than Electric",Quantum Index,110.1,84.53,110.48,121.8,110.83,100.77,114.25,109.74,105.39,112.04,112.25,113.46,125.4
1,2017,WORLD," Power generating machinery",Value Index,105.94,80.72,109.74,121.12,110.06,93.6,103.03,109.16,94.48,113.1,103.66,112.73,119.81
1,2017,WORLD," Power generating machinery",Unit Index,98.37,94.16,97.5,101.9,100.81,95.01,97.89,96.48,96.16,100.04,97.34,101.06,100.98
1,2017,WORLD," Power generating machinery",Quantum Index,107.68,85.72,112.55,118.86,109.18,98.51,105.25,113.13,98.24,113.05,106.49,111.55,118.65
1,2017,WORLD," Internal Combustion Engines",Value Index,108.49,83.2,104.86,120.1,109.99,95.13,109.77,112.49,101.54,114.53,111.73,114.86,123.75
1,2017,WORLD," Internal Combustion Engines",Unit Index,98.92,96.28,97.97,97.9,95.3,95.26,97.38,99.83,99.6,101.16,100.25,101.8,103.68
1,2017,WORLD," Internal Combustion Engines",Quantum Index,109.68,86.41,107.03,122.67,115.41,99.86,112.72,112.67,101.95,113.21,111.44,112.81,119.35
1,2017,WORLD," Vehicles Engines",Value Index,104.98,79.74,98.94,110.9,107.01,88.05,103.49,110.16,99.45,114.85,108.46,115.56,123.14
1,2017,WORLD," Vehicles Engines",Unit Index,101.71,98.6,101.55,100.05,94.95,95.2,98.4,103.42,104.02,106.43,103.76,106.46,106.84
1,2017,WORLD," Vehicles Engines",Quantum Index,103.21,80.86,97.43,110.83,112.7,92.49,105.17,106.52,95.6,107.91,104.53,108.54,115.26
1,2017,WORLD," Agricultural Machinery",Value Index,94.24,74.64,91.7,109.72,94.47,85.66,87,94.49,84.79,100.59,98.13,96.36,113.38
1,2017,WORLD," Agricultural Machinery",Unit Index,96.73,93.97,94.2,99.05,96.67,96.98,95.76,95.28,95.99,97.47,99.27,98.62,97
1,2017,WORLD," Agricultural Machinery",Quantum Index,97.43,79.43,97.35,110.76,97.71,88.32,90.84,99.16,88.32,103.19,98.85,97.69,116.89
1,2017,WORLD," Office machines",Value Index,92.27,78.97,95.14,98.03,91.25,80.68,89.05,92.5,94.64,92.14,97.21,95.3,102.28
1,2017,WORLD," Office machines",Unit Index,100.49,104.42,101.11,102.03,93.53,95.78,95.57,98.84,98.66,102.56,97.83,108.7,107.49
1,2017,WORLD," Office machines",Quantum Index,91.81,75.63,94.09,96.07,97.55,84.23,93.17,93.58,95.92,89.84,99.37,87.66,95.15
1,2017,WORLD," Computer and Units",Value Index,99.99,78.45,104.76,105.74,94.8,88.44,99.28,94.87,98.97,103.81,92.72,107.66,130.4
1,2017,WORLD," Computer and Units",Unit Index,107.49,120.29,129.23,117.21,93.62,104.2,91.33,88.02,94.92,108.65,97.1,127.72,125.07
1,2017,WORLD," Computer and Units",Quantum Index,93.02,65.22,81.06,90.21,101.26,84.87,108.7,107.77,104.26,95.54,95.48,84.29,104.26
1,2017,WORLD," Parts of Computer",Value Index,90.74,79.75,92.9,96.24,90.83,79.18,86.34,92.89,94.79,88.93,99.95,92.63,94.49
1,2017,WORLD," Parts of Computer",Unit Index,99.63,100.74,94.27,98.17,94.52,94.19,98.74,104.26,102.01,102.2,99.53,104.34,102.99
1,2017,WORLD," Parts of Computer",Quantum Index,91.08,79.16,98.54,98.04,96.08,84.06,87.44,89.09,92.92,87.01,100.42,88.77,91.74
1,2017,WORLD," Office machines (others)",Value Index,76.14,68.38,81.13,86.62,79.04,63.95,79.53,72.72,68.27,83.55,74.56,73.54,82.42
1,2017,WORLD," Office machines (others)",Unit Index,70.43,77.9,70.47,79.58,72.65,71.04,64.98,67.57,59.59,68.41,65.04,72.81,76.82
1,2017,WORLD," Office machines (others)",Quantum Index,108.11,87.78,115.13,108.84,108.8,90.02,122.38,107.62,114.55,122.13,114.62,101,107.28
1,2017,WORLD," Metal Working machines",Value Index,86.27,52.15,76.59,101.02,75.8,82.86,92.34,90.8,93.77,87.41,85.5,90.06,106.99
1,2017,WORLD," Metal Working machines",Unit Index,99.54,100.22,101.88,100.81,95.79,98.66,96.79,97.6,100.11,98.9,100.95,99.94,103.09
1,2017,WORLD," Metal Working machines",Quantum Index,86.67,52.03,75.17,100.2,79.13,83.98,95.4,93.03,93.66,88.38,84.69,90.12,103.77
1,2017,WORLD," Machine Tools",Value Index,84.34,50.46,65.64,96.53,75.31,78.59,89.02,92.35,91.83,87.5,85.53,91.99,107.36
1,2017,WORLD," Machine Tools",Unit Index,98.18,98.22,96.93,97.32,96.98,98.61,95.39,97.79,100.69,96.06,99.83,99.27,100.86
1,2017,WORLD," Machine Tools",Quantum Index,85.9,51.37,67.71,99.19,77.65,79.7,93.32,94.44,91.2,91.09,85.67,92.66,106.44
1,2017,WORLD," Textile Mach.",Value Index,119.14,92.06,131.13,125.32,111.49,106.94,134.59,115.14,117.57,116.77,130.49,117.79,130.37
1,2017,WORLD," Textile Mach.",Unit Index,101.14,99.05,93.85,97.95,98.16,106.39,101.63,100.57,98.66,103.4,104.65,103.87,106.29
1,2017,WORLD," Textile Mach.",Quantum Index,117.79,92.94,139.72,127.94,113.58,100.51,132.42,114.48,119.16,112.93,124.68,113.4,122.65
1,2017,WORLD," Construction Machines",Value Index,115.77,99.01,114.84,137.1,119.06,108.07,115.35,102.8,96.04,124.83,118.09,123.81,130.21
1,2017,WORLD," Construction Machines",Unit Index,100.08,101.07,100.17,100.98,96.69,99.87,98.26,99.94,100.2,98.02,100.77,102.69,102.38
1,2017,WORLD," Construction Machines",Quantum Index,115.67,97.96,114.63,135.77,123.14,108.2,117.39,102.86,95.84,127.35,117.18,120.57,127.18
1,2017,WORLD," Excavators",Value Index,119.77,106.17,116.37,139.08,123.87,111.16,120.4,106.16,98.07,131.04,122.9,128.03,133.93
1,2017,WORLD," Excavators",Unit Index,99.35,100.03,98.9,99.58,96.65,98.48,97.32,99.63,100.28,97.51,100.37,102.2,101.35
1,2017,WORLD," Excavators",Quantum Index,120.55,106.13,117.66,139.66,128.16,112.86,123.71,106.55,97.79,134.39,122.44,125.27,132.15
1,2017,WORLD," Heating or Cooling Machine",Value Index,99.83,74.54,102.21,116.95,94.2,89.15,103.17,113.82,95.59,95.26,99.94,103.03,110.07
1,2017,WORLD," Heating or Cooling Machine",Unit Index,112.09,115.18,116.86,110.37,109.56,106.51,103.55,102.31,117.99,117.4,118.94,113.39,113.92
1,2017,WORLD," Heating or Cooling Machine",Quantum Index,89.06,64.71,87.46,105.96,85.97,83.69,99.63,111.24,81.01,81.14,84.02,90.86,96.61
1,2017,WORLD," Pump Centrifuges",Value Index,100.53,80.4,103.81,113.91,105.03,96.71,102.99,102.72,93.17,99.7,96.41,99.26,112.26
1,2017,WORLD," Pump Centrifuges",Unit Index,94.82,97.86,96.69,98.03,97,95.74,95.81,94.33,92.81,91.07,90.64,95.59,92.71
1,2017,WORLD," Pump Centrifuges",Quantum Index,106.02,82.16,107.35,116.19,108.28,101.01,107.49,108.89,100.39,109.47,106.36,103.84,121.08
1,2017,WORLD," Mechanical Handling Equipments",Value Index,99.59,73.2,96.43,112.87,97.62,93.81,100.02,94.15,91.88,101.44,103.77,112.06,117.84
1,2017,WORLD," Mechanical Handling Equipments",Unit Index,96.52,94.93,98.76,97.43,90.14,99.29,93.4,95.79,98.21,97.54,98.24,96.89,97.39
1,2017,WORLD," Mechanical Handling Equipments",Quantum Index,103.18,77.11,97.64,115.84,108.3,94.47,107.07,98.28,93.54,103.99,105.63,115.65,120.99
1,2017,WORLD," Lifts,Elevators,Hoist",Value Index,100.4,75.72,95.92,123.15,99.53,101.68,101.73,97.51,89.17,94.21,104.1,109.24,112.89
1,2017,WORLD," Lifts,Elevators,Hoist",Unit Index,101.37,102.09,104.56,101.15,93.73,104.09,96.95,99.97,105.46,101.65,104.77,102.08,100.85
1,2017,WORLD," Lifts,Elevators,Hoist",Quantum Index,99.05,74.17,91.73,121.75,106.18,97.69,104.92,97.53,84.55,92.68,99.36,107.01,111.94
1,2017,WORLD," Bearings",Value Index,100.11,80.6,96.24,110.12,96.32,88.58,106.02,103.99,94.46,104.85,103.42,104.32,112.42
1,2017,WORLD," Bearings",Unit Index,96.19,96.4,96.12,95.75,96.5,95.09,96.33,95.46,95.4,96.09,95.88,97.98,97.17
1,2017,WORLD," Bearings",Quantum Index,104.07,83.6,100.12,114.99,99.81,93.15,110.05,108.94,99.01,109.11,107.85,106.46,115.69
1,2017,WORLD," Semicon Machinery etc.",Value Index,160.41,139.88,166.77,176.95,148.61,142.63,169.12,146.23,142.62,151.43,158.18,178.84,203.7
1,2017,WORLD," Semicon Machinery etc.",Unit Index,99.87,99.23,101.6,105.35,102.64,101.57,97.95,101.3,90.87,97.37,91.65,103.73,104.75
1,2017,WORLD," Semicon Machinery etc.",Quantum Index,160.62,140.96,164.13,167.96,144.78,140.42,172.64,144.35,156.94,155.51,172.59,172.41,194.45
1,2017,WORLD," Electrical Machinery",Value Index,103.06,83.35,98.02,108.4,100.01,88.72,102.36,102.45,103.73,111.8,107.78,111.37,118.68
1,2017,WORLD," Electrical Machinery",Unit Index,94.29,97.12,91.98,93.99,93.34,93.62,91.02,95.7,93.51,93.41,94.74,97.08,96.3
1,2017,WORLD," Electrical Machinery",Quantum Index,109.29,85.82,106.57,115.32,107.14,94.76,112.46,107.05,110.92,119.69,113.76,114.71,123.23
1,2017,WORLD," Electric Power Machinery",Value Index,98.82,74.21,96.55,111.04,101.31,88.38,100.6,98.98,93.87,108.58,95.6,102.2,114.56
1,2017,WORLD," Electric Power Machinery",Unit Index,95.64,98.49,90.94,97.06,95.47,95.26,96.28,94.34,91.23,93.45,95.4,100.36,99.66
1,2017,WORLD," Electric Power Machinery",Quantum Index,103.33,75.34,106.16,114.4,106.11,92.77,104.49,104.91,102.88,116.18,100.21,101.83,114.95
1,2017,WORLD," Electrical Apparatus",Value Index,111.72,86.09,104.19,115.88,110.37,95.72,112.97,114.72,109.92,124.51,119.56,117.75,128.91
1,2017,WORLD," Electrical Apparatus",Unit Index,100.86,100.17,97.43,97.62,98.26,98.43,98.72,100.44,104.01,104.9,103.54,103.34,103.07
1,2017,WORLD," Electrical Apparatus",Quantum Index,110.76,85.94,106.93,118.7,112.32,97.24,114.44,114.22,105.67,118.69,115.47,113.94,125.07
1,2017,WORLD," Switches,Relays,Fuses etc.",Value Index,110.06,87.46,103.94,111.23,112.46,96.6,111.52,114.71,107.48,121.43,115.56,113.61,124.76
1,2017,WORLD," Switches,Relays,Fuses etc.",Unit Index,101.36,101.98,97.09,97.78,97.62,98.77,99.68,104.17,104.52,104.19,102.91,103.42,104.11
1,2017,WORLD," Switches,Relays,Fuses etc.",Quantum Index,108.58,85.77,107.04,113.75,115.19,97.8,111.88,110.12,102.82,116.55,112.28,109.84,119.84
1,2017,WORLD," Insulated Wire,Cable",Value Index,102.49,78.4,92.9,102.88,102.15,85.42,133.74,103.27,91.3,105.07,112.63,101.42,120.68
1,2017,WORLD," Insulated Wire,Cable",Unit Index,95.72,97.49,97.77,94.35,98.19,95.13,91.52,94.97,97.09,94.21,94.26,97.28,97.83
1,2017,WORLD," Insulated Wire,Cable",Quantum Index,107.06,80.41,95.01,109.03,104.03,89.79,146.12,108.73,94.03,111.53,119.47,104.25,123.35
