2015=100
Exp or Imp,Year,Indexes Area,Commodity,,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,2019,WORLD," Fabric Woolen",Unit Index,99.29,102.19,98.47,98.13,97.23,97.91,99.74,99.8,98.54,96.93,97.67,102.84,102.32
1,2019,WORLD," Fabric Woolen",Quantum Index,91.32,61.33,85.25,101.18,105.01,84.27,101.67,95.39,81.6,85.68,100.45,94.86,99.51
1,2019,WORLD," Synthetic Fabrics",Value Index,98.77,71.31,93.74,108.38,110.56,86.1,110.48,101.52,86.21,90.88,105.52,105.46,115.1
1,2019,WORLD," Synthetic Fabrics",Unit Index,97.79,99.34,97.72,96.74,95.45,95.62,96.31,98.9,97.33,95.6,97.54,102.41,100.64
1,2019,WORLD," Synthetic Fabrics",Quantum Index,101,71.78,95.92,112.03,115.82,90.04,114.71,102.64,88.57,95.06,108.18,102.97,114.36
1,2019,WORLD," Clothing",Value Index,129.21,111.49,134.07,139.11,110.6,101.88,132.41,138.42,142.01,133.84,136.55,120.25,149.95
1,2019,WORLD," Clothing",Unit Index,105.34,106.55,111.65,108.13,103.49,104.81,103.54,103.36,112.66,105.98,98.33,99.98,105.71
1,2019,WORLD," Clothing",Quantum Index,122.66,104.63,120.07,128.64,106.86,97.2,127.87,133.92,126.05,126.28,138.86,120.27,141.84
1,2019,WORLD,"Chemicals",Value Index,112.62,103.26,108.51,122.35,122.57,102.48,114.51,114.41,111.66,109.2,114.61,110.68,117.21
1,2019,WORLD,"Chemicals",Unit Index,103.11,110.41,100.44,100.95,106.32,104.56,103.97,102.62,105.27,101.03,102.39,100.41,99.4
1,2019,WORLD,"Chemicals",Quantum Index,109.22,93.52,108.04,121.2,115.28,98.01,110.13,111.48,106.06,108.08,111.93,110.22,117.92
1,2019,WORLD," Organic Chemicals",Value Index,90.1,97.01,90.01,100.21,100.86,86.32,85.98,87.59,87.37,85.91,89.32,84.44,86.13
1,2019,WORLD," Organic Chemicals",Unit Index,94.04,106.33,95.8,95.49,97.99,96.82,93.63,92.58,93.23,91.36,89.73,87.58,88.07
1,2019,WORLD," Organic Chemicals",Quantum Index,95.8,91.23,93.96,104.94,102.92,89.15,91.83,94.6,93.71,94.03,99.54,96.41,97.79
1,2019,WORLD," Inorganic Chemicals",Value Index,162.97,157.35,158.66,177.75,173.46,145.14,160.57,158.41,165.31,162.39,155.61,162.41,178.56
1,2019,WORLD," Inorganic Chemicals",Unit Index,124.74,133.76,129.17,132.88,132.46,131.08,123.18,117.08,120.3,121.46,116.84,120.23,122.11
1,2019,WORLD," Inorganic Chemicals",Quantum Index,130.64,117.63,122.83,133.76,130.95,110.73,130.35,135.3,137.4,133.69,133.17,135.08,146.23
1,2019,WORLD," Dyeing Tanning,Colouring",Value Index,105.77,88.82,99.8,116.9,117.39,90.85,111.12,108.17,108.76,100.51,104.79,108.01,114.15
1,2019,WORLD," Dyeing Tanning,Colouring",Unit Index,99.8,99.47,93.47,97.9,102.89,100.16,95.61,103.28,105.76,102.21,102.04,98.8,96.68
1,2019,WORLD," Dyeing Tanning,Colouring",Quantum Index,105.99,89.3,106.77,119.4,114.09,90.7,116.22,104.73,102.83,98.33,102.69,109.31,118.06
1,2019,WORLD," Medical Products",Value Index,158.57,159.12,142.2,128.62,182.48,156.78,176.22,180.59,161.02,135.27,170.35,167.77,142.39
1,2019,WORLD," Medical Products",Unit Index,141.64,188.87,133.5,100.39,159.98,139.98,154.28,136.07,150.43,118.04,151.32,147.6,117.62
1,2019,WORLD," Medical Products",Quantum Index,111.95,84.24,106.51,128.11,114.06,112,114.22,132.72,107.03,114.59,112.57,113.66,121.05
1,2019,WORLD," Plastic Materials",Value Index,99.41,82.49,94.44,106.47,104.97,89.02,102.21,102.57,100.73,99.23,101.06,99.35,110.35
1,2019,WORLD," Plastic Materials",Unit Index,95.92,97.14,92.85,95.2,96.1,96.25,95.67,97.06,97.73,96.9,94.68,94.67,96.87
1,2019,WORLD," Plastic Materials",Quantum Index,103.63,84.91,101.7,111.84,109.22,92.48,106.84,105.68,103.06,102.4,106.73,104.94,113.91
1,2019,WORLD,"Non-Mtl.Min.Manufs",Value Index,96.1,83.37,105.08,105.89,101.25,88.17,104.24,91.94,88.2,98.78,92.27,96.8,97.22
1,2019,WORLD,"Non-Mtl.Min.Manufs",Unit Index,66.36,72.28,75.74,70.72,59.07,71.67,64.98,57.9,68.81,63.89,61.56,66.91,68.77
1,2019,WORLD,"Non-Mtl.Min.Manufs",Quantum Index,144.8,115.34,138.72,149.72,171.39,123.02,160.41,158.79,128.17,154.6,149.89,144.67,141.36
1,2019,WORLD," Glass & Glassware",Value Index,98.75,93.36,100.45,110.86,110.77,95.52,99.66,90.8,92.35,92.62,99.95,94.59,104.08
1,2019,WORLD," Glass & Glassware",Unit Index,44.85,51.18,51.92,46.15,40.12,46.16,42.66,36.32,44.85,46.16,42.17,46.48,51.23
1,2019,WORLD," Glass & Glassware",Quantum Index,220.15,182.42,193.46,240.21,276.06,206.93,233.59,249.95,205.92,200.62,237.02,203.5,203.16
1,2019,WORLD,"Metals",Value Index,89.61,79.9,83.76,97.6,91.48,89.18,92.56,93.84,89.99,90.69,89.15,88.1,89.07
1,2019,WORLD,"Metals",Unit Index,100.6,102.59,100.81,102.1,102.17,102.34,102.24,99.5,99.69,98.34,100.13,99.86,97.62
1,2019,WORLD,"Metals",Quantum Index,89.07,77.87,83.09,95.58,89.54,87.14,90.53,94.3,90.27,92.22,89.02,88.23,91.24
1,2019,WORLD," Iron & Steel & Products",Value Index,83.8,77.62,76.27,89.86,83.49,88.77,85.66,89.54,85.07,86.37,82.58,79.9,80.42
1,2019,WORLD," Iron & Steel & Products",Unit Index,100.63,102.46,100.85,101.69,102.15,104.14,103.06,100.15,100.19,97.33,99.66,98.41,97.55
1,2019,WORLD," Iron & Steel & Products",Quantum Index,83.27,75.75,75.62,88.36,81.73,85.24,83.11,89.4,84.91,88.73,82.86,81.19,82.43
1,2019,WORLD," Iron & Steel wire bars,rods,shapes & sections",Value Index,82.49,77.95,90.72,99.93,92.05,81.3,88.5,85.16,80.31,74.13,72.97,71.65,75.25
1,2019,WORLD," Iron & Steel wire bars,rods,shapes & sections",Unit Index,102.71,103.37,104.47,105.24,105.33,105.23,104.25,100.63,100.6,100.04,100.73,100.84,101.17
1,2019,WORLD," Iron & Steel wire bars,rods,shapes & sections",Quantum Index,80.31,75.41,86.83,94.95,87.39,77.26,84.89,84.63,79.83,74.1,72.44,71.05,74.38
1,2019,WORLD," Flat-rolled products of iron on steel",Value Index,84.92,78.86,73.78,86.01,84.13,92.91,89.98,90.43,89.86,86.38,85.95,79.5,81.27
1,2019,WORLD," Flat-rolled products of iron on steel",Unit Index,102.73,105.81,104.15,104.62,105.15,106.05,104.63,102.62,101.83,99.78,100.35,99.21,98.69
1,2019,WORLD," Flat-rolled products of iron on steel",Quantum Index,82.66,74.53,70.84,82.21,80.01,87.61,85.99,88.12,88.25,86.57,85.65,80.13,82.34
1,2019,WORLD," Those of other Alloy Steel",Value Index,83.98,77.08,80.45,86.22,83.66,83.33,87.58,84.08,86.02,83.93,88.84,82.28,84.3
1,2019,WORLD," Those of other Alloy Steel",Unit Index,96.99,99.17,98.31,98.21,97.76,97.62,97.6,95.38,95.84,94.01,96.41,97.4,96.46
1,2019,WORLD," Those of other Alloy Steel",Quantum Index,86.58,77.72,81.83,87.79,85.58,85.36,89.73,88.15,89.75,89.27,92.14,84.47,87.39
1,2019,WORLD," Clad,Plated or Coated",Value Index,76.78,72.39,78.97,84.38,80.89,75.61,79.09,79.57,77.31,76.58,71.25,68.97,76.33
1,2019,WORLD," Clad,Plated or Coated",Unit Index,95.58,97.24,96.48,98.08,97.27,97.43,96.17,94.85,94.06,92.83,94.14,93.44,94.84
1,2019,WORLD," Clad,Plated or Coated",Quantum Index,80.33,74.44,81.84,86.03,83.15,77.6,82.24,83.89,82.19,82.49,75.68,73.81,80.48
1,2019,WORLD," Plated with Zinc",Value Index,68.24,63.69,71.4,74.86,73.93,68.2,71.34,73.68,65.46,64.01,65.87,62,64.48
1,2019,WORLD," Plated with Zinc",Unit Index,96.82,97.79,97.48,100.08,98.65,99.1,96.78,96.2,96.26,94.51,95.54,93.96,95.22
1,2019,WORLD," Plated with Zinc",Quantum Index,70.48,65.13,73.24,74.8,74.93,68.81,73.71,76.59,68,67.72,68.94,65.98,67.71
1,2019,WORLD," Thickness of less than 3mm",Value Index,81.99,69.7,58.63,80.41,82.38,100.77,93.57,92.68,96.6,84.97,79.86,72.72,71.58
1,2019,WORLD," Thickness of less than 3mm",Unit Index,109.53,114.76,111.97,113.12,114.27,116.39,114.26,110.43,107.85,106.45,104.29,100.57,99.68
1,2019,WORLD," Thickness of less than 3mm",Quantum Index,74.85,60.74,52.36,71.08,72.09,86.58,81.89,83.92,89.56,79.81,76.57,72.31,71.81
1,2019,WORLD," Iron & Steel Tubes,Pipes",Value Index,81.63,79.97,77.5,102.65,73.38,72.55,62.6,93.4,67.79,93.93,80.51,88.09,87.19
1,2019,WORLD," Iron & Steel Tubes,Pipes",Unit Index,83.18,83.03,80.54,84.29,81.4,85.73,86.73,81.35,85.12,80.45,82.5,84.29,83.84
1,2019,WORLD," Iron & Steel Tubes,Pipes",Quantum Index,98.13,96.32,96.22,121.78,90.14,84.62,72.18,114.81,79.64,116.74,97.58,104.51,103.99
1,2019,WORLD," Non-Ferrous Metals",Value Index,95.94,82.04,90.46,106.46,96.96,88.1,99.93,97.16,96.06,97.68,98.12,99.86,98.45
1,2019,WORLD," Non-Ferrous Metals",Unit Index,98.33,98.57,99.07,101.66,101.43,99.29,97.01,94.18,97.05,95.66,98.9,100.28,97.05
1,2019,WORLD," Non-Ferrous Metals",Quantum Index,97.57,83.22,91.3,104.72,95.59,88.72,103,103.16,98.97,102.1,99.21,99.58,101.44
1,2019,WORLD," Copper and Copper alloys",Value Index,98.11,91.57,99.94,107.2,96.02,97.5,112.64,106.34,100.05,93.42,89.81,87.78,95.11
1,2019,WORLD," Copper and Copper alloys",Unit Index,99.22,99.17,100.37,102.7,104.92,103.7,100,98.61,97.2,95.59,94.03,96.49,97.89
1,2019,WORLD," Copper and Copper alloys",Quantum Index,98.88,92.34,99.56,104.38,91.51,94.01,112.64,107.84,102.93,97.72,95.51,90.97,97.16
1,2019,WORLD," Metal Products",Value Index,99.69,84.23,98.47,110.52,109.08,91.68,104.66,102.86,97.71,95.51,98.38,99.02,104.11
1,2019,WORLD," Metal Products",Unit Index,103.23,107.78,102.6,103.93,103.14,100.68,106.15,104.05,101.47,104.63,102.85,103.4,98.52
1,2019,WORLD," Metal Products",Quantum Index,96.56,78.15,95.97,106.34,105.76,91.06,98.6,98.85,96.28,91.28,95.65,95.76,105.67
1,2019,WORLD," Hand Tools,Machinery Tools",Value Index,96.55,83.53,97.28,110.95,111.24,93.91,102.52,93.8,95.8,84.34,89.87,94.11,101.25
1,2019,WORLD," Hand Tools,Machinery Tools",Unit Index,101.15,109.01,103.05,99.39,98.85,97.63,107.29,102.26,93.57,103.37,102.92,104.66,94.42
1,2019,WORLD," Hand Tools,Machinery Tools",Quantum Index,95.45,76.63,94.4,111.63,112.53,96.19,95.55,91.72,102.38,81.59,87.31,89.91,107.23
1,2019,WORLD,"Machinery & Equipment",Value Index,100.68,87.34,100.73,115.7,104.97,90.49,103.07,104.01,95.33,99.75,103.75,99.61,103.38
1,2019,WORLD,"Machinery & Equipment",Unit Index,98.94,100.6,99.82,100.8,98.75,99.2,97.79,98.04,99.05,98.8,97.47,99.61,97.54
1,2019,WORLD,"Machinery & Equipment",Quantum Index,101.75,86.82,100.91,114.78,106.29,91.21,105.39,106.08,96.24,100.97,106.44,100,105.99
1,2019,WORLD," Machinery other than Electric",Value Index,104.83,88.44,110.73,128.12,112.06,94.59,110.75,105.49,98.61,98.36,102.25,98.19,110.41
1,2019,WORLD," Machinery other than Electric",Unit Index,101.76,103.95,102.82,104.3,99.39,101.37,100.32,102.96,102.64,101.23,99.8,101.74,100.57
1,2019,WORLD," Machinery other than Electric",Quantum Index,103.02,85.08,107.69,122.84,112.74,93.31,110.39,102.45,96.07,97.16,102.45,96.5,109.77
1,2019,WORLD," Power generating machinery",Value Index,105.26,92.45,110.45,127.52,111.54,94.43,109.78,106.42,95.34,102.03,100.2,99.79,113.17
1,2019,WORLD," Power generating machinery",Unit Index,97.15,97.69,101.65,102.84,94.51,102.52,96.13,97.64,100.62,96.19,92.44,93.41,90.5
1,2019,WORLD," Power generating machinery",Quantum Index,108.35,94.63,108.66,123.99,118.02,92.11,114.2,108.99,94.75,106.07,108.39,106.83,125.04
1,2019,WORLD," Internal Combustion Engines",Value Index,112.02,98.09,117.51,132.24,122.05,102.62,117.73,115.46,99.34,107.06,109.05,109.01,114.14
1,2019,WORLD," Internal Combustion Engines",Unit Index,94.22,96.91,97.29,95.62,96.17,94.23,93.68,93.37,92.43,93.02,93.71,92.34,91.9
1,2019,WORLD," Internal Combustion Engines",Quantum Index,118.89,101.22,120.77,138.29,126.9,108.9,125.66,123.65,107.47,115.08,116.36,118.04,124.2
1,2019,WORLD," Vehicles Engines",Value Index,102.26,87.98,105.54,119.13,114.61,93.32,106.42,106.37,91.45,97.23,100.27,101.6,103.21
1,2019,WORLD," Vehicles Engines",Unit Index,95.61,96.4,97.89,95.25,94.5,95.58,95.95,95.91,95.39,94.94,96.06,96.33,93.29
1,2019,WORLD," Vehicles Engines",Quantum Index,106.95,91.26,107.81,125.07,121.27,97.63,110.9,110.9,95.86,102.41,104.38,105.48,110.63
1,2019,WORLD," Agricultural Machinery",Value Index,98.99,77.63,101.1,111.26,108.41,92.62,107.15,96.35,94.81,96.05,99.49,103.64,99.39
1,2019,WORLD," Agricultural Machinery",Unit Index,100.8,97.13,102.08,104.09,102.84,101.81,100.72,102.56,99.37,96.79,101.28,102.53,97.94
1,2019,WORLD," Agricultural Machinery",Quantum Index,98.21,79.92,99.04,106.88,105.41,90.97,106.38,93.95,95.41,99.24,98.23,101.08,101.48
1,2019,WORLD," Office machines",Value Index,82.37,71.68,82.29,88.74,87.26,73.79,81.21,80.86,83.87,75.05,83.93,91.47,88.29
1,2019,WORLD," Office machines",Unit Index,98.5,108.88,103.84,101.67,96.6,98.96,93.95,97.07,96.4,99.56,94.15,96.11,95.95
1,2019,WORLD," Office machines",Quantum Index,83.62,65.83,79.24,87.28,90.33,74.55,86.43,83.3,87,75.38,89.14,95.17,92.02
1,2019,WORLD," Computer and Units",Value Index,94.01,79.91,95.9,112.39,95.16,81.07,99.34,82.49,89.78,90.27,87.41,105.32,109.02
1,2019,WORLD," Computer and Units",Unit Index,109.2,144.01,137.22,117.31,106.69,113.66,102.63,109.07,102.08,112.23,90.21,94.88,91.01
1,2019,WORLD," Computer and Units",Quantum Index,86.08,55.49,69.89,95.8,89.19,71.32,96.79,75.63,87.95,80.42,96.9,111,119.78
1,2019,WORLD," Parts of Computer",Value Index,80.11,70.29,79.11,82.55,86.24,72.53,76.48,81.89,83.78,71.38,84.46,89.27,83.39
1,2019,WORLD," Parts of Computer",Unit Index,96.09,98.04,95.01,97.61,94.37,95.64,92.21,93.71,95.71,96.5,96.82,98.14,99.45
1,2019,WORLD," Parts of Computer",Quantum Index,83.37,71.69,83.26,84.57,91.37,75.83,82.93,87.39,87.53,73.97,87.23,90.95,83.85
1,2019,WORLD," Office machines (others)",Value Index,57.47,50.58,62.39,65.87,61.5,55.51,63.4,54.17,53.04,54.95,55.63,53.53,59.13
1,2019,WORLD," Office machines (others)",Unit Index,71.04,75.72,64.8,72.21,70.28,67.51,69.97,74.76,68.46,72.49,73.34,72.52,71.54
1,2019,WORLD," Office machines (others)",Quantum Index,80.91,66.8,96.28,91.21,87.5,82.22,90.6,72.45,77.48,75.79,75.86,73.81,82.65
1,2019,WORLD," Metal Working machines",Value Index,82.52,67.3,89.14,111.06,84.64,81.53,81.52,83.83,78.39,79.01,75.67,74.22,83.95
1,2019,WORLD," Metal Working machines",Unit Index,106.34,109.12,105.87,107.51,108.25,103.78,105.14,106.97,109.71,103.75,102.95,106.16,106.85
1,2019,WORLD," Metal Working machines",Quantum Index,77.6,61.67,84.19,103.3,78.19,78.56,77.53,78.36,71.45,76.15,73.5,69.91,78.57
1,2019,WORLD," Machine Tools",Value Index,78.86,66.02,89.18,109.8,82.5,79.67,78.87,78.91,75.12,75.52,67.21,70.11,73.39
1,2019,WORLD," Machine Tools",Unit Index,103.74,104.83,104.21,106.98,104.29,103.47,102.07,104.34,104.36,103.06,101.63,102.91,101.96
1,2019,WORLD," Machine Tools",Quantum Index,76.01,62.98,85.57,102.63,79.1,77,77.27,75.62,71.98,73.28,66.13,68.13,71.98
1,2019,WORLD," Textile Mach.",Value Index,103.23,75.02,122.65,116.78,94.73,104.5,110,93.19,110.35,103.57,105.12,103.99,98.89
1,2019,WORLD," Textile Mach.",Unit Index,102.07,97.3,100.82,104.36,98.8,97.02,99.89,104.74,101.16,108.13,104.63,104.06,104.45
1,2019,WORLD," Textile Mach.",Quantum Index,101.13,77.1,121.64,111.9,95.88,107.7,110.12,88.97,109.08,95.78,100.47,99.93,94.67
1,2019,WORLD," Construction Machines",Value Index,119.52,112.14,132.71,168.35,145.94,121.64,138.09,128.83,105.93,108.22,117.94,68.8,85.65
1,2019,WORLD," Construction Machines",Unit Index,99.83,99.35,100.21,99.72,101.28,102.07,99.8,98.68,97.74,96.64,97.89,105.81,99.72
1,2019,WORLD," Construction Machines",Quantum Index,119.72,112.87,132.43,168.83,144.09,119.17,138.37,130.55,108.38,111.97,120.48,65.02,85.89
1,2019,WORLD," Excavators",Value Index,123.98,115.96,135.42,174.25,152.57,127.71,145.47,137.98,108.18,109.41,124.61,68.49,87.77
1,2019,WORLD," Excavators",Unit Index,99.45,98.76,99.15,99.5,101.33,102.13,99.66,99.18,96.9,95.7,96.7,107.22,98.16
1,2019,WORLD," Excavators",Quantum Index,124.67,117.41,136.58,175.11,150.56,125.05,145.97,139.11,111.64,114.33,128.86,63.88,89.42
1,2019,WORLD," Heating or Cooling Machine",Value Index,103.2,85.86,100.79,128.49,120.41,92.6,105.63,102.2,95.49,105.27,95.5,101.34,104.77
1,2019,WORLD," Heating or Cooling Machine",Unit Index,116.69,120.88,121.96,124.21,119.92,120.24,111.82,120.39,123.1,106.57,119.09,105.96,108.92
1,2019,WORLD," Heating or Cooling Machine",Quantum Index,88.43,71.03,82.64,103.44,100.41,77.01,94.46,84.89,77.56,98.77,80.18,95.63,96.19
1,2019,WORLD," Pump Centrifuges",Value Index,97.53,81.91,98.94,114.02,109.28,88.45,97.37,92.97,92.62,93.01,99.31,96.95,105.57
1,2019,WORLD," Pump Centrifuges",Unit Index,93.87,93.1,93.4,94.72,94.44,91.16,91.78,93.4,92.15,92.82,98.6,97.34,93.57
1,2019,WORLD," Pump Centrifuges",Quantum Index,103.89,87.98,105.93,120.36,115.71,97.02,106.09,99.53,100.51,100.2,100.72,99.59,112.82
1,2019,WORLD," Mechanical Handling Equipments",Value Index,97.23,90.41,103.89,128.84,103.96,90.11,110.73,104.87,87.88,89.87,92.39,76.22,87.6
1,2019,WORLD," Mechanical Handling Equipments",Unit Index,97.98,95.92,95.86,101.01,96.21,98.76,99.72,98.29,96.18,102.47,96.69,94.41,99.52
1,2019,WORLD," Mechanical Handling Equipments",Quantum Index,99.23,94.25,108.37,127.54,108.05,91.24,111.04,106.69,91.36,87.7,95.55,80.73,88.02
1,2019,WORLD," Lifts,Elevators,Hoist",Value Index,97.8,83.66,115.47,135.44,95.47,93.31,116.22,98.42,87.32,88.32,91.17,77.77,91.04
1,2019,WORLD," Lifts,Elevators,Hoist",Unit Index,103.33,100.71,101.26,103.08,98.76,105.36,110.57,101.19,106.15,111.68,102.5,94.85,103.4
1,2019,WORLD," Lifts,Elevators,Hoist",Quantum Index,94.65,83.07,114.04,131.38,96.66,88.56,105.1,97.26,82.26,79.08,88.94,81.99,88.04
1,2019,WORLD," Bearings",Value Index,96.62,89.22,100.39,111.44,102.67,93.93,98.6,102.91,87.74,90.94,95.29,93.7,92.63
1,2019,WORLD," Bearings",Unit Index,96.44,96.16,94.42,97.73,96.24,97.35,95.81,95.35,96.66,95.75,96.59,97.35,97.99
1,2019,WORLD," Bearings",Quantum Index,100.18,92.78,106.32,114.03,106.68,96.48,102.9,107.93,90.77,94.97,98.65,96.24,94.52
1,2019,WORLD," Semicon Machinery etc.",Value Index,155.18,123.97,175.94,187.66,148.67,122.56,169.76,143.97,144.69,144.63,150.48,150.98,198.87
1,2019,WORLD," Semicon Machinery etc.",Unit Index,112.6,118.97,111.55,114.59,98.65,104.83,112.35,120.14,118.82,114.89,112.65,113.18,112.77
1,2019,WORLD," Semicon Machinery etc.",Quantum Index,137.81,104.2,157.71,163.75,150.69,116.91,151.1,119.83,121.77,125.88,133.58,133.39,176.35
1,2019,WORLD," Electrical Machinery",Value Index,99.39,85.56,89.69,106.09,100.01,89.01,100.45,101.66,100.6,103.67,107,102.62,106.26
1,2019,WORLD," Electrical Machinery",Unit Index,98.74,100.56,100.22,101.47,99.38,98.67,96.48,95.55,98.35,99.67,97.2,100.74,96.96
1,2019,WORLD," Electrical Machinery",Quantum Index,100.65,85.08,89.49,104.54,100.63,90.2,104.11,106.39,102.29,104.02,110.08,101.86,109.59
1,2019,WORLD," Electric Power Machinery",Value Index,100.27,80.09,92.11,109.51,102.89,87.68,104.43,100.13,96.96,108.23,109.92,99.41,111.88
1,2019,WORLD," Electric Power Machinery",Unit Index,92.84,96.45,95.78,92.82,93.06,93.46,90.65,92.53,90.81,86.33,91.06,96.12,95.9
1,2019,WORLD," Electric Power Machinery",Quantum Index,108,83.03,96.17,117.97,110.56,93.81,115.19,108.21,106.77,125.36,120.7,103.41,116.66
1,2019,WORLD," Electrical Apparatus",Value Index,99.85,81.51,92.02,108.8,101.91,88.88,101.07,106.21,101.1,102.27,105.95,101.85,106.61
1,2019,WORLD," Electrical Apparatus",Unit Index,103.2,99.94,94.74,100.2,99.08,99.26,100.19,107.28,109.04,110.74,107.51,106.85,103.6
1,2019,WORLD," Electrical Apparatus",Quantum Index,96.75,81.55,97.13,108.57,102.85,89.53,100.88,99,92.71,92.35,98.54,95.32,102.91
1,2019,WORLD," Switches,Relays,Fuses etc.",Value Index,96.09,77.61,86.44,101.99,97.7,84.56,98.47,102.43,98.5,98.17,102.61,100.92,103.73
1,2019,WORLD," Switches,Relays,Fuses etc.",Unit Index,94.75,90.85,87.3,91.74,93.64,92.79,96.45,96.58,99.08,97.52,97.56,98.73,94.23
1,2019,WORLD," Switches,Relays,Fuses etc.",Quantum Index,101.41,85.42,99.01,111.17,104.33,91.13,102.09,106.04,99.42,100.67,105.17,102.21,110.08
1,2019,WORLD," Insulated Wire,Cable",Value Index,100.32,89.63,100.34,127.59,103.54,90.42,103.73,93.3,91.98,92,102.19,99.81,109.29
1,2019,WORLD," Insulated Wire,Cable",Unit Index,97.6,95.86,100.83,99.87,101.06,98.36,105.21,93.85,95.66,93.71,94.63,96.19,95.92
1,2019,WORLD," Insulated Wire,Cable",Quantum Index,102.78,93.5,99.51,127.76,102.44,91.93,98.59,99.41,96.15,98.18,107.98,103.76,113.93
