"",BBFB1.M.Y.DE.W1.S1.S1.T.C.S._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.C.S._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.D.S._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.D.S._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.C.SD._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.C.SD._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.D.SD._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.D.SD._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.C.IN1._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.C.IN1._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.D.IN1._Z._Z._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.D.IN1._Z._Z._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.C.D4P._T.F._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.C.D4P._T.F._Z._T._X.N_FLAGS,BBFB1.M.Y.DE.W1.S1.S1.T.D.D4P._T.F._Z._T._X.N,BBFB1.M.Y.DE.W1.S1.S1.T.D.D4P._T.F._Z._T._X.N_FLAGS
"",Current account / Services / Receipts / Rest of the World / Calendar and seasonally adjusted,,Current account / Services / Expenditure / Rest of the World / Calendar and seasonally adjusted,,Current account / Services / Travel / Receipts / Rest of the World / Calendar and seasonally adjusted,,Current account / Services / Travel / Expenditure / Rest of the World / Calendar and seasonally adjusted,,Current account / Primary income / Receipts / Rest of the World / Calendar and seasonally adjusted,,Current account / Primary income / Expenditure / Rest of the World / Calendar and seasonally adjusted,,Current account / Primary income / Investment income / Receipts / Rest of the World / Calendar and seasonally adjusted,,Current account / Primary income / Investment income / Expenditure / Rest of the World / Calendar and seasonally adjusted,
unit,DM/EURO,,DM/EURO,,DM/EURO,,DM/EURO,,DM/EURO,,DM/EURO,,DM/EURO,,DM/EURO,
unit multiplier,billion,,billion,,billion,,billion,,billion,,billion,,billion,,billion,
last update,2021-12-13 14:43:42,,2021-12-13 14:43:43,,2021-12-13 14:43:42,,2021-12-13 14:43:43,,2021-12-13 14:43:41,,2021-12-13 14:43:43,,2021-12-13 14:43:41,,2021-12-13 14:43:42,
2014-07,19.06,,21.09,,2.71,,5.68,,15.91,,11.01,,14.32,,9.67,
2014-08,18.78,,21.69,,2.77,,6.11,,15.88,,11.29,,14.35,,9.92,
2014-09,19.61,,21.44,,2.73,,6.01,,16.40,,10.93,,14.91,,9.55,
2014-10,19.64,,21.94,,2.77,,5.76,,16.22,,11.04,,14.68,,9.65,
2014-11,18.86,,21.56,,2.76,,5.99,,16.03,,10.96,,14.51,,9.54,
2014-12,20.73,,22.36,,2.80,,6.07,,16.56,,11.76,,14.77,,10.37,
2015-01,20.61,,22.01,,2.95,,5.83,,16.59,,12.00,,15.03,,10.56,
2015-02,19.76,,21.35,,2.72,,5.57,,16.49,,10.42,,15.05,,8.95,
2015-03,21.02,,22.25,,2.72,,6.09,,17.08,,10.55,,15.47,,9.08,
2015-04,20.55,,21.99,,2.77,,5.64,,16.86,,10.78,,15.31,,9.30,
2015-05,20.88,,22.37,,2.79,,5.69,,16.74,,11.69,,15.15,,10.16,
2015-06,21.03,,22.16,,2.82,,5.48,,16.64,,14.37,,15.16,,12.87,
2015-07,21.50,,22.48,,2.79,,5.34,,17.36,,10.11,,15.73,,8.59,
2015-08,20.60,,22.32,,2.81,,5.77,,17.09,,10.91,,15.41,,9.41,
2015-09,21.10,,23.15,,2.69,,5.83,,16.94,,10.30,,15.35,,8.79,
2015-10,20.80,,23.42,,2.77,,6.46,,17.21,,10.43,,15.52,,8.90,
2015-11,21.04,,22.94,,2.71,,5.85,,17.29,,10.40,,15.60,,8.86,
2015-12,23.05,,24.23,,2.70,,6.40,,17.06,,11.17,,15.44,,9.35,
2016-01,20.72,,22.93,,2.79,,5.45,,17.51,,12.47,,15.88,,10.78,
2016-02,22.72,,23.37,,2.75,,5.82,,18.13,,10.29,,16.22,,8.61,
2016-03,21.55,,23.50,,2.79,,6.23,,17.67,,10.67,,16.04,,8.95,
2016-04,21.16,,23.51,,2.85,,6.22,,17.39,,10.73,,15.84,,9.06,
2016-05,22.08,,23.53,,2.80,,6.28,,17.92,,9.88,,16.01,,8.27,
2016-06,21.79,,24.10,,2.79,,6.11,,17.67,,15.34,,16.00,,13.44,
2016-07,21.71,,23.27,,2.79,,5.87,,17.72,,11.40,,16.08,,9.73,
2016-08,22.15,,23.64,,2.82,,6.07,,17.87,,11.09,,16.22,,9.38,
2016-09,22.14,,24.24,,2.82,,6.19,,17.65,,12.42,,16.07,,10.72,
2016-10,22.30,,23.99,,2.84,,6.23,,17.79,,11.44,,16.11,,9.64,
2016-11,22.78,,24.06,,2.85,,5.68,,18.14,,11.29,,16.48,,9.59,
2016-12,22.91,,23.95,,2.92,,5.44,,17.69,,11.59,,16.37,,9.85,
2017-01,23.03,,24.11,,2.89,,6.14,,16.61,,10.43,,15.09,,8.67,
2017-02,22.87,,24.63,,2.94,,6.27,,17.05,,12.14,,15.54,,10.33,
2017-03,23.10,,25.37,,2.93,,6.48,,17.44,,10.90,,15.85,,9.15,
2017-04,23.46,,26.46,,2.93,,7.02,,17.32,,10.92,,15.73,,9.11,
2017-05,23.30,,25.80,,2.94,,6.73,,16.96,,10.38,,15.53,,8.62,
2017-06,24.23,,26.14,,2.92,,6.59,,17.56,,13.59,,15.52,,11.87,
2017-07,23.99,,26.07,,2.95,,6.72,,17.58,,11.23,,15.85,,9.38,
2017-08,24.40,,26.04,,2.93,,6.61,,17.18,,10.91,,15.53,,9.07,
2017-09,23.46,,25.26,,2.99,,6.01,,17.48,,10.95,,15.86,,9.14,
2017-10,23.96,,26.21,,2.92,,6.60,,17.25,,11.01,,15.63,,9.21,
2017-11,24.41,,26.49,,2.98,,6.95,,17.57,,10.71,,15.87,,8.92,
2017-12,24.03,,25.79,,2.98,,6.63,,17.53,,10.35,,16.12,,8.54,
2018-01,23.81,,25.31,,3.05,,6.44,,18.15,,10.41,,16.55,,8.60,
2018-02,25.24,,26.07,,3.00,,6.81,,18.67,,11.32,,16.99,,9.49,
2018-03,24.05,,25.91,,3.03,,6.64,,18.81,,10.70,,17.04,,8.88,
2018-04,23.96,,25.21,,3.02,,6.25,,18.95,,11.74,,17.30,,9.94,
2018-05,24.98,,26.37,,3.01,,6.71,,19.33,,11.02,,17.58,,9.13,
2018-06,24.21,,25.97,,3.00,,6.33,,19.86,,9.81,,18.10,,8.01,
2018-07,24.88,,26.91,,3.04,,7.25,,19.51,,10.41,,17.73,,8.53,
2018-08,25.64,,26.96,,3.00,,6.39,,19.73,,10.26,,18.02,,8.49,
2018-09,25.75,,26.99,,3.11,,6.89,,19.87,,10.07,,18.02,,8.17,
2018-10,25.65,,27.00,,3.02,,6.80,,20.02,,9.96,,18.30,,8.03,
2018-11,27.30,,27.90,,3.05,,6.92,,20.41,,10.41,,18.55,,8.50,
2018-12,25.55,,27.94,,3.10,,7.49,,19.49,,9.97,,18.43,,8.07,
2019-01,25.47,,27.05,,3.02,,6.63,,20.28,,10.01,,18.30,,8.08,
2019-02,26.32,,27.29,,3.15,,6.76,,20.07,,10.78,,18.26,,8.88,
2019-03,26.17,,27.62,,3.13,,6.70,,19.84,,10.52,,17.98,,8.60,
2019-04,26.58,,28.08,,3.21,,7.05,,20.01,,9.77,,18.17,,7.93,
2019-05,26.65,,27.23,,3.04,,6.46,,20.26,,11.20,,18.23,,9.24,
2019-06,25.67,,28.17,,3.15,,7.06,,19.94,,9.96,,17.95,,8.17,
2019-07,26.65,,28.41,,3.10,,7.11,,19.18,,9.80,,17.33,,7.93,
2019-08,26.64,,27.98,,3.13,,6.85,,19.29,,9.93,,17.38,,7.86,
2019-09,26.67,,28.10,,3.06,,6.92,,19.13,,9.32,,17.26,,7.37,
2019-10,26.42,,29.20,,3.11,,7.73,,18.50,,9.20,,16.61,,7.31,
2019-11,26.41,,27.39,,3.18,,6.37,,18.13,,9.24,,16.29,,7.35,
2019-12,26.18,,28.94,,3.11,,6.74,,18.05,,9.30,,16.08,,7.36,
2020-01,27.03,,29.20,,3.01,,7.91,,17.62,,8.76,,15.81,,6.86,
2020-02,26.62,,29.31,,3.16,,7.89,,17.45,,9.67,,15.63,,7.84,
2020-03,23.73,,24.87,,2.01,,4.72,,16.55,,8.97,,14.81,,7.10,
2020-04,21.44,,19.42,,0.77,,0.54,,16.05,,6.59,,14.40,,4.85,
2020-05,20.30,,19.36,,0.80,,0.56,,15.92,,7.21,,14.01,,5.55,
2020-06,21.50,,19.64,,1.10,,1.30,,15.77,,11.54,,14.09,,9.87,
2020-07,21.77,,22.35,,1.54,,3.14,,15.91,,9.46,,14.28,,7.86,
2020-08,21.94,,22.45,,1.86,,3.30,,16.18,,8.75,,14.45,,7.19,
2020-09,22.08,,22.35,,1.82,,3.14,,15.91,,9.55,,14.22,,7.99,
2020-10,23.08,,21.18,,1.57,,1.73,,16.19,,9.66,,14.50,,8.09,
2020-11,22.23,,20.15,,1.24,,1.04,,16.13,,8.37,,14.47,,6.65,
2020-12,20.63,,19.46,,0.95,,0.88,,16.80,,8.12,,14.77,,6.46,
2021-01,23.04,,21.62,,0.98,,1.47,,16.73,,8.39,,15.01,,6.62,
2021-02,23.32,,21.54,,0.96,,1.24,,16.90,,8.41,,15.13,,6.64,
2021-03,22.97,,21.82,,1.04,,1.32,,16.97,,8.81,,15.27,,7.05,
2021-04,24.54,,21.60,,0.95,,1.44,,16.98,,9.62,,15.27,,8.19,
2021-05,23.90,,22.96,,1.06,,1.32,,17.16,,7.80,,15.52,,6.11,
2021-06,24.41,,24.65,,1.32,,2.48,,17.18,,8.45,,15.43,,6.67,
2021-07,27.61,,27.27,,1.71,,4.06,,17.46,,9.55,,15.76,,7.99,
2021-08,26.19,,27.81,,2.03,,4.79,,18.12,,8.80,,16.39,,7.14,
2021-09,27.31,,29.02,,2.15,,5.11,,18.54,,8.17,,16.77,,6.52,
2021-10,27.75,Provisional value,28.29,Provisional value,2.21,Provisional value,4.24,Provisional value,17.84,Provisional value,8.41,Provisional value,16.09,Provisional value,6.77,Provisional value
