2015=100
Exp or Imp,Year,Indexes Area,Commodity,,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,2009,WORLD," Fish & Shellfish",Value Index,64.26,44.13,47.28,58.36,66.27,55.94,63.52,67.77,55.67,57.6,80.56,75.87,98.12
1,2009,WORLD," Fish & Shellfish",Unit Index,81.72,83.43,80.96,78.67,91.85,79.37,79.75,83.87,80.22,77.81,79.78,79.17,84.72
1,2009,WORLD," Fish & Shellfish",Quantum Index,78.62,52.9,58.4,74.18,72.15,70.48,79.65,80.8,69.39,74.02,100.97,95.83,115.81
1,2009,WORLD,"Textiles",Value Index,72.53,59.21,64.94,71.22,70.46,71.55,76.92,79.37,68.36,69.25,80.72,71.87,86.54
1,2009,WORLD,"Textiles",Unit Index,77.37,79.79,76.94,77.04,78.18,80.25,79.43,78.67,76.53,75.11,73.91,76.62,76.57
1,2009,WORLD,"Textiles",Quantum Index,93.74,74.21,84.4,92.44,90.12,89.15,96.82,100.89,89.32,92.2,109.21,93.79,113.02
1,2009,WORLD," Textile Materials",Value Index,54.89,42.28,51.09,63.47,56.01,57.54,56.51,53.83,53.7,53.85,58.67,50.84,60.91
1,2009,WORLD," Textile Materials",Unit Index,68.11,68.52,65.32,67.05,67.46,70.93,68.81,70.21,68.56,68.16,66.66,68.9,66.92
1,2009,WORLD," Textile Materials",Quantum Index,80.59,61.71,78.21,94.65,83.03,81.12,82.12,76.67,78.33,79,88,73.79,91.01
1,2009,WORLD," Textile Yarn & Fabrics",Value Index,77.01,61.47,65.89,72.78,74.53,77,84.04,85.62,70.94,72.56,87,78.48,93.88
1,2009,WORLD," Textile Yarn & Fabrics",Unit Index,79.48,82.42,79.32,79.16,80.52,82.44,81.87,80.72,78.2,76.64,75.64,78.58,78.86
1,2009,WORLD," Textile Yarn & Fabrics",Quantum Index,96.9,74.57,83.06,91.93,92.56,93.4,102.65,106.07,90.71,94.66,115,99.86,119.05
1,2009,WORLD," Textile Yarn",Value Index,60.07,52.86,46.76,63.92,55.43,57.62,57.26,60.31,62.91,59.79,67.81,63.42,72.74
1,2009,WORLD," Textile Yarn",Unit Index,67.7,73.64,71.61,69.02,68.52,66.66,67.4,69.66,70.7,67.85,60.51,65.6,64.05
1,2009,WORLD," Textile Yarn",Quantum Index,88.73,71.78,65.3,92.61,80.89,86.44,84.95,86.58,88.98,88.11,112.06,96.68,113.57
1,2009,WORLD," Fabric Woolen",Value Index,84.53,69.36,78.42,80.04,83.26,85.28,97.15,97.73,74.53,72.47,89.96,82.9,103.27
1,2009,WORLD," Fabric Woolen",Unit Index,78.75,80.99,78.07,78.49,79.2,81.11,80.75,80.46,76.19,74.58,74.72,79.7,80.39
1,2009,WORLD," Fabric Woolen",Quantum Index,107.34,85.63,100.44,101.96,105.12,105.13,120.3,121.46,97.82,97.16,120.38,104.01,128.45
1,2009,WORLD," Synthetic Fabrics",Value Index,80.7,63.01,71.18,75.27,82.71,83.82,102.57,101.45,69.62,65.08,80.82,78.11,94.8
1,2009,WORLD," Synthetic Fabrics",Unit Index,79.67,81.8,77.65,79.32,81.24,82.45,82.21,83.31,74.65,73.18,74.51,82.77,81.63
1,2009,WORLD," Synthetic Fabrics",Quantum Index,101.29,77.02,91.66,94.89,101.8,101.65,124.76,121.77,93.27,88.93,108.46,94.37,116.13
1,2009,WORLD," Clothing",Value Index,74.73,86.26,97.96,77.24,67.3,50.25,55.87,85.54,84.05,78.58,75.19,59.01,79.56
1,2009,WORLD," Clothing",Unit Index,88.16,88.38,92.5,87.08,90.46,87.32,90.59,89.41,91.16,87.52,84.38,83.34,84.87
1,2009,WORLD," Clothing",Quantum Index,84.77,97.6,105.89,88.7,74.39,57.55,61.67,95.66,92.19,89.77,89.1,70.8,93.75
1,2009,WORLD,"Chemicals",Value Index,74.48,49.16,52.97,70.42,74.37,73.71,77.32,81.99,79.17,82.36,85.71,78.67,87.97
1,2009,WORLD,"Chemicals",Unit Index,83.64,80.58,77.74,81.62,85.34,84.71,84.44,84.71,86.04,86.78,83.84,83.26,82.51
1,2009,WORLD,"Chemicals",Quantum Index,89.05,61.01,68.13,86.27,87.14,87.02,91.57,96.78,92.01,94.91,102.22,94.48,106.62
1,2009,WORLD," Organic Chemicals",Value Index,80.38,59.65,60.78,83.42,84.95,80.66,84.02,83.31,82.84,90.09,81.09,81.07,92.74
1,2009,WORLD," Organic Chemicals",Unit Index,77.12,71.45,69.2,71.99,73.97,78.2,77.36,79.32,81.25,83.45,79.56,80.87,77.66
1,2009,WORLD," Organic Chemicals",Quantum Index,104.22,83.48,87.83,115.87,114.84,103.13,108.6,105.03,101.95,107.95,101.91,100.25,119.41
1,2009,WORLD," Inorganic Chemicals",Value Index,78.7,59.59,57.19,81.71,74.21,76.3,85.23,86.3,82.39,81.69,84.73,80.28,94.7
1,2009,WORLD," Inorganic Chemicals",Unit Index,100.89,115.76,111.85,115.48,104.51,104.47,100.62,95.87,94.44,92.42,95.29,92.56,94.87
1,2009,WORLD," Inorganic Chemicals",Quantum Index,78,51.48,51.13,70.75,71.01,73.03,84.7,90.01,87.24,88.38,88.91,86.73,99.82
1,2009,WORLD," Dyeing Tanning,Colouring",Value Index,70.31,38.42,44.65,62.65,65.62,67.04,74.92,81.42,76.27,77.19,89.6,77.49,88.44
1,2009,WORLD," Dyeing Tanning,Colouring",Unit Index,75.34,70.17,71.87,78.69,83.37,75.19,76.31,72.84,77.28,77.29,71.9,76.48,72.92
1,2009,WORLD," Dyeing Tanning,Colouring",Quantum Index,93.32,54.74,62.12,79.62,78.7,89.15,98.17,111.77,98.68,99.86,124.61,101.32,121.27
1,2009,WORLD," Medical Products",Value Index,83.15,81.33,72.67,89.26,94.13,86.43,81.19,90.36,75.05,83.58,86.31,85.32,72.21
1,2009,WORLD," Medical Products",Unit Index,94.33,101.8,82.42,95.76,95.88,108.51,93.76,99.04,95.17,93.67,97.7,89.48,79.68
1,2009,WORLD," Medical Products",Quantum Index,88.15,79.88,88.17,93.21,98.17,79.65,86.59,91.23,78.85,89.23,88.34,95.34,90.62
1,2009,WORLD," Plastic Materials",Value Index,75.45,40.51,49.02,65.14,72.64,75.11,79.15,87.42,83.97,85.57,94.04,81.52,91.29
1,2009,WORLD," Plastic Materials",Unit Index,82.54,80.6,76.23,79.76,83.71,83.21,84.17,84.31,85.76,83.38,82.9,82.03,82.06
1,2009,WORLD," Plastic Materials",Quantum Index,91.41,50.26,64.31,81.66,86.77,90.26,94.03,103.68,97.9,102.63,113.43,99.37,111.24
1,2009,WORLD,"Non-Mtl.Min.Manufs",Value Index,80.84,54.7,55.96,65.33,73.22,68.02,79.92,88.94,86.84,95.92,104.6,94.75,101.89
1,2009,WORLD,"Non-Mtl.Min.Manufs",Unit Index,68.44,63.88,62.21,63.93,74.22,72.33,70.29,69.19,66.67,69.1,70.49,71.5,66.52
1,2009,WORLD,"Non-Mtl.Min.Manufs",Quantum Index,118.12,85.63,89.95,102.19,98.64,94.03,113.7,128.53,130.25,138.81,148.38,132.5,153.16
1,2009,WORLD," Glass & Glassware",Value Index,125,82.25,80.56,90.43,106.64,104.37,121.71,139.55,141.12,150.92,165.99,153.22,163.28
1,2009,WORLD," Glass & Glassware",Unit Index,65.74,59.21,61.53,60.45,68.59,69.04,69.06,66.7,64.1,66.34,69.03,69.08,64.19
1,2009,WORLD," Glass & Glassware",Quantum Index,190.14,138.89,130.92,149.6,155.47,151.16,176.21,209.19,220.14,227.49,240.45,221.8,254.34
1,2009,WORLD,"Metals",Value Index,74.82,66.6,61.17,77.92,68.2,64.02,74.82,76.43,75.73,80.92,84.93,77.58,89.49
1,2009,WORLD,"Metals",Unit Index,89.78,95.95,92.26,94.42,96.81,92.74,90.5,88.76,87.21,87.23,84.89,84.84,84.57
1,2009,WORLD,"Metals",Quantum Index,83.33,69.4,66.3,82.52,70.44,69.03,82.68,86.11,86.83,92.76,100.04,91.43,105.82
1,2009,WORLD," Iron & Steel & Products",Value Index,79.21,79.74,67.66,90.01,67.44,60.79,76.89,80.83,80.68,87.15,85.28,81.23,92.79
1,2009,WORLD," Iron & Steel & Products",Unit Index,98.38,115.88,111,110.49,109.81,104.15,99.83,95.8,90.82,90.47,88.03,88.38,85.53
1,2009,WORLD," Iron & Steel & Products",Quantum Index,80.51,68.81,60.95,81.46,61.41,58.36,77.02,84.37,88.84,96.32,96.87,91.9,108.49
1,2009,WORLD," Iron & Steel wire bars,rods,shapes & sections",Value Index,53.74,50.58,39.27,44.64,39.52,39.59,48.12,52.29,57.57,61.4,65.26,64.93,81.73
1,2009,WORLD," Iron & Steel wire bars,rods,shapes & sections",Unit Index,88.32,111.58,100.95,97.76,93.9,90.59,84.03,82.47,81.51,82.56,84.07,82.42,80.99
1,2009,WORLD," Iron & Steel wire bars,rods,shapes & sections",Quantum Index,60.84,45.33,38.9,45.66,42.08,43.7,57.26,63.41,70.62,74.36,77.62,78.77,100.91
1,2009,WORLD," Flat-rolled products of iron on steel",Value Index,79.49,72.29,65.3,81.1,64.93,59.16,74.32,83.44,87.03,90.5,91.84,87.08,96.88
1,2009,WORLD," Flat-rolled products of iron on steel",Unit Index,101.96,117.47,116.84,117.46,113.44,109.29,105.63,98.27,94.7,95.43,91.26,91.76,88.18
1,2009,WORLD," Flat-rolled products of iron on steel",Quantum Index,77.96,61.53,55.89,69.04,57.23,54.13,70.35,84.91,91.89,94.83,100.63,94.9,109.86
1,2009,WORLD," Those of other Alloy Steel",Value Index,69.89,60.07,56.67,71.02,55.5,57.18,77.63,72.58,71.81,80.02,78.45,75.68,82.07
1,2009,WORLD," Those of other Alloy Steel",Unit Index,107.14,122,126.29,125.02,125.74,119.07,115.55,107.1,101.48,99.3,92.73,92.45,86.06
1,2009,WORLD," Those of other Alloy Steel",Quantum Index,65.23,49.24,44.87,56.8,44.14,48.02,67.18,67.76,70.76,80.58,84.6,81.86,95.36
1,2009,WORLD," Clad,Plated or Coated",Value Index,94.96,103.12,73.41,91.07,76.27,71.45,86.93,94.31,98.1,107.1,106.14,106.16,125.42
1,2009,WORLD," Clad,Plated or Coated",Unit Index,85.86,101.39,98.2,101.13,96.68,91.09,87.96,81.89,77.36,78.48,75.98,76.82,75.68
1,2009,WORLD," Clad,Plated or Coated",Quantum Index,110.58,101.7,74.75,90.05,78.88,78.43,98.82,115.16,126.81,136.46,139.7,138.18,165.72
1,2009,WORLD," Plated with Zinc",Value Index,103.16,106.38,73.84,83.8,80.2,71.08,87.64,111.57,113.72,126.37,120,122.55,140.71
1,2009,WORLD," Plated with Zinc",Unit Index,82.35,98,94.15,98,94.11,83.75,85.41,79.02,75.71,74.99,73,74.04,72.57
1,2009,WORLD," Plated with Zinc",Quantum Index,125.27,108.55,78.43,85.51,85.22,84.87,102.6,141.19,150.19,168.51,164.37,165.52,193.88
1,2009,WORLD," Thickness of less than 3mm",Value Index,65.24,43.4,39.94,55.62,45.37,48.74,58.3,76.43,76.9,83.78,83.27,81.87,89.32
1,2009,WORLD," Thickness of less than 3mm",Unit Index,92.76,85.69,91.76,87.46,85.55,89.9,89.63,93.48,100.85,102.41,98.79,97.55,92.91
1,2009,WORLD," Thickness of less than 3mm",Quantum Index,70.33,50.65,43.52,63.59,53.04,54.21,65.05,81.75,76.25,81.8,84.29,83.92,96.13
1,2009,WORLD," Iron & Steel Tubes,Pipes",Value Index,95.41,145.05,103.41,168.02,107.08,74.16,100.29,87.89,59.65,85.19,70.85,65.89,77.5
1,2009,WORLD," Iron & Steel Tubes,Pipes",Unit Index,91.48,97.58,94.98,100.19,113.37,106.23,98.79,100.07,86.58,79.39,72.51,75.16,70.07
1,2009,WORLD," Iron & Steel Tubes,Pipes",Quantum Index,104.29,148.63,108.87,167.69,94.44,69.8,101.51,87.82,68.88,107.3,97.7,87.66,110.6
1,2009,WORLD," Non-Ferrous Metals",Value Index,72.59,45.33,53.03,65.79,76.28,76.63,78.24,73.37,74.49,75.61,88.78,75.61,87.89
1,2009,WORLD," Non-Ferrous Metals",Unit Index,75.78,68.09,65.95,71.24,75.51,74.92,76.46,76.05,77.13,81.8,79.17,78.39,81.79
1,2009,WORLD," Non-Ferrous Metals",Quantum Index,95.78,66.57,80.41,92.34,101.01,102.28,102.31,96.47,96.57,92.42,112.14,96.45,107.45
1,2009,WORLD," Copper and Copper alloys",Value Index,72.1,46.47,49.69,61.72,73.28,78.2,79.73,73.38,78.7,76.64,83.81,78.02,85.53
1,2009,WORLD," Copper and Copper alloys",Unit Index,72.11,58.93,57.99,62.03,68.29,70.37,72.08,73.81,77.18,81.36,80.35,80.23,81.23
1,2009,WORLD," Copper and Copper alloys",Quantum Index,99.98,78.85,85.68,99.5,107.29,111.12,110.6,99.4,101.97,94.19,104.3,97.24,105.28
1,2009,WORLD," Metal Products",Value Index,64.23,51.95,51.17,55.75,61.04,58.99,64.6,66.79,62.28,68.43,79.37,68.91,81.44
1,2009,WORLD," Metal Products",Unit Index,84.29,82.91,82.76,84.33,91.86,86.39,83.54,84.95,87.51,83.46,80.82,81.43,82.75
1,2009,WORLD," Metal Products",Quantum Index,76.2,62.65,61.82,66.1,66.44,68.28,77.33,78.62,71.16,81.98,98.2,84.62,98.41
1,2009,WORLD," Hand Tools,Machinery Tools",Value Index,51.34,51.52,53.82,50.82,48.16,55.5,48.07,45.61,42.77,49.89,57.92,48.54,63.51
1,2009,WORLD," Hand Tools,Machinery Tools",Unit Index,76.45,69.13,75.12,78.96,85.31,79.39,69.29,76.68,82.16,76.64,72.27,74.08,80.5
1,2009,WORLD," Hand Tools,Machinery Tools",Quantum Index,67.16,74.53,71.64,64.36,56.46,69.91,69.38,59.47,52.06,65.1,80.15,65.52,78.89
1,2009,WORLD,"Machinery & Equipment",Value Index,70.19,55.25,55,63.37,64,61.31,70.91,75.79,68.67,80.18,83.43,79.69,84.65
1,2009,WORLD,"Machinery & Equipment",Unit Index,78.65,81.45,80.48,79.49,78.68,79.52,79.33,79.7,76.85,78.89,75.89,78.18,76.78
1,2009,WORLD,"Machinery & Equipment",Quantum Index,89.24,67.82,68.33,79.71,81.33,77.1,89.37,95.1,89.36,101.63,109.93,101.94,110.24
1,2009,WORLD," Machinery other than Electric",Value Index,67.03,59.18,61.3,68.59,63.96,59.75,62.99,66.29,62.33,69.23,74.13,72.77,83.8
1,2009,WORLD," Machinery other than Electric",Unit Index,84.91,84.67,86.38,81.01,85.4,84.87,85.64,86.88,83.08,88.3,84.43,84.91,83.75
1,2009,WORLD," Machinery other than Electric",Quantum Index,78.94,69.89,70.96,84.67,74.89,70.4,73.54,76.29,75.03,78.4,87.79,85.7,100.05
1,2009,WORLD," Power generating machinery",Value Index,70.97,53.35,60.2,67.36,73.07,63.01,69.83,72.79,71.67,78.54,75.64,76.16,90.02
1,2009,WORLD," Power generating machinery",Unit Index,82.96,82.15,85.12,83.69,82.02,82.71,83.51,83.32,87.25,81.44,81.02,82.21,81.85
1,2009,WORLD," Power generating machinery",Quantum Index,85.54,64.93,70.72,80.48,89.09,76.18,83.62,87.36,82.14,96.44,93.35,92.64,109.98
1,2009,WORLD," Internal Combustion Engines",Value Index,64.89,50.65,49.81,60.96,63.3,56.18,62.68,68.01,62.68,72.51,76.77,70.49,84.58
1,2009,WORLD," Internal Combustion Engines",Unit Index,83.22,85.4,82.33,84.5,84.22,82.74,84.12,84.52,84.82,83.48,80.59,80.17,82.43
1,2009,WORLD," Internal Combustion Engines",Quantum Index,77.96,59.31,60.5,72.14,75.16,67.9,74.51,80.47,73.9,86.85,95.25,87.92,102.61
1,2009,WORLD," Vehicles Engines",Value Index,72.84,47.22,44.16,56.37,68.11,63.43,72.91,83.59,73.49,88.23,92.14,85.93,98.51
1,2009,WORLD," Vehicles Engines",Unit Index,84.43,90.15,83.29,84.52,83.31,83.51,87.13,84.86,86.38,85.31,81.79,80.39,83.32
1,2009,WORLD," Vehicles Engines",Quantum Index,86.28,52.37,53.01,66.69,81.75,75.95,83.68,98.5,85.08,103.43,112.65,106.88,118.23
1,2009,WORLD," Agricultural Machinery",Value Index,68.75,73.16,92.57,85.9,68.87,63.87,50.19,57.52,51.09,61.9,69.5,67.35,83.05
1,2009,WORLD," Agricultural Machinery",Unit Index,94.4,97.56,98.2,97.69,92.9,94.37,89.19,94.72,92.69,95.43,94.66,94.97,89.63
1,2009,WORLD," Agricultural Machinery",Quantum Index,72.82,74.98,94.26,87.93,74.13,67.68,56.27,60.72,55.12,64.86,73.41,70.91,92.65
1,2009,WORLD," Office machines",Value Index,103.03,94.13,83.87,79.34,101.87,102.39,97.5,106.39,107.67,107.29,122.17,120.68,113.1
1,2009,WORLD," Office machines",Unit Index,92.75,89.21,84.17,78.08,91.11,93.03,98.33,95.63,88.17,109.14,99.61,93.8,93.93
1,2009,WORLD," Office machines",Quantum Index,111.08,105.51,99.65,101.61,111.81,110.05,99.14,111.24,122.12,98.3,122.64,128.66,120.4
1,2009,WORLD," Computer and Units",Value Index,113.39,103.74,101.16,104.07,107.07,103.53,106.46,116.25,112.52,118.82,132.64,120.27,134.12
1,2009,WORLD," Computer and Units",Unit Index,116.09,116.35,103.48,107.79,102.89,120.81,122.43,112.24,113.69,147.27,118.1,116.23,117.79
1,2009,WORLD," Computer and Units",Quantum Index,97.66,89.16,97.76,96.54,104.06,85.69,86.95,103.56,98.96,80.68,112.3,103.47,113.86
1,2009,WORLD," Parts of Computer",Value Index,98.75,91.05,77.78,68.78,98.37,100.72,91.38,101.45,105.63,102.46,119.04,121.86,106.48
1,2009,WORLD," Parts of Computer",Unit Index,83.98,77.96,79.68,66.25,89.19,79.24,88.22,90.09,78.22,94.89,92.2,83.2,86.5
1,2009,WORLD," Parts of Computer",Quantum Index,117.59,116.8,97.61,103.81,110.28,127.1,103.57,112.6,135.04,107.97,129.1,146.45,123.09
1,2009,WORLD," Office machines (others)",Value Index,120.19,94.53,94.22,126.08,133.81,124.97,153.98,137.59,116.31,127.41,118.77,102.69,111.89
1,2009,WORLD," Office machines (others)",Unit Index,75.73,78.51,72.37,80.41,75.77,77.26,73.84,74.23,82.35,70.42,82.68,67.87,75.98
1,2009,WORLD," Office machines (others)",Quantum Index,158.69,120.4,130.19,156.78,176.59,161.75,208.52,185.34,141.23,180.93,143.64,151.3,147.25
1,2009,WORLD," Metal Working machines",Value Index,43.46,48.93,52.24,59.52,38.33,35.32,39.1,38.28,36.17,41.24,40.25,39.53,52.67
1,2009,WORLD," Metal Working machines",Unit Index,87.73,99.24,96.2,95.94,92.57,88.9,85.6,80.5,81.29,85.82,82.84,81.04,82.1
1,2009,WORLD," Metal Working machines",Quantum Index,49.54,49.3,54.3,62.03,41.4,39.72,45.68,47.55,44.5,48.06,48.59,48.77,64.15
1,2009,WORLD," Machine Tools",Value Index,34.48,39.37,44.06,54.2,32.67,27.68,26.88,24.56,27.8,30.32,31.92,31.9,42.34
1,2009,WORLD," Machine Tools",Unit Index,86.16,97.64,89.2,93.42,93.34,88.95,82.51,77.97,79.44,85.13,82.3,78.54,82.99
1,2009,WORLD," Machine Tools",Quantum Index,40.01,40.32,49.39,58.02,35,31.12,32.58,31.5,35,35.62,38.79,40.61,51.02
1,2009,WORLD," Textile Mach.",Value Index,53.56,34.75,44.26,46.1,40.3,49.5,56.83,54.29,53,49.53,70.2,65.57,78.42
1,2009,WORLD," Textile Mach.",Unit Index,79.69,90.38,91.52,86.33,76.88,73.56,76.09,79.74,86.59,68,75.73,76.16,81.19
1,2009,WORLD," Textile Mach.",Quantum Index,67.22,38.44,48.36,53.4,52.42,67.29,74.69,68.09,61.2,72.84,92.69,86.09,96.58
1,2009,WORLD," Construction Machines",Value Index,54.28,48.08,49.06,66.25,52.5,45.43,51.43,50.14,47.3,54.54,52.7,58.52,75.44
1,2009,WORLD," Construction Machines",Unit Index,69.77,75.89,75.54,66.14,64.12,68.57,68.29,66.99,66.28,72.46,69.86,71.63,72.55
1,2009,WORLD," Construction Machines",Quantum Index,77.79,63.34,64.94,100.16,81.87,66.25,75.3,74.84,71.37,75.26,75.43,81.7,103.98
1,2009,WORLD," Excavators",Value Index,50.29,42.08,45.67,63.45,52.36,41.19,42.05,42.98,41.33,51.12,51.42,57.07,72.83
1,2009,WORLD," Excavators",Unit Index,69.67,74.82,75.06,65.36,64.17,67.98,65.36,65.25,65.15,74.17,71.92,72.86,74.33
1,2009,WORLD," Excavators",Quantum Index,72.18,56.24,60.85,97.06,81.59,60.59,64.33,65.87,63.44,68.92,71.5,78.32,97.98
1,2009,WORLD," Heating or Cooling Machine",Value Index,104.37,78.49,107.98,107.04,118.19,109.15,88.28,99.51,82.29,103.89,107.44,136.56,113.6
1,2009,WORLD," Heating or Cooling Machine",Unit Index,108.75,96.34,117.7,110.97,128.56,113.45,105.58,115.72,98.84,98.24,102.14,115.98,96.97
1,2009,WORLD," Heating or Cooling Machine",Quantum Index,95.96,81.47,91.74,96.45,91.93,96.21,83.61,85.99,83.25,105.75,105.18,117.74,117.15
1,2009,WORLD," Pump Centrifuges",Value Index,73.75,57.58,63.75,78.85,68.64,67.69,74.92,82.84,66.36,77.8,83.08,74.06,89.41
1,2009,WORLD," Pump Centrifuges",Unit Index,85.03,85.83,88.43,89.45,84.43,89.46,89.3,88.71,80.77,81.79,80.52,83.42,80.2
1,2009,WORLD," Pump Centrifuges",Quantum Index,86.73,67.08,72.09,88.14,81.29,75.66,83.9,93.38,82.15,95.12,103.18,88.78,111.47
1,2009,WORLD," Mechanical Handling Equipments",Value Index,70.73,71.15,74.36,91.06,65.6,59.29,66.23,61.47,58.91,73.92,68.17,71.86,86.72
1,2009,WORLD," Mechanical Handling Equipments",Unit Index,85.06,86.78,84.77,86.11,84.41,89.19,87.03,84.18,84.8,90.41,78.56,78.9,85.9
1,2009,WORLD," Mechanical Handling Equipments",Quantum Index,83.15,81.98,87.72,105.74,77.71,66.47,76.09,73.02,69.47,81.76,86.78,91.07,100.95
1,2009,WORLD," Lifts,Elevators,Hoist",Value Index,69.4,75.32,80.29,86.86,66.74,58.09,64.58,63.42,55.75,69.24,70.01,63.85,78.67
1,2009,WORLD," Lifts,Elevators,Hoist",Unit Index,89.68,87.05,87.37,87.23,87.98,93,92.91,85.77,93.1,102.02,85.96,85.24,90.05
1,2009,WORLD," Lifts,Elevators,Hoist",Quantum Index,77.39,86.52,91.9,99.57,75.85,62.46,69.51,73.94,59.88,67.86,81.45,74.91,87.36
1,2009,WORLD," Bearings",Value Index,55.78,50.62,44.15,46.88,46.95,47.11,54.77,57.79,52.16,61.59,69.11,64.41,73.77
1,2009,WORLD," Bearings",Unit Index,88.14,84.04,83.98,88.38,90.6,88.84,89.14,90.05,92.23,89.6,87.19,88.45,85.54
1,2009,WORLD," Bearings",Quantum Index,63.28,60.24,52.57,53.04,51.81,53.03,61.44,64.17,56.55,68.73,79.26,72.82,86.24
1,2009,WORLD," Semicon Machinery etc.",Value Index,48.47,52.3,44.54,52.32,40.02,32.35,37.33,40.43,38.31,47.13,54.94,62.6,79.32
1,2009,WORLD," Semicon Machinery etc.",Unit Index,73.87,64.33,78.12,43.55,61.58,49.24,54.97,95.01,81.64,74.3,88.29,109.01,89.74
1,2009,WORLD," Semicon Machinery etc.",Quantum Index,65.61,81.29,57,120.12,64.99,65.69,67.9,42.55,46.93,63.43,62.22,57.43,88.39
1,2009,WORLD," Electrical Machinery",Value Index,81.05,55.56,57.52,70.28,78.76,76.35,82.91,89.42,85.96,95.09,97.75,89.14,93.87
1,2009,WORLD," Electrical Machinery",Unit Index,77.08,83.22,84.41,83.23,79.67,80.38,76.47,76.36,73.71,74.39,71.33,73.12,72.52
1,2009,WORLD," Electrical Machinery",Quantum Index,105.14,66.76,68.14,84.44,98.85,94.99,108.42,117.1,116.62,127.82,137.03,121.9,129.43
1,2009,WORLD," Electric Power Machinery",Value Index,76.66,61.85,62.98,70.1,71.7,76.87,71.64,77.98,78.72,84.18,83.78,91.64,88.51
1,2009,WORLD," Electric Power Machinery",Unit Index,83.67,77.48,86.36,81.63,84.69,82.05,85.09,82.47,88.96,86.04,81.81,84.45,82.99
1,2009,WORLD," Electric Power Machinery",Quantum Index,91.62,79.82,72.92,85.87,84.66,93.68,84.19,94.55,88.49,97.83,102.4,108.51,106.65
1,2009,WORLD," Electrical Apparatus",Value Index,71.25,46.49,45.02,56.51,65.08,64.91,71.69,85.65,76.7,81.83,91.29,80.31,89.46
1,2009,WORLD," Electrical Apparatus",Unit Index,79.88,77.87,79.7,83.57,85.66,83.59,80.82,83.04,80.98,82.32,74.1,75.54,73.91
1,2009,WORLD," Electrical Apparatus",Quantum Index,89.19,59.71,56.48,67.62,75.97,77.65,88.7,103.15,94.7,99.4,123.19,106.31,121.04
1,2009,WORLD," Switches,Relays,Fuses etc.",Value Index,64.81,38.25,39.22,47.19,57.08,58.89,66.38,78.68,69.77,76.15,87.44,75.43,83.18
1,2009,WORLD," Switches,Relays,Fuses etc.",Unit Index,79.05,77.36,80.05,88.33,86.44,84.82,79.56,80.48,80.48,80.05,72.94,73.19,70.33
1,2009,WORLD," Switches,Relays,Fuses etc.",Quantum Index,81.98,49.44,49,53.42,66.03,69.42,83.43,97.75,86.69,95.12,119.88,103.05,118.27
1,2009,WORLD," Insulated Wire,Cable",Value Index,88.4,54.67,77.66,79.93,84.5,74.7,95.45,94.15,99.27,92.58,110.62,84.61,112.61
1,2009,WORLD," Insulated Wire,Cable",Unit Index,73.13,70.57,77.8,74.34,78.43,74.13,73.59,76.43,66.96,72.3,74.66,67.62,72.55
1,2009,WORLD," Insulated Wire,Cable",Quantum Index,120.87,77.47,99.81,107.53,107.75,100.76,129.7,123.17,148.24,128.04,148.16,125.12,155.21
