2015=100
Exp or Imp,Year,Indexes Area,Commodity,,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,2015,WORLD," Fish & Shellfish",Unit Index,100,113.4,90.7,74.96,76.7,80.06,88.2,100.03,112.34,112.79,118.33,130.46,126.47
1,2015,WORLD," Fish & Shellfish",Quantum Index,100,84.57,90.67,151.72,167.28,119.78,99.73,95.04,92.6,74.14,82.26,67.98,100.52
1,2015,WORLD,"Textiles",Value Index,100,87.83,84.74,104.17,101.84,101.27,104.27,107.43,98.71,94.6,107.77,95.78,111.53
1,2015,WORLD,"Textiles",Unit Index,100,102.73,100.99,99.92,99.74,99.42,100.5,101.37,100.12,97.76,98.23,98.61,100.73
1,2015,WORLD,"Textiles",Quantum Index,100,85.5,83.91,104.25,102.1,101.86,103.74,105.98,98.59,96.77,109.71,97.12,110.72
1,2015,WORLD," Textile Materials",Value Index,100,96.35,81.43,108,101.71,106.92,101.14,104.71,110.39,103.23,99.43,84.84,101.79
1,2015,WORLD," Textile Materials",Unit Index,100,104.12,101.05,101.72,102.33,97.29,98.09,102.42,100.33,100.41,96.89,95.63,99.78
1,2015,WORLD," Textile Materials",Quantum Index,100,92.53,80.58,106.17,99.4,109.9,103.11,102.23,110.02,102.8,102.62,88.72,102.01
1,2015,WORLD," Textile Yarn & Fabrics",Value Index,100,85.17,83.66,103.55,104.25,101.87,106.24,108.38,92.96,91.84,110.35,97.99,113.68
1,2015,WORLD," Textile Yarn & Fabrics",Unit Index,100,102.54,100.3,99.57,99.28,100.04,100.54,100.96,99.88,97.68,99.07,99.58,100.58
1,2015,WORLD," Textile Yarn & Fabrics",Quantum Index,100,83.06,83.4,103.99,104.99,101.83,105.66,107.34,93.06,94.02,111.39,98.4,113.02
1,2015,WORLD," Textile Yarn",Value Index,100,97.37,91.53,106.3,96.1,105.31,97.93,104.67,96.27,99.74,103.34,91.89,109.51
1,2015,WORLD," Textile Yarn",Unit Index,100,105.37,100.31,100.6,97.86,102.05,100.27,100.96,101.71,97.79,98.19,96.8,98.22
1,2015,WORLD," Textile Yarn",Quantum Index,100,92.4,91.24,105.65,98.2,103.19,97.66,103.67,94.64,101.99,105.24,94.92,111.5
1,2015,WORLD," Fabric Woolen",Value Index,100,79.55,77.99,102.41,107.46,102.45,110.15,111.34,91.05,88.46,111.81,100.48,116.79
1,2015,WORLD," Fabric Woolen",Unit Index,100,103.74,101.03,98.98,98.94,98.84,100.45,100.82,98.51,98.43,97.94,100.97,101.67
1,2015,WORLD," Fabric Woolen",Quantum Index,100,76.68,77.19,103.47,108.61,103.65,109.65,110.43,92.43,89.87,114.16,99.5,114.87
1,2015,WORLD," Synthetic Fabrics",Value Index,100,76.5,84.1,108.55,111.13,102.63,110.7,108.47,84.45,87.19,107.55,96.71,121.97
1,2015,WORLD," Synthetic Fabrics",Unit Index,100,105.38,100.88,100.13,97.67,99.1,100.36,99.42,96.25,98.89,96.36,102.34,103.65
1,2015,WORLD," Synthetic Fabrics",Quantum Index,100,72.59,83.36,108.4,113.77,103.56,110.3,109.1,87.74,88.16,111.61,94.5,117.66
1,2015,WORLD," Clothing",Value Index,100,92.83,108.62,99.38,72.93,75.8,90.26,104.65,131.21,100.42,103.11,103.99,116.74
1,2015,WORLD," Clothing",Unit Index,100,100.51,108.42,98.34,96.44,98.72,108.25,103.07,101.7,90.46,92.18,96.07,105.55
1,2015,WORLD," Clothing",Quantum Index,100,92.35,100.18,101.06,75.62,76.78,83.38,101.54,129.01,111.01,111.85,108.24,110.6
1,2015,WORLD,"Chemicals",Value Index,100,104.08,92.18,110.81,107.91,96.5,101.55,101.78,97.31,93.52,100.31,91.72,102.29
1,2015,WORLD,"Chemicals",Unit Index,100,102.17,98.12,97.59,101.73,99.78,104.35,102.29,102.39,98.02,97.82,97.98,97.84
1,2015,WORLD,"Chemicals",Quantum Index,100,101.86,93.94,113.55,106.07,96.71,97.31,99.49,95.04,95.4,102.54,93.61,104.54
1,2015,WORLD," Organic Chemicals",Value Index,100,117.82,93.11,116.78,117.17,102.94,102.14,95.47,95.62,89.26,88.6,87.09,93.94
1,2015,WORLD," Organic Chemicals",Unit Index,100,103.31,94.53,95.63,102.47,104.86,106.81,108.43,104.13,96.21,92.41,96.63,94.99
1,2015,WORLD," Organic Chemicals",Quantum Index,100,114.04,98.5,122.11,114.35,98.17,95.62,88.04,91.82,92.77,95.87,90.13,98.89
1,2015,WORLD," Inorganic Chemicals",Value Index,100,99.03,95.34,111.69,105.37,95.29,95.33,101.96,102.54,94.4,103.44,88.54,107
1,2015,WORLD," Inorganic Chemicals",Unit Index,100,97.42,96.38,99.5,102.35,97.6,102.83,103.59,103.6,100.56,100.18,98.94,97.2
1,2015,WORLD," Inorganic Chemicals",Quantum Index,100,101.65,98.93,112.25,102.94,97.63,92.7,98.42,98.97,93.87,103.26,89.48,110.07
1,2015,WORLD," Dyeing Tanning,Colouring",Value Index,100,94.49,98.02,107.83,103.23,90.14,100.87,101.25,97.05,97.47,104.18,94.79,110.62
1,2015,WORLD," Dyeing Tanning,Colouring",Unit Index,100,104.07,106.48,96.49,102.4,96.52,104.19,97.32,99.49,102.11,97.3,95.12,99.29
1,2015,WORLD," Dyeing Tanning,Colouring",Quantum Index,100,90.78,92.05,111.76,100.8,93.39,96.81,104.04,97.55,95.46,107.06,99.65,111.4
1,2015,WORLD," Medical Products",Value Index,100,99.41,85.31,89.08,115.05,70.66,110.74,109.86,98.16,105.3,107.46,105.7,103.2
1,2015,WORLD," Medical Products",Unit Index,100,94.81,95.78,85.77,108.66,85.2,114.77,109.02,95.64,103.12,99.89,110,96.57
1,2015,WORLD," Medical Products",Quantum Index,100,104.85,89.07,103.85,105.87,82.92,96.49,100.77,102.63,102.11,107.57,96.09,106.86
1,2015,WORLD," Plastic Materials",Value Index,100,99.17,91.51,111.02,103.38,97.47,101.67,104.82,97.56,94.63,104.48,92.33,101.9
1,2015,WORLD," Plastic Materials",Unit Index,100,103.26,99.46,99.74,99.6,99.38,101.67,101.31,102.51,99.63,97.7,97.42,98.41
1,2015,WORLD," Plastic Materials",Quantum Index,100,96.04,92.01,111.31,103.79,98.07,100,103.47,95.17,94.98,106.93,94.77,103.54
1,2015,WORLD,"Non-Mtl.Min.Manufs",Value Index,100,92.29,98.81,103.26,101.73,94.12,104.18,102.41,96.76,102.9,102.05,99.68,101.77
1,2015,WORLD,"Non-Mtl.Min.Manufs",Unit Index,100,98.84,98.97,96.15,101.79,101.67,97.23,100.4,105.68,101.11,101.34,96.92,100.38
1,2015,WORLD,"Non-Mtl.Min.Manufs",Quantum Index,100,93.37,99.83,107.38,99.94,92.57,107.14,102,91.55,101.76,100.7,102.85,101.38
1,2015,WORLD," Glass & Glassware",Value Index,100,97.04,93.28,104.02,103.28,91.95,93.42,107.21,97.22,97.75,111.19,98.13,105.46
1,2015,WORLD," Glass & Glassware",Unit Index,100,101.68,99.8,100.16,99.02,100.89,97.66,103.77,100.76,98.73,101.2,96.43,99.77
1,2015,WORLD," Glass & Glassware",Quantum Index,100,95.43,93.46,103.84,104.3,91.14,95.65,103.31,96.48,99,109.87,101.76,105.69
1,2015,WORLD,"Metals",Value Index,100,105.79,100.74,117.07,105.08,97.72,102.35,104.91,98.48,95.64,95.18,84.69,92.29
1,2015,WORLD,"Metals",Unit Index,100,107.92,104.72,102.59,102.16,100.18,101.24,100.2,100.03,98.27,94.97,94.41,92.85
1,2015,WORLD,"Metals",Quantum Index,100,98.02,96.19,114.1,102.86,97.54,101.09,104.69,98.45,97.32,100.21,89.7,99.39
1,2015,WORLD," Iron & Steel & Products",Value Index,100,110.03,103.85,120.75,105.4,99.14,100.19,101.85,95.82,94.52,93.67,84.55,90.16
1,2015,WORLD," Iron & Steel & Products",Unit Index,100,110.29,107.79,104.87,103.25,100.48,101.09,99.29,99.36,97.91,93.8,91.61,89.6
1,2015,WORLD," Iron & Steel & Products",Quantum Index,100,99.76,96.34,115.14,102.09,98.66,99.11,102.58,96.43,96.53,99.86,92.29,100.61
1,2015,WORLD," Iron & Steel wire bars,rods,shapes & sections",Value Index,100,101.7,99.37,118.14,100.15,103.79,107.76,100.86,96.79,96.72,96.65,84.15,93.88
1,2015,WORLD," Iron & Steel wire bars,rods,shapes & sections",Unit Index,100,106.25,104.91,102.93,101.22,100.5,101.15,101.09,99.44,98.18,95.27,94.77,93.96
1,2015,WORLD," Iron & Steel wire bars,rods,shapes & sections",Quantum Index,100,95.71,94.72,114.77,98.94,103.26,106.53,99.77,97.33,98.51,101.44,88.79,99.91
1,2015,WORLD," Flat-rolled products of iron on steel",Value Index,100,108.21,96.76,119.13,107.64,102.52,101.44,104.84,100.95,92.13,93.61,83.47,89.25
1,2015,WORLD," Flat-rolled products of iron on steel",Unit Index,100,111.85,108.67,106.67,103.13,100.74,102.47,99.21,99.3,96.31,92.66,89.79,88.95
1,2015,WORLD," Flat-rolled products of iron on steel",Quantum Index,100,96.75,89.03,111.68,104.37,101.76,98.99,105.67,101.66,95.65,101.02,92.96,100.33
1,2015,WORLD," Those of other Alloy Steel",Value Index,100,98.48,95.5,118.9,95.81,106.41,98.72,101.23,104.86,92.18,102.07,88.71,97.07
1,2015,WORLD," Those of other Alloy Steel",Unit Index,100,104.35,102.91,103.42,99.78,100.54,103.27,97.4,100.7,99.16,96.09,95.17,97.12
1,2015,WORLD," Those of other Alloy Steel",Quantum Index,100,94.37,92.8,114.96,96.02,105.84,95.6,103.93,104.13,92.95,106.22,93.2,99.94
1,2015,WORLD," Clad,Plated or Coated",Value Index,100,107.75,96.35,116.73,113.07,97.56,108.83,96.74,94.66,95.72,92.69,85.52,94.32
1,2015,WORLD," Clad,Plated or Coated",Unit Index,100,106,102.78,103.27,103.67,101.89,103.81,102.26,100.93,96.92,94.17,91.33,92.36
1,2015,WORLD," Clad,Plated or Coated",Quantum Index,100,101.65,93.73,113.04,109.06,95.75,104.83,94.6,93.78,98.75,98.42,93.64,102.12
1,2015,WORLD," Plated with Zinc",Value Index,100,108.36,98.42,121.73,116.54,99.18,111.69,99.56,97.35,93.17,89.74,78.09,86.11
1,2015,WORLD," Plated with Zinc",Unit Index,100,105.93,103.38,103.14,102.84,101.89,102.95,101.33,100.93,97.02,93.76,92.27,92.91
1,2015,WORLD," Plated with Zinc",Quantum Index,100,102.29,95.2,118.01,113.32,97.34,108.49,98.25,96.45,96.02,95.71,84.63,92.68
1,2015,WORLD," Thickness of less than 3mm",Value Index,100,112.95,95.05,120.55,109.59,107.29,99.74,110.53,104.17,89.26,86.08,81.88,82.87
1,2015,WORLD," Thickness of less than 3mm",Unit Index,100,120.42,116.66,110.8,105.78,100.89,101.78,99.07,98.35,94.5,88.41,83.88,80.73
1,2015,WORLD," Thickness of less than 3mm",Quantum Index,100,93.8,81.48,108.8,103.6,106.33,97.99,111.56,105.91,94.45,97.37,97.61,102.64
1,2015,WORLD," Iron & Steel Tubes,Pipes",Value Index,100,122.39,116.45,130.86,100.11,80.5,92.65,98.27,81.68,112.83,88.79,90.44,84.97
1,2015,WORLD," Iron & Steel Tubes,Pipes",Unit Index,100,104.91,102.4,96.57,105.31,99.6,95.01,98.42,102.26,104.34,99.99,99.28,91.47
1,2015,WORLD," Iron & Steel Tubes,Pipes",Quantum Index,100,116.66,113.71,135.5,95.06,80.82,97.5,99.84,79.87,108.14,88.79,91.1,92.89
1,2015,WORLD," Non-Ferrous Metals",Value Index,100,105.54,101.06,116.65,99.58,96.87,107.26,110.46,107.95,100.03,91.58,79.1,83.88
1,2015,WORLD," Non-Ferrous Metals",Unit Index,100,106.11,102.78,100.31,101.78,100.92,103.07,103.9,101.67,97.02,93.01,94.87,93.57
1,2015,WORLD," Non-Ferrous Metals",Quantum Index,100,99.46,98.32,116.28,97.83,95.98,104.06,106.3,106.17,103.1,98.46,83.38,89.64
1,2015,WORLD," Copper and Copper alloys",Value Index,100,101.8,102.28,123.22,96.6,96.27,112.56,110.31,118.69,106.69,85.47,73.09,72.98
1,2015,WORLD," Copper and Copper alloys",Unit Index,100,107.99,100.9,100.24,103.02,101.62,105.83,105.16,100.04,95.03,94.65,93.74,90.24
1,2015,WORLD," Copper and Copper alloys",Quantum Index,100,94.26,101.36,122.92,93.76,94.73,106.35,104.89,118.63,112.26,90.3,77.96,80.86
1,2015,WORLD," Metal Products",Value Index,100,93.34,91.03,106.49,110.53,94.43,103.11,107.62,95.43,93.86,103.91,91.66,108.53
1,2015,WORLD," Metal Products",Unit Index,100,102.79,97.82,98.39,99.4,98.45,99.56,98.61,100.03,100.78,100.51,102.22,101.51
1,2015,WORLD," Metal Products",Quantum Index,100,90.8,93.06,108.23,111.2,95.91,103.56,109.14,95.4,93.13,103.38,89.67,106.91
1,2015,WORLD," Hand Tools,Machinery Tools",Value Index,100,94.22,88.22,110.04,112.86,101.22,106.38,108.57,94.78,88.67,99.37,89.68,105.96
1,2015,WORLD," Hand Tools,Machinery Tools",Unit Index,100,106.55,99.88,97.48,97.48,99.2,99.21,99.24,101.91,97.7,101.53,104.83,96.38
1,2015,WORLD," Hand Tools,Machinery Tools",Quantum Index,100,88.42,88.32,112.88,115.78,102.03,107.22,109.39,93,90.75,97.87,85.55,109.93
1,2015,WORLD,"Machinery & Equipment",Value Index,100,95.78,94.15,110.48,101.45,88.52,102.74,107.02,91.36,104.14,105.34,96.78,102.2
1,2015,WORLD,"Machinery & Equipment",Unit Index,100,100.63,98.66,99.58,97.71,98.85,100.86,100.81,101.13,101.57,100.62,99.7,99.82
1,2015,WORLD,"Machinery & Equipment",Quantum Index,100,95.18,95.42,110.94,103.82,89.54,101.85,106.16,90.34,102.52,104.69,97.07,102.38
1,2015,WORLD," Machinery other than Electric",Value Index,100,95.8,96.2,120.04,104.18,93.42,103.63,105.72,92.36,96.27,100.48,90.3,101.56
1,2015,WORLD," Machinery other than Electric",Unit Index,100,100.32,99.21,99.7,97.36,98.21,101.61,100.82,102.05,101.01,99.59,99.04,101.11
1,2015,WORLD," Machinery other than Electric",Quantum Index,100,95.49,96.95,120.39,107,95.11,101.99,104.85,90.5,95.3,100.89,91.17,100.45
1,2015,WORLD," Power generating machinery",Value Index,100,92.63,99.93,119.34,110.4,89.47,99.44,107.36,82.99,99.59,102.09,92.94,103.77
1,2015,WORLD," Power generating machinery",Unit Index,100,101.48,96.17,96.25,98.76,101.04,100.78,99.52,101.2,100.61,101.96,100.51,102.55
1,2015,WORLD," Power generating machinery",Quantum Index,100,91.27,103.91,123.98,111.78,88.55,98.67,107.87,82,98.98,100.12,92.46,101.18
1,2015,WORLD," Internal Combustion Engines",Value Index,100,92.35,98.28,113.09,108.79,90.29,100.61,106.57,87.08,102.31,103.52,92.96,104.09
1,2015,WORLD," Internal Combustion Engines",Unit Index,100,100.2,98.8,100.11,99.27,97.01,100.67,100.22,99.52,101.5,101.32,99.55,101.6
1,2015,WORLD," Internal Combustion Engines",Quantum Index,100,92.16,99.47,112.96,109.58,93.07,99.94,106.33,87.5,100.79,102.17,93.38,102.45
1,2015,WORLD," Vehicles Engines",Value Index,100,93.23,97.7,110.18,110.8,87.96,99.99,105.4,87.95,107.06,103.15,94.62,101.91
1,2015,WORLD," Vehicles Engines",Unit Index,100,102.54,98.89,101.15,99.36,95.66,98.47,99.84,100.47,104.79,100.94,98.07,99.66
1,2015,WORLD," Vehicles Engines",Quantum Index,100,90.91,98.79,108.93,111.51,91.95,101.54,105.56,87.54,102.16,102.19,96.47,102.25
1,2015,WORLD," Agricultural Machinery",Value Index,100,82.51,87.63,122.8,93.75,83.62,83.23,98.96,103.13,116.98,130.51,95.69,101.13
1,2015,WORLD," Agricultural Machinery",Unit Index,100,98.81,95.99,99.35,97.59,98.72,100.78,102.77,106.35,102.13,101.15,98.41,97.49
1,2015,WORLD," Agricultural Machinery",Quantum Index,100,83.5,91.28,123.59,96.06,84.7,82.58,96.29,96.97,114.53,129.02,97.23,103.74
1,2015,WORLD," Office machines",Value Index,100,102.51,95.81,111.43,99.44,98.17,93.75,103.41,100.78,95.05,102.14,98.46,98.99
1,2015,WORLD," Office machines",Unit Index,100,98.05,100.88,97.44,95.39,94.6,98.34,99.09,103.77,105.96,102.91,100.05,104.4
1,2015,WORLD," Office machines",Quantum Index,100,104.54,94.97,114.36,104.24,103.76,95.33,104.36,97.12,89.7,99.25,98.41,94.81
1,2015,WORLD," Computer and Units",Value Index,100,91.39,102.06,119.27,92.01,90.9,101.61,100.25,92.25,104.58,108.47,97.34,99.82
1,2015,WORLD," Computer and Units",Unit Index,100,89.24,100.58,95.1,79.22,89.97,99.62,99.86,107.15,121.16,114.19,107.13,102.1
1,2015,WORLD," Computer and Units",Quantum Index,100,102.41,101.46,125.42,116.14,101.03,102,100.38,86.09,86.31,94.99,90.86,97.76
1,2015,WORLD," Parts of Computer",Value Index,100,105.44,93.75,109.06,100.66,100.74,90.3,104.62,105.07,92.26,99.71,99.45,98.9
1,2015,WORLD," Parts of Computer",Unit Index,100,98.64,99.93,98.32,99.49,95.02,97.69,99.58,104.3,102.54,100.27,98.5,106.21
1,2015,WORLD," Parts of Computer",Quantum Index,100,106.89,93.81,110.92,101.17,106.01,92.43,105.06,100.73,89.97,99.43,100.96,93.11
1,2015,WORLD," Office machines (others)",Value Index,100,112.8,97.23,109.43,119.22,93.59,110.32,100.02,73.41,90.95,109.54,87.46,95.99
1,2015,WORLD," Office machines (others)",Unit Index,100,141.79,120.55,96,121.52,114.66,102.2,87.13,76.76,84.52,88.62,89.23,87.92
1,2015,WORLD," Office machines (others)",Quantum Index,100,79.55,80.65,113.98,98.1,81.62,107.94,114.79,95.64,107.6,123.61,98.01,109.18
1,2015,WORLD," Metal Working machines",Value Index,100,99.38,101.66,142.05,110.94,95.66,110.75,108.26,87.92,90.24,92.11,74.37,86.61
1,2015,WORLD," Metal Working machines",Unit Index,100,105.24,102.78,103.2,98.77,99.7,100.88,102.08,102.62,100.14,98.78,89.64,94.69
1,2015,WORLD," Metal Working machines",Quantum Index,100,94.43,98.9,137.63,112.32,95.94,109.78,106.05,85.67,90.11,93.24,82.97,91.46
1,2015,WORLD," Machine Tools",Value Index,100,101.66,102.5,143.18,116.22,95.21,114.65,110.59,85.55,89.09,88.59,71.1,81.59
1,2015,WORLD," Machine Tools",Unit Index,100,104.48,100.28,105.12,99.57,100.42,100.33,102.47,99.97,98.75,98.58,94.71,93.26
1,2015,WORLD," Machine Tools",Quantum Index,100,97.3,102.21,136.2,116.72,94.81,114.28,107.92,85.57,90.22,89.86,75.07,87.49
1,2015,WORLD," Textile Mach.",Value Index,100,76.84,99.37,107.73,89.04,100.27,99.08,104.73,97.86,93.31,104.15,105.87,121.68
1,2015,WORLD," Textile Mach.",Unit Index,100,96.39,101.47,96.79,97.5,100.64,100.87,104.82,100.41,100.59,99.85,98.19,102.09
1,2015,WORLD," Textile Mach.",Quantum Index,100,79.72,97.92,111.3,91.32,99.63,98.22,99.91,97.46,92.76,104.31,107.82,119.18
1,2015,WORLD," Construction Machines",Value Index,100,98.33,103.57,138.57,108.06,93.03,112.29,100.19,85.27,96.94,87.77,81.6,94.31
1,2015,WORLD," Construction Machines",Unit Index,100,100,99.14,100.38,99.76,99.27,100.99,100.17,100.32,98.27,99.57,100.57,101.47
1,2015,WORLD," Construction Machines",Quantum Index,100,98.32,104.46,138.05,108.32,93.7,111.18,100.02,85,98.64,88.14,81.14,92.94
1,2015,WORLD," Excavators",Value Index,100,94.21,102.01,139.83,107.93,89.96,110.12,101.93,86.28,99.13,88.98,83.97,95.59
1,2015,WORLD," Excavators",Unit Index,100,100.06,98.53,98.95,100.04,99.05,101.55,100.46,100.6,99.1,98.89,100.43,102.51
1,2015,WORLD," Excavators",Quantum Index,100,94.15,103.52,141.31,107.88,90.82,108.44,101.46,85.76,100.02,89.98,83.61,93.24
1,2015,WORLD," Heating or Cooling Machine",Value Index,100,90.62,104.29,116.88,97.3,77.59,99,96.16,92.95,98.13,114.72,96.21,116.1
1,2015,WORLD," Heating or Cooling Machine",Unit Index,100,93.6,92.97,95.7,101.75,101.95,105.63,102.42,107.69,105.23,90.37,100.45,105.37
1,2015,WORLD," Heating or Cooling Machine",Quantum Index,100,96.81,112.18,122.13,95.62,76.1,93.72,93.88,86.31,93.25,126.94,95.78,110.18
1,2015,WORLD," Pump Centrifuges",Value Index,100,96.17,96.14,110.04,104.56,96.55,108.69,107.09,89.83,94.51,97.48,90.34,108.56
1,2015,WORLD," Pump Centrifuges",Unit Index,100,104.4,97.96,101.09,96.91,99.68,103.04,100.29,98.72,97.37,98.22,99.28,102.91
1,2015,WORLD," Pump Centrifuges",Quantum Index,100,92.11,98.13,108.85,107.89,96.85,105.48,106.77,90.99,97.06,99.25,90.99,105.48
1,2015,WORLD," Mechanical Handling Equipments",Value Index,100,87.62,93.95,119.57,107.83,95.19,105.27,108.78,88.7,104.07,108.05,90.74,90.17
1,2015,WORLD," Mechanical Handling Equipments",Unit Index,100,99.3,95.94,98.28,100.79,96.73,103.98,104.61,103.31,102.45,99.7,98.6,96.19
1,2015,WORLD," Mechanical Handling Equipments",Quantum Index,100,88.23,97.93,121.66,106.97,98.41,101.24,103.98,85.85,101.57,108.37,92.03,93.74
1,2015,WORLD," Lifts,Elevators,Hoist",Value Index,100,78.7,82.06,122.84,107.75,83.19,112.61,102.61,96.58,101.67,115.37,96.23,100.33
1,2015,WORLD," Lifts,Elevators,Hoist",Unit Index,100,100.93,95.87,97.01,100.14,90.85,100.74,107.8,106.46,106.78,104.33,97.69,91.88
1,2015,WORLD," Lifts,Elevators,Hoist",Quantum Index,100,77.97,85.59,126.62,107.59,91.57,111.78,95.18,90.72,95.21,110.58,98.5,109.2
1,2015,WORLD," Bearings",Value Index,100,98.41,97.64,110.15,106.07,96.19,104.4,109.33,90.77,94.65,104.76,89.17,98.4
1,2015,WORLD," Bearings",Unit Index,100,100.8,100.53,102.97,99.7,99.94,102.36,99.73,100.51,99.71,96.88,99.03,97.81
1,2015,WORLD," Bearings",Quantum Index,100,97.63,97.12,106.98,106.38,96.25,101.99,109.62,90.31,94.92,108.13,90.03,100.61
1,2015,WORLD," Semicon Machinery etc.",Value Index,100,104.83,89.6,119.67,91.09,89.86,108.62,104.97,100.77,97.67,90.16,92.25,110.44
1,2015,WORLD," Semicon Machinery etc.",Unit Index,100,100.19,96.95,106.72,96.45,94.62,109.95,96.51,107.69,93.2,96.33,95.59,105.34
1,2015,WORLD," Semicon Machinery etc.",Quantum Index,100,104.63,92.42,112.13,94.44,94.96,98.79,108.76,93.57,104.79,93.6,96.5,104.83
1,2015,WORLD," Electrical Machinery",Value Index,100,95.46,90.68,105.29,102.68,93.11,100.42,105.89,96.94,108.33,108.58,92.92,99.66
1,2015,WORLD," Electrical Machinery",Unit Index,100,102.84,99.14,99.16,98.04,99.46,99.86,101.41,101.19,103.89,100.13,99.47,95.48
1,2015,WORLD," Electrical Machinery",Quantum Index,100,92.81,91.46,106.17,104.73,93.61,100.56,104.41,95.8,104.26,108.44,93.41,104.38
1,2015,WORLD," Electric Power Machinery",Value Index,100,100.34,92.68,114.35,112.93,86.12,100.53,104.48,93.22,103.27,106.2,91.59,94.25
1,2015,WORLD," Electric Power Machinery",Unit Index,100,111.66,97.07,103.49,99.33,102.57,101.46,104.07,101.33,102.24,92.82,94.68,90.43
1,2015,WORLD," Electric Power Machinery",Quantum Index,100,89.86,95.47,110.49,113.68,83.96,99.08,100.38,91.98,101,114.41,96.73,104.22
1,2015,WORLD," Electrical Apparatus",Value Index,100,98.15,92.28,108.59,107.67,96.02,100.86,107.65,95,98.09,105.44,91.35,98.83
1,2015,WORLD," Electrical Apparatus",Unit Index,100,102.25,97.76,98.82,98.6,101.2,101.51,100.33,102.31,100.9,99.32,101.61,95.69
1,2015,WORLD," Electrical Apparatus",Quantum Index,100,95.99,94.4,109.88,109.2,94.88,99.35,107.29,92.85,97.21,106.16,89.9,103.28
1,2015,WORLD," Switches,Relays,Fuses etc.",Value Index,100,96.3,90.71,102.75,104.68,95.95,99.5,109.25,96.6,101.88,108.69,91.73,101.91
1,2015,WORLD," Switches,Relays,Fuses etc.",Unit Index,100,102.58,97.67,96.53,98.81,103.28,102.2,100.28,105.9,100.59,99.55,101.62,91.92
1,2015,WORLD," Switches,Relays,Fuses etc.",Quantum Index,100,93.87,92.87,106.44,105.93,92.9,97.35,108.93,91.21,101.28,109.18,90.26,110.87
1,2015,WORLD," Insulated Wire,Cable",Value Index,100,110.2,98.68,107.24,110.7,88.33,91.91,123.02,87.21,89.24,98.53,88.7,106.19
1,2015,WORLD," Insulated Wire,Cable",Unit Index,100,102.69,101.06,98.34,100.82,101.75,101.41,101.05,103.96,99.15,96.56,97.33,96.42
1,2015,WORLD," Insulated Wire,Cable",Quantum Index,100,107.31,97.64,109.05,109.8,86.81,90.63,121.73,83.88,90.01,102.03,91.14,110.13
1,2015,WORLD," Visual apparatus",Value Index,100,101.85,92.25,95.74,106.27,93.32,110.27,121.89,85.16,102.87,109.47,90.24,90.61
1,2015,WORLD," Visual apparatus",Unit Index,100,103.28,102.7,101.43,97.17,99.27,104.19,110.13,100.37,101.56,96.53,94.56,88.67
1,2015,WORLD," Visual apparatus",Quantum Index,100,98.61,89.83,94.39,109.36,94,105.83,110.68,84.84,101.28,113.39,95.43,102.19
1,2015,WORLD," T.V. Receivers",Value Index,100,89.93,88.02,106.66,97.06,90.95,86.9,106.94,103.58,109.78,108.7,93.12,118.3
1,2015,WORLD," T.V. Receivers",Unit Index,100,95.07,96.3,93.03,94.63,92.34,90.63,99.87,108.62,120.33,107.81,107.12,95.96
